Tillers_Photosynthesis,N_content_shoot,shoot_roots_ratio,sum_N_g,senesced_mstruct,plant,N_content_mstruct,axis,dry_mass_phloem,mstruct_laminae,sum_dry_mass_shoot,N_content_roots,sum_respi_shoot,Tillers_Photosynthesis_An,Total_Photosynthesis,t,mstruct_stem,N_content_mstruct_roots,C_N_ratio_shoot,mstruct_shoot,C_respired_shoot,sum_C_g,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,Cont_WSC_DM_stem,mstruct,sum_NSC_g,sum_respi_roots,sum_dry_mass,Cont_WSC_DM_roots,NNI,C_exudated,sum_dry_mass_roots,NS_stem,sum_dry_mass_laminae,NS_laminae,sum_N_g_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM,N_content_total_DM_shoot,sum_dry_mass_stem,Total_Transpiration,NS_shoot,NS,N_content,NS_roots,C_respired_roots,C_N_ratio,Cont_WSC_DM_laminae
1.94424061,3.58362268,1.13297654,0.01161479,0.00000000,1,2.89878093,MS,0.02470513,0.11803327,0.27315198,0.75740765,2.89476063,-0.24676890,0.96746649,810.00000000,0.06771678,0.84960975,11.82200485,0.18575005,8.73739062,0.22030671,0.86424191,5.26984297,7.848153588013067,0.40067836,0.04400823,1.47081589,0.51424432,9.166855488947192,0.81445970,2.09045970,0.24109235,38.60058368,0.16286301,27.52604018,0.00978874,8.037717192828785,8.567089303896898,3.41378332,0.11028896,0.00076354,31.99754340,22.08404717,2.25861279,10.85228847,6.07979608,18.96777707,8.166087494036457
42.58673181,3.58364159,1.13660961,0.01163529,0.00000000,1,2.89767005,MS,0.02433004,0.11826361,0.27373858,0.75797065,8.26813941,41.23079205,21.29000501,811.00000000,0.06798494,0.84791306,11.83054024,0.18624855,14.21926894,0.22054299,0.86510169,5.26705275,7.682281122180842,0.40153949,0.04386561,1.44720831,0.51457639,8.925663877200854,0.81446400,2.28816633,0.24083782,38.51566297,0.16316580,27.51936173,0.00980981,7.94244517397735,8.402622221518978,3.41414397,0.11057278,0.00209244,31.96116018,21.96698252,2.26113937,10.60750414,5.91957979,18.95466281,8.11875088594103
66.41417064,3.57903718,1.14203784,0.01165536,0.00000000,1,2.89655078,MS,0.02438105,0.11849131,0.27501955,0.75257299,5.28451345,65.50352018,33.35182154,812.00000000,0.06825303,0.84041925,11.84602587,0.18674434,11.20327063,0.22110214,0.86598773,5.27087025,7.617780779339048,0.40238751,0.04405164,1.42414261,0.51583429,8.806911107222842,0.81341754,2.49264556,0.24081474,38.48116788,0.16407298,27.78134032,0.00984305,8.103064542204846,8.431651905007291,3.41054934,0.11094657,0.00275757,32.09779403,21.99287299,2.25951605,10.45267078,5.76836506,18.96999920,8.431214662374018
121.45801510,3.56612566,1.15005694,0.01167514,0.00000000,1,2.89546433,MS,0.02521649,0.11871443,0.27737949,0.73943948,6.50245323,121.13456769,62.10934389,813.00000000,0.06852128,0.82571894,11.88769522,0.18723571,12.36846588,0.22230185,0.86688858,5.28302074,7.780120732733396,0.40322161,0.04488435,1.40624998,0.51856711,8.867632239030852,0.81048310,3.09599336,0.24118762,38.60507198,0.16577210,28.38696663,0.00989170,8.583541329411139,8.715673136854228,3.39972883,0.11160739,0.00491341,32.49835960,22.24312020,2.25142272,10.44901094,5.63323132,19.04061922,9.124450675420395
145.35563447,3.55097703,1.15714539,0.01169486,0.00000000,1,2.89423162,MS,0.02650468,0.11896338,0.27995647,0.72484419,7.30852037,145.21300361,75.13122198,814.00000000,0.06878955,0.81067547,11.93703385,0.18775293,13.48312683,0.22376356,0.86793361,5.29482555,8.054789342395887,0.40407469,0.04597070,1.39671098,0.52189363,9.064383721028001,0.80704023,4.11357218,0.24193716,38.80765296,0.16754119,28.99454857,0.00994119,9.116145452659019,9.092149976082656,3.38688513,0.11241528,0.00634410,32.93495703,22.57527889,2.24085076,10.58762512,5.53903831,19.13350057,9.82828458785062
154.43047611,3.53581931,1.16216363,0.01171474,0.00000000,1,2.89320230,MS,0.02804198,0.11919252,0.28242524,0.71134710,7.54178252,154.33850744,80.12872008,815.00000000,0.06905787,0.79790025,11.98699113,0.18825039,13.48052791,0.22531888,0.86889378,5.30466167,8.390194899250142,0.40490563,0.04716040,1.40052789,0.52544200,9.368734406672194,0.80359530,5.42095467,0.24301676,39.05644608,0.16911076,29.51807624,0.00998605,9.623285950685826,9.505555941232089,3.37393467,0.11331448,0.00699828,33.34505505,22.93999629,2.22950180,10.84761548,5.51340337,19.23379435,10.449531833659442
170.36021823,3.52001376,1.16637090,0.01173498,0.00000000,1,2.89217903,MS,0.02977585,0.11943042,0.28501343,0.69670540,8.05074829,170.34822185,88.88124872,816.00000000,0.06932631,0.78457487,12.03954287,0.18875673,14.09553494,0.22704035,0.86987935,5.31504855,8.778415400880082,0.40574859,0.04851097,1.41644180,0.52937261,9.765647894658011,0.80000313,6.82074639,0.24435918,39.34368469,0.17071979,30.04301298,0.01003251,10.152096219013721,9.973711102901609,3.36039961,0.11429364,0.00829102,33.77268847,23.35293086,2.21677046,11.19962880,5.56805310,19.34732209,11.071749272960382
187.16334339,3.50353012,1.16994008,0.01175586,0.00000000,1,2.89119268,MS,0.03168515,0.11967743,0.28775145,0.68077659,8.59339231,187.20150562,98.20592574,817.00000000,0.06959477,0.77041513,12.09482366,0.18927220,14.74708032,0.22893557,0.87086957,5.32643398,9.212265962924263,0.40660922,0.05002751,1.44612420,0.53370546,10.248870649104703,0.79625685,8.34373684,0.24595401,39.66471841,0.17240473,30.58344127,0.01008146,10.708455435292144,10.496659363405229,3.34626280,0.11534672,0.00995241,34.22372012,23.81392842,2.20268613,11.63509584,5.70318027,19.47417230,11.709475209521978
168.90558343,3.48993552,1.17086128,0.01177759,0.00000000,1,2.89025420,MS,0.03334052,0.11993415,0.28993677,0.66995282,7.40791859,168.88640901,88.01683250,818.00000000,0.06986323,0.76206487,12.14115918,0.18979738,13.67758678,0.23060632,0.87184662,5.33126763,9.5972032562196,0.40749322,0.05130930,1.48495349,0.53756369,10.731329060219487,0.79316716,9.68691555,0.24762692,39.94544274,0.17360383,30.91503287,0.01011861,11.112120915483288,10.93671041885291,3.33453532,0.11633294,0.00810252,34.53835441,24.19629015,2.19091990,12.08716756,5.91035142,19.58009379,12.12727610596877
155.00254403,3.47903022,1.17043739,0.01180036,0.00000000,1,2.88952858,MS,0.03471635,0.12017979,0.29176790,0.66176915,6.76271480,154.91433519,80.22482832,819.00000000,0.07013200,0.75647828,12.17870009,0.19031180,12.90382835,0.23210566,0.87270271,5.33371751,9.926234246766656,0.40838353,0.05241690,1.53024906,0.54104899,11.187630003745156,0.79068869,10.60551117,0.24928108,40.18676102,0.17451626,31.13547749,0.01015069,11.418732359258357,11.31225503996023,3.32514762,0.11725164,0.00697707,34.77288181,24.52004520,2.18101486,12.51974181,6.16632215,19.66937263,12.42149191144111
131.01962108,3.47192813,1.16861612,0.01182416,0.00000000,1,2.88892476,MS,0.03567603,0.12042591,0.29308797,0.65724091,6.02683096,130.76202041,66.98002710,820.00000000,0.07040095,0.75451374,12.20349176,0.19082686,12.17572116,0.23331825,0.87348600,5.33247969,10.16320215268826,0.40929271,0.05322946,1.57446354,0.54388715,11.57133920298902,0.78907457,10.99407347,0.25079918,40.35989974,0.17504499,31.20288097,0.01017580,11.585006072104836,11.578703956667939,3.31908713,0.11804298,0.00538952,34.89092646,24.74675881,2.17400952,12.89212099,6.43517336,19.73233452,12.54381081613268
71.23690776,3.47457269,1.16403923,0.01184884,0.00000000,1,2.88838356,MS,0.03574693,0.12067674,0.29320772,0.65947103,4.97857905,70.37387990,35.65974567,821.00000000,0.07067010,0.75893206,12.19491565,0.19134684,11.18611873,0.23382729,0.87421988,5.32421413,10.194806986244176,0.41022408,0.05332869,1.61568112,0.54509590,11.767844693521058,0.78967561,10.59963330,0.25188818,40.38256351,0.17466841,30.91095296,0.01018772,11.42025274521325,11.580874578660909,3.32164697,0.11853931,0.00291049,34.74017748,24.74276871,2.17371750,13.10539274,6.68954361,19.73418404,12.251905685420715
29.39670283,3.48377800,1.15916434,0.01187421,0.00000000,1,2.88785771,MS,0.03513798,0.12093467,0.29267906,0.66454452,4.50646278,27.62208857,14.60910113,822.00000000,0.07093950,0.76511461,12.16374685,0.19187417,10.80182243,0.23385131,0.87492795,5.31404962,10.069527515606524,0.41117700,0.05293343,1.65001875,0.54517049,11.783130252206185,0.79176773,9.35871379,0.25249143,40.29230134,0.17386774,30.44444778,0.01019629,11.065083953635538,11.397641455762228,3.33008984,0.11881132,0.00177890,34.44212517,24.57827303,2.17807216,13.14444739,6.89887024,19.69405749,11.74539055440019
0.00000000,3.49690826,1.15483514,0.01189998,0.00000000,1,2.88734126,MS,0.03408527,0.12119634,0.29181185,0.67102247,3.78854060,0.00000000,0.00000000,823.00000000,0.07120894,0.77164060,12.11841081,0.19240528,10.12892275,0.23354798,0.87561272,5.30359289,9.84393915920835,0.41214315,0.05220499,1.67119462,0.54449886,11.654033304641628,0.79475188,7.79447460,0.25268702,40.12571266,0.17288110,29.89613096,0.01020439,10.611022666974506,11.095055350474759,3.34207132,0.11893075,0.00110169,34.06529627,24.30780327,2.18549202,13.03950742,7.03678704,19.62591501,11.138725344985868
0.00000000,3.50520277,1.15284732,0.01192594,0.00000000,1,2.88682118,MS,0.03310328,0.12146056,0.29126771,0.67936205,2.76821103,0.00000000,0.00000000,824.00000000,0.07147837,0.77955829,12.09028322,0.19293893,9.13902210,0.23328303,0.87628751,5.29158317,9.617575546094185,0.41311659,0.05151173,1.67757812,0.54391844,11.434826296924912,0.79663699,5.51848316,0.25265073,39.91656855,0.17230253,29.50738068,0.01020952,10.258937508091886,10.805139173157977,3.34963867,0.11896519,0.00074935,33.75890232,24.04806390,2.19259658,12.85294989,7.10156096,19.56098129,10.701761811659429
0.00000000,3.51290026,1.15174688,0.01195167,0.00000000,1,2.88630203,MS,0.03214103,0.12171865,0.29084122,0.68695515,2.73174624,0.00000000,0.00000000,825.00000000,0.07174778,0.78630315,12.06417947,0.19346643,9.02910852,0.23302892,0.87693688,5.28099991,9.387770360278916,0.41408257,0.05083259,1.67191813,0.54336305,11.190273180401315,0.79838642,4.74954645,0.25252182,39.70682732,0.17184304,29.16870492,0.01021696,9.938401883067547,10.520194895652793,3.35669888,0.11899818,0.00075040,33.48039552,23.79265112,2.19957426,12.63482177,7.07992506,19.49759696,10.319704182583006
0.00000000,3.52016859,1.15128784,0.01197708,0.00000000,1,2.88570930,MS,0.03120060,0.12197940,0.29049924,0.69394994,2.69699994,0.00000000,0.00000000,826.00000000,0.07201717,0.79212941,12.03954842,0.19399658,9.02593002,0.23278264,0.87760881,5.27125952,9.156509891186326,0.41504789,0.05016157,1.66069111,0.54282471,10.92803677994529,0.80003832,4.15220025,0.25232547,39.49580963,0.17147083,28.86288575,0.01022606,9.638354630651538,10.237847700447462,3.36339482,0.11902841,0.00075151,33.21959250,23.53924196,2.20643521,12.39437213,7.02775273,19.43568254,9.972832579387415
0.00000000,3.52713009,1.15126209,0.01200206,0.00000000,1,2.88510094,MS,0.03029362,0.12223332,0.29021753,0.70043936,2.66303406,0.00000000,0.00000000,827.00000000,0.07228661,0.79722782,12.01595859,0.19451993,8.91083295,0.23254430,0.87826701,5.26236559,8.927816994479738,0.41600146,0.04950366,1.64566166,0.54230393,10.656010064522055,0.80162048,3.68451344,0.25208641,39.28772425,0.17115329,28.58254745,0.01023635,9.35590296552944,9.960249178100687,3.36983038,0.11906424,0.00075261,32.97443835,23.28997863,2.21316154,12.14062725,6.95179491,19.37536249,9.653704602576273
0.00000000,3.53384620,1.15156686,0.01202657,0.00000000,1,2.88444071,MS,0.02941321,0.12248474,0.28998164,0.70649671,2.62945768,0.00000000,0.00000000,828.00000000,0.07255607,0.80172135,11.99321378,0.19504081,8.84784201,0.23231231,0.87893643,5.25403116,8.701708226347304,0.41694630,0.04885594,1.62759894,0.54179649,10.377371817862581,0.80314686,3.31753398,0.25181485,39.08160310,0.17087792,28.32032507,0.01024751,9.086108564929459,9.68625875041239,3.37605664,0.11910372,0.00075370,32.74028840,23.04374315,2.21975760,11.87752293,6.85626961,19.31659114,9.354039661494797
0.00000000,3.54034086,1.15215255,0.01205056,0.00000000,1,2.88369209,MS,0.02855207,0.12273877,0.28978385,0.71217181,2.59541883,0.00000000,0.00000000,829.00000000,0.07282558,0.80568724,11.97124336,0.19556434,8.84539344,0.23208540,0.87964451,5.24601553,8.477868348963305,0.41788636,0.04821540,1.60754666,0.54129902,10.0935033070825,0.80462292,3.00945923,0.25151517,38.87618862,0.17063948,28.07129553,0.01025934,8.825488190197905,9.41467278095265,3.38209253,0.11914437,0.00075472,32.51371755,22.79934924,2.22622906,11.60691505,6.74483085,19.25931022,9.068204270267346
0.00000000,3.54644947,1.15307419,0.01207399,0.00000000,1,2.88291906,MS,0.02768690,0.12298597,0.28963190,0.71754239,2.56108500,0.00000000,0.00000000,830.00000000,0.07309513,0.80920347,11.95057804,0.19608110,8.73019916,0.23186454,0.88035285,5.23846954,8.284292746005924,0.41881123,0.04758760,1.58567782,0.54081426,9.802392427896477,0.80601124,2.75042329,0.25118236,38.69187259,0.17040605,27.82769824,0.01027165,8.580222873196675,9.147862186925769,3.38778674,0.11922584,0.00075570,32.29989328,22.55913657,2.23255741,11.32732144,6.61900715,19.20364071,8.787272549535427
0.00000000,3.55255348,1.15399213,0.01209682,0.00000000,1,2.88221418,MS,0.02687424,0.12321218,0.28948798,0.72256270,2.52809470,0.00000000,0.00000000,831.00000000,0.07336475,0.81235793,11.92991720,0.19657693,8.44727066,0.23165100,0.88100169,5.23164923,8.086828921724958,0.41970581,0.04698045,1.56176152,0.54034582,9.518639411179768,0.80739852,2.57255529,0.25085784,38.50697726,0.17018216,27.59983084,0.01028422,8.343757018011539,8.889201161100821,3.39348037,0.11930581,0.00075667,32.09496040,22.32644418,2.23871824,11.05365332,6.47979444,19.14974317,8.523875864684058
0.00000000,3.55839130,1.15517794,0.01211906,0.00000000,1,2.88132374,MS,0.02604816,0.12345535,0.28937600,0.72730727,2.49285562,0.00000000,0.00000000,832.00000000,0.07363440,0.81511672,11.91020385,0.19708975,8.61499079,0.23143956,0.88176385,5.22458949,7.898559579054895,0.42060736,0.04637232,1.53763755,0.53987939,9.22898072879773,0.80872530,2.37593542,0.25050340,38.32602736,0.16998301,27.37194681,0.01029713,8.110845965395507,8.629659165573212,3.39893871,0.11939299,0.00075759,31.89146608,22.09234797,2.24477168,10.77262292,6.33189139,19.09715488,8.259952076953649
0.00000000,3.56400636,1.15653483,0.01214069,0.00000000,1,2.88037869,MS,0.02522672,0.12369655,0.28928830,0.73178184,2.45764839,0.00000000,0.00000000,833.00000000,0.07390410,0.81753878,11.89125374,0.19760066,8.55690863,0.23123276,0.88255739,5.21772234,7.724931203005281,0.42149619,0.04577443,1.51232023,0.53942198,8.938561944205768,0.81000145,2.20998266,0.25013367,38.15478991,0.16978980,27.14724006,0.01031025,7.885775360222587,8.373959723615798,3.40419896,0.11949851,0.00075855,31.69421197,21.86151002,2.25068442,10.48964772,6.17335249,19.04610239,7.998977905304723
2.01098983,3.56904382,1.15796318,0.01216170,0.00000000,1,2.87940384,MS,0.02444669,0.12393279,0.28922111,0.73639428,2.96442245,-0.25349021,0.98956531,834.00000000,0.07417387,0.82014376,11.87536668,0.19810666,9.00513236,0.23104838,0.88337155,5.21054081,7.552541557183841,0.42236865,0.04520618,1.48650072,0.53898822,8.650596144942636,0.81114632,2.05647841,0.24976711,37.98912178,0.16960682,26.92936277,0.01032243,7.6635189340994865,8.120930451000062,3.40892393,0.11961429,0.00079086,31.50338993,21.63675769,2.25639421,10.21156085,6.00613279,18.99803466,7.741785126433038
44.15479725,3.56870003,1.16165933,0.01218213,0.00000000,1,2.87831899,MS,0.02408416,0.12417756,0.28985421,0.73666288,8.21524361,42.76089074,21.81580971,835.00000000,0.07444370,0.81832949,11.88439576,0.19862126,14.35860970,0.23130340,0.88426885,5.20791536,7.39968939938504,0.42323763,0.04507884,1.46203618,0.53937160,8.424236321929556,0.81106819,2.24503122,0.24951739,37.91577284,0.16994662,26.93143129,0.01034403,7.584275342008538,7.972847661943424,3.40892955,0.11990759,0.00216723,31.47546027,21.53134614,2.25857817,9.97967321,5.83277463,18.98710740,7.714511858160016
68.54737679,3.56383893,1.16707462,0.01220212,0.00000000,1,2.87716418,MS,0.02415181,0.12442936,0.29118683,0.73133474,5.29685387,67.59094012,33.94910280,836.00000000,0.07471346,0.81111967,11.90076999,0.19914281,11.52319690,0.23188600,0.88523844,5.21104895,7.349682949438645,0.42410233,0.04528097,1.43825753,0.54068829,8.31690560018373,0.80996339,2.44766701,0.24950147,37.89093872,0.17089286,27.18867236,0.01037743,7.745709905340317,8.009289059709658,3.40502561,0.12029397,0.00284564,31.60995103,21.56250883,2.25677540,9.83639408,5.67038657,19.00374588,8.024479044961149
125.85653204,3.55048937,1.17500898,0.01222182,0.00000000,1,2.87607106,MS,0.02504387,0.12467264,0.29364055,0.71873098,6.52771933,125.49058303,63.36471955,837.00000000,0.07498337,0.79724994,11.94432651,0.19965601,12.65429566,0.23313668,0.88620801,5.22181959,7.522927563828438,0.42494850,0.04615934,1.42009565,0.54354550,8.391364326795388,0.80692940,3.06612710,0.24990494,38.02530923,0.17265024,27.78890003,0.01042568,8.225885398911986,8.30196735053895,3.39365576,0.12099032,0.00506855,32.00666344,21.81914797,2.24853686,9.84872582,5.52675990,19.07544585,8.718506155063869
150.63762436,3.53471899,1.18198947,0.01224145,0.00000000,1,2.87492510,MS,0.02640985,0.12492916,0.29632592,0.70488918,7.32994921,150.44996658,76.61244173,838.00000000,0.07525327,0.78325382,11.99627646,0.20018243,13.61445470,0.23466161,0.88726144,5.23237149,7.809794365539548,0.42580075,0.04730928,1.41046507,0.54702690,8.602648614704389,0.80334522,4.10974409,0.25070098,38.23997440,0.17447805,28.39835318,0.01047429,8.764943945583118,8.690564425039682,3.38007889,0.12184787,0.00654031,32.44518294,22.16091202,2.23781547,10.00501205,5.42899601,19.16942489,9.43197877852622
160.03026907,3.51891802,1.18705438,0.01226124,0.00000000,1,2.87382595,MS,0.02801044,0.12518673,0.29891689,0.69201674,7.56716069,159.89175084,81.68549219,839.00000000,0.07552324,0.77125760,12.04898242,0.20070997,13.86495885,0.23628079,0.88832518,5.24071636,8.152229239752335,0.42665198,0.04855392,1.41422776,0.55073087,8.914569614557271,0.79975410,5.41791804,0.25181398,38.49410495,0.17612664,28.92232050,0.01051864,9.275860168447744,9.11066512049795,3.36639018,0.12279025,0.00721338,32.85425545,22.52986010,2.22635698,10.27424133,5.40636991,19.27055395,10.059222156087886
175.86734992,3.50253130,1.19122321,0.01228141,0.00000000,1,2.87276034,MS,0.02981477,0.12544977,0.30161735,0.67818838,8.04468270,175.78834979,90.20609599,840.00000000,0.07579334,0.75890510,12.10414449,0.20124310,14.40926185,0.23806512,0.88939554,5.24949278,8.545923030286112,0.42751262,0.04995957,1.43226315,0.55481705,9.31899857526112,0.79602984,6.87224487,0.25319969,38.78587943,0.17780060,29.44356357,0.01056424,9.805877410880907,9.583682412944597,3.35216407,0.12381675,0.00849914,33.27867190,22.94529775,2.21359693,10.63594267,5.47162576,19.38417982,10.68328424927656
193.14579411,3.48540495,1.19475219,0.01230227,0.00000000,1,2.87172342,MS,0.03179757,0.12572295,0.30447491,0.66318592,8.57523171,193.11517254,99.62652053,841.00000000,0.07606345,0.74582314,12.16232035,0.20178639,15.06106246,0.24002814,0.89046890,5.25911763,8.984625276496454,0.42839329,0.05153510,1.46389065,0.55931848,9.808361669561224,0.79213749,8.43931678,0.25484357,39.11074042,0.17955396,29.98040914,0.01061218,10.363879886889253,10.110767841275967,3.33727326,0.12492096,0.01019492,33.72643110,23.40798670,2.19951079,11.08000263,5.62484649,19.51088170,11.323467784093905
174.38990315,3.47134094,1.19568691,0.01232400,0.00000000,1,2.87074443,MS,0.03351615,0.12600322,0.30676589,0.65291259,7.44992088,174.30384865,89.33268358,842.00000000,0.07633353,0.73806705,12.21084726,0.20233675,14.02014686,0.24175981,0.89150945,5.26295393,9.37220577015733,0.42929649,0.05286935,1.50408582,0.56332627,10.295090263790275,0.78894112,9.80455167,0.25656038,39.39446610,0.18081446,30.31353091,0.01064889,10.771891528599717,10.554737952536144,3.32499040,0.12595142,0.00831181,34.04196606,23.79256776,2.18772061,11.53749635,5.85579398,19.61698390,11.746882195384927
160.09379978,3.45998805,1.19532044,0.01234678,0.00000000,1,2.86988905,MS,0.03493831,0.12628232,0.30869187,0.64514161,6.83717131,159.93971828,81.46044171,843.00000000,0.07660404,0.73288500,12.25043867,0.20288636,13.39845621,0.24331295,0.89246826,5.26437650,9.701358496600182,0.43021809,0.05401699,1.55012498,0.56694218,10.752730942893713,0.78636092,10.73940160,0.25825031,39.63513677,0.18179017,30.53402070,0.01068070,11.080809361856947,10.931364928436363,3.31509113,0.12690170,0.00716237,34.27544449,24.11605395,2.17778506,11.97232681,6.13811217,19.70658856,12.04375835560039
