C_exudation,Total_Organic_Nitrogen,N_tot,cytokinins,N_exudation,sucrose,Unloading_Amino_Acids,plant,axis,senesced_mstruct,Export_cytokinins,S_grain_structure,Conc_Amino_Acids,WSC_g,R_grain_growth_starch,t,regul_transpiration,Nstruct,R_Nnit_red,Conc_cytokinins,Unloading_Sucrose,amino_acids,mstruct,nitrates,Uptake_Nitrates,Export_Amino_Acids,organ,Export_Nitrates,sucrose_consumption_mstruct,S_Proteins,S_grain_starch,Conc_Nitrates,proteins,RGR_Structure,Conc_Sucrose,R_grain_growth_struct,R_residual,structure,sum_respi,S_Amino_Acids,starch,Proteins_N_Mass,age_from_flowering,Respi_growth,AA_consumption_mstruct,R_Nnit_upt,S_cytokinins,synthetized_mstruct,HATS_LATS,Dry_Mass
11.24300219,402.19110966,0.00659202,13.27480802,0.11831484,1311.79583042,11.33871149,1,MS,0.00000000,0.90005476,NA,10.155626251442266,0.03747988086912558,NA,1797.00000000,0.01127773,0.00543741,2.59496498,12.20736114227892,56.21501094,13.80457938,1.08744288,68.66721127,6.29221537,13.80457938,roots,13.93938538,46.28523054,NA,NA,63.1455796268418,NA,NA,100.52603289023158,NA,1.24483722,NA,6.34055302,1.20520203,NA,NA,NA,15.93920318,0.46155994,2.49800950,0.41226547,NA,71.34122855,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1797.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00601681,NA,NA,2177.60741579,NA,1,MS,NA,NA,NA,219.53260003963538,0.062217354736866286,NA,1798.00000000,NA,NA,NA,NA,NA,429.77219112,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,115.8694816817539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.69507257,405.15234576,0.00647064,12.54704259,0.20831587,1307.62490558,16.47468196,1,MS,0.00000000,1.10948522,NA,11.989420808768857,0.037360711587905944,NA,1798.00000000,0.01470826,0.00544371,2.57148379,11.524772287704693,83.47536287,16.31613295,1.08870200,57.03611467,6.31579991,16.31613295,roots,15.10023186,45.09416407,NA,NA,52.38909718398522,NA,NA,100.09051379120025,NA,1.25084258,NA,6.32055660,1.19291523,NA,NA,NA,15.52903669,0.44968253,2.50737256,0.37552894,NA,71.87441492,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1798.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00606849,NA,NA,2304.19986257,NA,1,MS,NA,NA,NA,221.212795986743,0.0658342817877709,NA,1799.00000000,NA,NA,NA,NA,NA,433.46390394,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,122.49157539387079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.24639852,410.14248897,0.00639872,11.74053121,0.36444250,1330.50128694,21.86545277,1,MS,0.00000000,1.14795996,NA,15.309818886787305,0.03801432248397265,NA,1799.00000000,0.01626372,0.00544997,2.55375433,10.771574052239359,116.23199258,20.85876744,1.08995502,46.90914946,6.44578359,20.85876744,roots,13.73251507,44.87617459,NA,NA,43.037692922135136,NA,NA,101.72447961766443,NA,1.27819102,NA,6.37536988,1.18332857,NA,NA,NA,15.45396785,0.44750872,2.55897608,0.34773842,NA,72.34794785,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1799.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00608930,NA,NA,2466.78274793,NA,1,MS,NA,NA,NA,221.7619137987246,0.07047950708362825,NA,1800.00000000,NA,NA,NA,NA,NA,434.94982999,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,131.01091048004125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.45938329,415.75253997,0.00634857,10.80633576,0.57299662,1382.67908510,26.85340571,1,MS,0.00000000,1.23563540,NA,19.068782901380334,0.039505116717080506,NA,1800.00000000,0.01901923,0.00545639,2.53724911,9.902824801894184,152.29691645,26.01071850,1.09123770,37.71708630,6.69349028,26.01071850,roots,12.91229838,45.93826230,NA,NA,34.56358435304707,NA,NA,105.5895127875735,NA,1.32366594,NA,6.50036951,1.17429864,NA,NA,NA,15.81971804,0.45809994,2.65731564,0.32395904,NA,72.78655889,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1800.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00609514,NA,NA,2662.16179891,NA,1,MS,NA,NA,NA,221.7638708433074,0.07606176568304578,NA,1801.00000000,NA,NA,NA,NA,NA,435.36733876,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,141.2531568101463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38.08301444,421.22861210,0.00631142,9.73264706,0.80554256,1465.78916827,31.14029480,1,MS,0.00000000,1.33364294,NA,22.701915799955177,0.04187969052212485,NA,1801.00000000,0.02279238,0.00546313,2.51576803,8.907889406437969,190.41507218,31.00478181,1.09258732,29.58721266,7.06252352,31.00478181,roots,12.13853238,48.33584335,NA,NA,27.079952315281318,NA,NA,111.79801795691638,NA,1.38482762,NA,6.68641440,1.16291841,NA,NA,NA,16.64537087,0.48200881,2.80382184,0.30017618,NA,73.18826109,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1801.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00608738,NA,NA,2835.69244931,NA,1,MS,NA,NA,NA,221.25394106032343,0.08101978426602684,NA,1802.00000000,NA,NA,NA,NA,NA,434.81268771,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,150.30613271892196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42.17419694,425.31206342,0.00632047,8.99989222,0.92791879,1571.19631095,32.33403525,1,MS,0.00000000,1.01082991,NA,25.278454504247755,0.044891323170047785,NA,1802.00000000,0.01868193,0.00547040,2.52048656,8.226294260056488,210.87098472,34.56953990,1.09403967,26.14991973,7.49905076,34.56953990,roots,8.79355874,52.01455827,NA,NA,23.902167848031137,NA,NA,119.678499781928,NA,1.45124301,NA,6.93491923,1.16355289,NA,NA,NA,17.91220661,0.51869324,2.97712315,0.29942783,NA,73.41782954,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1802.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00609207,NA,NA,2975.05408171,NA,1,MS,NA,NA,NA,221.17351199665654,0.0850015451918158,NA,1803.00000000,NA,NA,NA,NA,NA,435.14751972,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,157.51438923326202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42.78826033,427.06502277,0.00633050,8.48685864,0.91000107,1681.43437051,31.29221326,1,MS,0.00000000,0.81711581,NA,26.111349444032605,0.04804098201453917,NA,1803.00000000,0.01601466,0.00547827,2.54414712,7.7462070930754825,213.94130166,35.75997405,1.09561474,25.11340847,7.93693493,35.75997405,roots,7.23928777,56.41002730,NA,NA,22.921751260871083,NA,NA,127.89124335082265,NA,1.50933530,NA,7.19825027,1.17278706,NA,NA,NA,19.42587032,0.56252520,3.15096317,0.31174352,NA,73.56436921,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1803.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00611703,NA,NA,3069.46948480,NA,1,MS,NA,NA,NA,221.8106704258619,0.08769912813700483,NA,1804.00000000,NA,NA,NA,NA,NA,436.93091702,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,162.31615460528025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.13166522,426.94062041,0.00634358,8.22189783,0.78860977,1782.66953396,28.56318555,1,MS,0.00000000,0.60500747,NA,25.53917347566144,0.05093341525592639,NA,1804.00000000,0.01223967,0.00548674,2.58620324,7.492782270961426,200.65832610,35.03045789,1.09730906,26.17253879,8.32271298,35.03045789,roots,5.76617800,60.68081093,NA,NA,23.851565490258377,NA,NA,135.38190887369277,NA,1.55369324,NA,7.44446625,1.19033307,NA,NA,NA,20.89659624,0.60511379,3.30411705,0.33743722,NA,73.63934031,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1804.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00616135,NA,NA,3082.71462220,NA,1,MS,NA,NA,NA,223.13106666281024,0.08807756063423489,NA,1805.00000000,NA,NA,NA,NA,NA,440.09617062,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,162.80755013137426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32.75333240,424.62762258,0.00636403,8.29229275,0.56527200,1858.57081151,23.37974469,1,MS,0.00000000,0.31844761,NA,23.34704477891019,0.053102023185925266,NA,1805.00000000,0.00638770,0.00549572,2.64541225,7.544586790418248,163.76666201,32.07606586,1.09910496,29.94587280,8.59420455,32.07606586,roots,3.44313359,64.31901089,NA,NA,27.245689830622247,NA,NA,140.91547828629143,NA,1.57665938,NA,7.64255909,1.21559527,NA,NA,NA,22.14947988,0.64139421,3.41189920,0.38090879,NA,73.61791746,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1805.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00617923,NA,NA,3043.43425619,NA,1,MS,NA,NA,NA,223.4877724267778,0.08695526446267933,NA,1806.00000000,NA,NA,NA,NA,NA,441.37371410,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,160.52400737792811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.93776233,428.88979225,0.00649234,8.53207129,0.46875941,1897.69511059,18.08298102,1,MS,0.00000000,0.19922552,NA,25.919851949052564,0.054219860302452835,NA,1806.00000000,0.00388393,0.00550506,2.69577800,7.7495779948962165,124.68881163,35.67130120,1.10097237,34.84905466,8.72034099,22.44427001,roots,2.43632390,66.88017461,NA,NA,31.65297827001759,NA,NA,143.6378085540574,NA,1.60762431,NA,7.74940162,1.23663779,NA,NA,NA,23.03146553,0.66693433,3.46197537,0.42487990,NA,73.55811946,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1806.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00616496,NA,NA,2972.89773873,NA,1,MS,NA,NA,NA,222.6691901630987,0.0849399353923736,NA,1807.00000000,NA,NA,NA,NA,NA,440.35449226,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,156.59086967494378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.41419776,434.39608008,0.00664698,8.88538856,0.39178543,1903.43298370,13.63782985,1,MS,0.00000000,0.13127356,NA,29.376268225898574,0.05438379953416754,NA,1807.00000000,0.00245743,0.00551457,2.73312441,8.056566416111862,92.07098880,40.49795286,1.10287536,40.38821680,8.71966049,16.12240971,roots,1.78652481,68.15391551,NA,NA,36.620835316510856,NA,NA,143.82351950462694,NA,1.62929902,NA,7.80347609,1.25160641,NA,NA,NA,23.47010254,0.67963617,3.46170521,0.46382445,NA,73.47617065,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1807.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00615785,NA,NA,2903.12617209,NA,1,MS,NA,NA,NA,222.10987894670512,0.08294646205977096,NA,1808.00000000,NA,NA,NA,NA,NA,439.84668816,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,152.70780232720836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.45422356,438.32390774,0.00678342,9.31352683,0.31368187,1876.24525912,10.19210899,1,MS,0.00000000,0.09352933,NA,31.676199848360525,0.053607007403495055,NA,1808.00000000,0.00167038,0.00552412,2.75633747,8.430180426096753,67.27111778,43.74419084,1.10478381,46.20606808,8.59663396,11.83723003,roots,1.38926855,68.34981244,NA,NA,41.823629001364225,NA,NA,141.52431503626457,NA,1.63100061,NA,7.78558633,1.26005615,NA,NA,NA,23.53756339,0.68158967,3.41286368,0.49355615,NA,73.38357219,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1808.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00614717,NA,NA,2830.73484523,NA,1,MS,NA,NA,NA,221.42695025969752,0.08087813843503579,NA,1809.00000000,NA,NA,NA,NA,NA,439.08365879,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,148.700066229762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.80781210,440.27769405,0.00688780,9.76558657,0.28877568,1841.03597069,9.15772338,1,MS,0.00000000,0.09801386,NA,32.54812710325114,0.05260102773397606,NA,1809.00000000,0.00166944,0.00553354,2.77067976,8.824312821834209,59.03906048,45.02497238,1.10666822,51.70802717,8.44517561,12.17695325,roots,1.55381977,67.48891794,NA,NA,46.72405532982886,NA,NA,138.6320320398246,NA,1.62149804,NA,7.73771691,1.26445595,NA,NA,NA,23.24109792,0.67300477,3.35273472,0.51486983,NA,73.30105222,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1809.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00613866,NA,NA,2757.97712613,NA,1,MS,NA,NA,NA,220.76823803961278,0.07879934646079272,NA,1810.00000000,NA,NA,NA,NA,NA,438.47548156,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,144.64742430920933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.60231842,441.08030441,0.00697152,10.23257787,0.26594014,1800.64967566,8.42801891,1,MS,0.00000000,0.10265763,NA,32.59556704620448,0.05144713359030499,NA,1810.00000000,0.00166873,0.00554280,2.77872305,9.23084253038462,53.01159212,45.16606647,1.10852047,56.88510307,8.27540408,12.20996689,roots,1.70867024,66.33685214,NA,NA,51.31624070083509,NA,NA,135.36433851176608,NA,1.60504382,NA,7.66618167,1.26600773,NA,NA,NA,22.84436206,0.66151628,3.28533542,0.52913073,NA,73.22846513,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1810.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00612970,NA,NA,2684.08558203,NA,1,MS,NA,NA,NA,220.3314275363505,0.07668815948644568,NA,1811.00000000,NA,NA,NA,NA,NA,437.83546023,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,140.69888063861887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.75984147,441.35920721,0.00704335,10.70719533,0.24873474,1757.74651908,7.96026161,1,MS,0.00000000,0.10737021,NA,32.27647362689764,0.05022132911666778,NA,1811.00000000,0.00166797,0.00555187,2.78230618,9.643215979577056,48.79920736,44.79710249,1.11033449,61.73752944,8.09686013,12.10470025,roots,1.85357794,64.96808161,NA,NA,55.602640303251256,NA,NA,131.92319745242227,NA,1.58509918,NA,7.58085718,1.26556921,NA,NA,NA,22.37299978,0.64786679,3.21445347,0.53765043,NA,73.16545028,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1811.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00612392,NA,NA,2612.17482664,NA,1,MS,NA,NA,NA,219.84522663037612,0.0746335664755227,NA,1812.00000000,NA,NA,NA,NA,NA,437.42287281,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,136.7560532904513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.11062384,441.25518391,0.00710534,11.18393880,0.23437754,1712.69138832,7.62811740,1,MS,0.00000000,0.11206772,NA,31.69499144052227,0.04893403966622131,NA,1812.00000000,0.00166674,0.00556073,2.78224460,10.056536631998062,45.55311918,44.06025372,1.11210640,66.26876804,7.91062240,11.89676253,roots,1.98814560,63.45973720,NA,NA,59.58851398809726,NA,NA,128.3368945436442,NA,1.56231334,NA,7.48544334,1.26352482,NA,NA,NA,21.85357258,0.63282546,3.14051709,0.54108429,NA,73.11166528,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1812.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00611897,NA,NA,2541.18320077,NA,1,MS,NA,NA,NA,219.39629184021453,0.07260523430771192,NA,1813.00000000,NA,NA,NA,NA,NA,437.06932206,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,132.87512963253616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.60430085,440.99662070,0.00716072,11.65748494,0.22293759,1666.73997397,7.39945852,1,MS,0.00000000,0.11684570,NA,31.01742181420818,0.047621142113539,NA,1813.00000000,0.00166720,0.00556936,2.77936640,10.466103239091208,43.02150423,43.18526191,1.11383240,70.48372256,7.72118269,11.66378443,roots,2.11519422,61.81546036,NA,NA,63.280366300448705,NA,NA,124.70008706403065,NA,1.53806152,NA,7.38363923,1.26026177,NA,NA,NA,21.28733444,0.61642860,3.06530953,0.54025330,NA,73.06671439,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1813.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00611332,NA,NA,2471.31242465,NA,1,MS,NA,NA,NA,218.93075056546004,0.07060892641861584,NA,1814.00000000,NA,NA,NA,NA,NA,436.66552806,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,129.0667210853057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.16880937,440.75005807,0.00721200,12.12331002,0.21338449,1620.85056872,7.21688893,1,MS,0.00000000,0.12147999,NA,30.36432759617741,0.04631001624920104,NA,1814.00000000,0.00166673,0.00557775,2.77430443,10.867954785132335,40.84404683,42.33963109,1.11550980,74.39299268,7.53201016,11.43211629,roots,2.23187097,60.07455767,NA,NA,66.68968123555658,NA,NA,121.08444163067536,NA,1.51336782,NA,7.27872689,1.25607490,NA,NA,NA,20.68782135,0.59906819,2.99020803,0.53589883,NA,73.03005196,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1814.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00610404,NA,NA,2402.57220531,NA,1,MS,NA,NA,NA,218.34290152299587,0.06864492015177669,NA,1815.00000000,NA,NA,NA,NA,NA,436.00308012,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,125.32991220627439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.80519682,440.45938403,0.00725853,12.57827598,0.20550971,1574.93726919,7.08218019,1,MS,0.00000000,0.12598394,NA,29.695823388273876,0.044998207691120326,NA,1815.00000000,0.00166600,0.00558588,2.76727007,11.259387049002399,39.02598409,41.46787258,1.11713683,78.00734727,7.34264423,11.19184977,roots,2.33928489,58.27115090,NA,NA,69.82792531106247,NA,NA,117.48316648888243,NA,1.48797929,NA,7.17126108,1.25106532,NA,NA,NA,20.06678378,0.58108447,2.91502976,0.52837130,NA,73.00118511,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1815.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00609210,NA,NA,2335.03264666,NA,1,MS,NA,NA,NA,217.6687249814568,0.06671521847591216,NA,1816.00000000,NA,NA,NA,NA,NA,435.15012357,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,121.66863788601698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.46267901,440.21833795,0.00730178,13.01899822,0.19838274,1529.69578833,6.95361947,1,MS,0.00000000,0.13035985,NA,29.07943787877593,0.04370559395234291,NA,1816.00000000,0.00166551,0.00559376,2.75867474,11.637492061353855,37.31339507,40.66438325,1.11871167,81.33763868,7.15567411,10.97176543,roots,2.43843608,56.40180884,NA,NA,72.70652540309136,NA,NA,113.94772405279303,NA,1.46255871,NA,7.06283692,1.24542374,NA,NA,NA,19.42304014,0.56244325,2.84080262,0.51826827,NA,72.97960612,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1816.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00607917,NA,NA,2269.21809502,NA,1,MS,NA,NA,NA,216.9680473885911,0.06483480271493788,NA,1817.00000000,NA,NA,NA,NA,NA,434.22652240,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,118.10939341101344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.17160591,439.97779506,0.00734122,13.44323183,0.19258845,1485.06576283,6.86161789,1,MS,0.00000000,0.13457068,NA,28.480067287901257,0.042430450366468885,NA,1817.00000000,0.00166505,0.00560136,2.74863516,12.000385772982025,35.85802956,39.88039993,1.12023331,84.39512821,6.97080015,10.75727609,roots,2.52940095,54.49620637,NA,NA,75.33709962829472,NA,NA,110.47295195789498,NA,1.43691001,NA,6.95373841,1.23920577,NA,NA,NA,18.76680953,0.54344043,2.76740766,0.50588464,NA,72.96484304,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1817.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00607262,NA,NA,2203.82475321,NA,1,MS,NA,NA,NA,216.5036244632996,0.06296642152018865,NA,1818.00000000,NA,NA,NA,NA,NA,433.75841830,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,114.58376238819876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.83496187,439.44915371,0.00737167,13.84348025,0.18410977,1441.45354929,6.72631126,1,MS,0.00000000,0.14363238,NA,27.692003840487946,0.04118438712264864,NA,1818.00000000,0.00172579,0.00560870,2.73730703,12.341509462123339,34.17480936,38.82767638,1.12170074,87.09872536,6.78991004,10.85536717,roots,2.70565492,52.55496336,NA,NA,77.64880821383231,NA,NA,107.08839282657154,NA,1.41033483,NA,6.84493273,1.23248408,NA,NA,NA,18.09830543,0.52408220,2.69559428,0.49148625,NA,72.95999880,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1818.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00624309,NA,NA,2133.14919768,NA,1,MS,NA,NA,NA,222.35274554251163,0.06094711993360522,NA,1819.00000000,NA,NA,NA,NA,NA,445.93509545,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,110.79517363139243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.94454104,427.43382187,0.00717814,13.98599133,0.13025322,1402.61653752,7.25878569,1,MS,0.00000000,0.38080708,NA,18.739162508953974,0.04007475821498638,NA,1819.00000000,0.00452890,0.00561576,2.72157926,12.452873559663141,34.72270522,26.30775972,1.12311357,85.29071129,6.64270872,19.30152676,roots,6.95291666,50.59976470,NA,NA,75.94130573197732,NA,NA,104.0720316860647,NA,1.34966693,NA,6.74634122,1.22386107,NA,NA,NA,17.42499542,0.50458481,2.63715536,0.46838208,NA,73.12617263,NA
