LAI_turgor,mstruct,Total_Transpiration_turgor,xylem_water_potential,Tr,plant_WC_DM,total_water_influx,plant,plant_water_content,delta_plant_water_content,Growth,axis,t,green_area
0.00000000,0.28187286,0.01966221,-0.03439520,NA,92.30612937,0.01966146,1,0.65603216,0.00024319,0.00024394,MS,639,0.00338204
0.00000000,0.28248721,0.01966012,-0.03439636,NA,92.30732650,0.01965939,1,0.65614276,0.00024083,0.00024156,MS,640,0.00337586
0.00000000,0.28309128,0.01970951,-0.03439620,NA,92.30856920,0.01970880,1,0.65625760,0.00023900,0.00023971,MS,641,0.00336963
0.00000000,0.28368403,0.02056159,-0.03439791,NA,92.30981332,0.02056092,1,0.65637262,0.00023689,0.00023756,MS,642,0.00336336
0.00000000,0.28426374,0.05684709,-0.03442851,NA,92.31054593,0.05684676,1,0.65644037,0.00023627,0.00023660,MS,643,0.00335704
0.00000000,0.28486524,0.07542852,-0.03573476,NA,92.31538831,0.07542839,1,0.65688847,0.00023538,0.00023551,MS,644,0.00335063
0.00000000,0.28543846,0.13896144,-0.03640366,NA,92.31891048,0.13896064,1,0.65721476,0.00023427,0.00023506,MS,645,0.00334543
0.00000000,0.28601229,0.18149974,-0.03869081,NA,92.32615284,0.18149885,1,0.65788663,0.00023460,0.00023549,MS,646,0.00333972
0.00000000,0.28659999,0.20106705,-0.04022220,NA,92.33371614,0.20106649,1,0.65858963,0.00023790,0.00023846,MS,647,0.00333461
0.00000000,0.28719229,0.23690679,-0.04092674,NA,92.33947471,0.23690596,1,0.65912581,0.00024165,0.00024248,MS,648,0.00332962
0.00000000,0.28779516,0.28538641,-0.04221711,NA,92.34470038,0.28538526,1,0.65961307,0.00024469,0.00024584,MS,649,0.00332432
0.00000000,0.28834423,0.23248467,-0.04396248,NA,92.35183771,0.23248439,1,0.66027965,0.00024847,0.00024875,MS,650,0.00331177
0.00000000,0.28890335,0.19928082,-0.04205816,NA,92.35648996,0.19928013,1,0.66071482,0.00025532,0.00025600,MS,651,0.00329954
0.00000000,0.28949917,0.15202092,-0.04086306,NA,92.36066666,0.15202070,1,0.66110595,0.00026066,0.00026087,MS,652,0.00328682
0.00000000,0.29010462,0.07929537,-0.03916190,NA,92.36450815,0.07929598,1,0.66146607,0.00026613,0.00026552,MS,653,0.00327430
0.00000000,0.29074111,0.04755669,-0.03654398,NA,92.36443532,0.04755594,1,0.66145924,0.00026831,0.00026905,MS,654,0.00326154
0.00000000,0.29138210,0.02926751,-0.03540146,NA,92.36373556,0.02926746,1,0.66139361,0.00026869,0.00026875,MS,655,0.00324827
0.00000000,0.29202808,0.01991580,-0.03474307,NA,92.36282863,0.01991577,1,0.66130858,0.00026687,0.00026690,MS,656,0.00323481
0.00000000,0.29266140,0.01991701,-0.03440634,NA,92.36320514,0.01991694,1,0.66134388,0.00026484,0.00026491,MS,657,0.00322126
0.00000000,0.29329528,0.01990057,-0.03440631,NA,92.36401028,0.01990054,1,0.66141937,0.00026256,0.00026260,MS,658,0.00320769
0.00000000,0.29391484,0.01988440,-0.03440564,NA,92.36510603,0.01988433,1,0.66152215,0.00026048,0.00026056,MS,659,0.00319421
0.00000000,0.29452948,0.01986701,-0.03440498,NA,92.36596699,0.01986628,1,0.66160292,0.00025751,0.00025825,MS,660,0.00318054
0.00000000,0.29512357,0.01984827,-0.03440425,NA,92.36698352,0.01984759,1,0.66169831,0.00025543,0.00025611,MS,661,0.00316685
0.00000000,0.29570769,0.01979288,-0.03440350,NA,92.36811524,0.01979225,1,0.66180454,0.00025371,0.00025434,MS,662,0.00315285
0.00000000,0.29628462,0.01983500,-0.03440144,NA,91.77736899,0.01983438,1,0.61032937,0.00025186,0.00025247,MS,663,0.00314097
0.00000000,0.29690392,0.01981292,-0.03440289,NA,91.77896096,0.01981233,1,0.61045814,0.00024981,0.00025040,MS,664,0.00313716
0.00000000,0.29751136,0.01979004,-0.03440202,NA,91.78061783,0.01978949,1,0.61059222,0.00024775,0.00024831,MS,665,0.00313325
0.00000000,0.29810647,0.02059354,-0.03440112,NA,91.78228135,0.02059300,1,0.61072690,0.00024587,0.00024641,MS,666,0.00312913
0.00000000,0.29868471,0.05707462,-0.03442998,NA,91.78333291,0.05707408,1,0.61081205,0.00024407,0.00024461,MS,667,0.00312500
0.00000000,0.29926186,0.07571946,-0.03574324,NA,91.78873047,0.07571886,1,0.61124951,0.00024290,0.00024349,MS,668,0.00312070
0.00000000,0.29982589,0.13905495,-0.03641441,NA,91.79265225,0.13905427,1,0.61156771,0.00024277,0.00024345,MS,669,0.00311713
0.00000000,0.30040175,0.18104008,-0.03869448,NA,91.80073755,0.18103944,1,0.61222470,0.00024330,0.00024394,MS,670,0.00311328
0.00000000,0.30098579,0.20037048,-0.04020597,NA,91.80911474,0.20036971,1,0.61290678,0.00024546,0.00024623,MS,671,0.00311016
0.00000000,0.30156718,0.23531215,-0.04090194,NA,91.81551380,0.23531133,1,0.61342873,0.00024928,0.00025010,MS,672,0.00310711
0.00000000,0.30219350,0.28325827,-0.04215997,NA,91.82120246,0.28325794,1,0.61389343,0.00025307,0.00025341,MS,673,0.00310354
0.00000000,0.30282578,0.23118760,-0.04388617,NA,91.82817615,0.23118731,1,0.61446398,0.00025538,0.00025567,MS,674,0.00310039
0.00000000,0.30346534,0.19790530,-0.04201171,NA,91.83299943,0.19790507,1,0.61485916,0.00026246,0.00026269,MS,675,0.00309719
0.00000000,0.30411921,0.15118122,-0.04081380,NA,91.83759335,0.15118141,1,0.61523599,0.00026803,0.00026784,MS,676,0.00309355
0.00000000,0.30478077,0.07886679,-0.03913194,NA,91.84195054,0.07886668,1,0.61559379,0.00027190,0.00027201,MS,677,0.00308972
0.00000000,0.30546899,0.04707977,-0.03652876,NA,91.84220628,0.04707913,1,0.61561480,0.00027578,0.00027642,MS,678,0.00308577
0.00000000,0.30617229,0.02867142,-0.03538456,NA,91.84186319,0.02867137,1,0.61558662,0.00027646,0.00027650,MS,679,0.00308133
0.00000000,0.30686532,0.01946848,-0.03472189,NA,91.84132080,0.01946845,1,0.61554206,0.00027468,0.00027471,MS,680,0.00307687
0.00000000,0.30755042,0.01940162,-0.03439052,NA,91.84210873,0.01940134,1,0.61560679,0.00027280,0.00027309,MS,681,0.00307214
0.00000000,0.30822787,0.01937493,-0.03438804,NA,91.84336990,0.01937477,1,0.61571043,0.00027061,0.00027077,MS,682,0.00306751
0.00000000,0.30888994,0.01934850,-0.03438700,NA,91.84482502,0.01934800,1,0.61583005,0.00026791,0.00026841,MS,683,0.00306292
0.00000000,0.30950191,0.01929828,-0.03438595,NA,91.84614827,0.01929781,1,0.61593886,0.00026626,0.00026674,MS,684,0.00305812
0.00000000,0.30995989,0.01926478,-0.03438409,NA,91.84768767,0.01926432,1,0.61606549,0.00026462,0.00026507,MS,685,0.00305266
0.00000000,0.31041757,0.01921344,-0.03438282,NA,91.84950299,0.01921303,1,0.61621488,0.00026357,0.00026399,MS,686,0.00304504
0.00000000,0.31086911,0.01916454,-0.03438094,NA,91.85142057,0.01916413,1,0.61637276,0.00026226,0.00026267,MS,687,0.00303749
0.00000000,0.31133091,0.01913563,-0.03437867,NA,91.30614748,0.01913524,1,0.57428466,0.00026112,0.00026152,MS,688,0.00303495
0.00000000,0.31179299,0.01912929,-0.03437805,NA,91.30856611,0.01912892,1,0.57445969,0.00025987,0.00026025,MS,689,0.00303412
0.00000000,0.31224832,0.01996055,-0.03437777,NA,91.31100024,0.01996019,1,0.57463594,0.00025872,0.00025908,MS,690,0.00303317
0.00000000,0.31270201,0.05688819,-0.03440766,NA,91.31273166,0.05688763,1,0.57476136,0.00025776,0.00025832,MS,691,0.00303219
0.00000000,0.31316658,0.07627887,-0.03573702,NA,91.31917375,0.07627845,1,0.57522847,0.00025715,0.00025756,MS,692,0.00303124
0.00000000,0.31361148,0.14160818,-0.03643506,NA,91.32391248,0.14160794,1,0.57557252,0.00025829,0.00025853,MS,693,0.00303118
0.00000000,0.31407646,0.18507780,-0.03878696,NA,91.33310597,0.18507726,1,0.57624107,0.00025822,0.00025876,MS,694,0.00303076
0.00000000,0.31454513,0.20487726,-0.04035186,NA,91.34260729,0.20487666,1,0.57693349,0.00026062,0.00026121,MS,695,0.00303110
0.00000000,0.31501695,0.24367074,-0.04106473,NA,91.34990678,0.24366995,1,0.57746649,0.00026463,0.00026541,MS,696,0.00303134
0.00000000,0.31550157,0.29366330,-0.04246144,NA,91.35547722,0.29366292,1,0.57787384,0.00026785,0.00026823,MS,697,0.00303119
0.00000000,0.31600410,0.23873590,-0.04426128,NA,91.36173813,0.23873559,1,0.57833231,0.00027018,0.00027049,MS,698,0.00303098
0.00000000,0.31655351,0.20356095,-0.04228398,NA,91.45195053,0.20356071,1,0.58501286,0.00027665,0.00027690,MS,699,0.00303096
0.00000000,0.31728050,0.15462763,-0.04101792,NA,91.45791520,0.15456695,1,0.58545954,0.00026412,0.00032480,MS,700,0.00303069
0.00000000,0.31795249,0.07977583,-0.03925587,NA,91.46374039,0.07977545,1,0.58589637,0.00033023,0.00033060,MS,701,0.00303240
0.00000000,0.31859434,0.04702134,-0.03656358,NA,91.46535631,0.04704117,1,0.58601766,0.00035645,0.00033663,MS,702,0.00303324
0.00000000,0.31927507,0.02807360,-0.03538536,NA,91.46624677,0.02812681,1,0.58608451,0.00039140,0.00033818,MS,703,0.00303279
0.00000000,0.31995157,0.01909235,-0.03470450,NA,91.46688676,0.01884580,1,0.58613257,0.00009032,0.00033687,MS,704,0.00303265
0.00000000,0.32062101,0.01908877,-0.03437034,NA,91.46888868,0.01908826,1,0.58628294,0.00033477,0.00033528,MS,705,0.00303243
0.00000000,0.32128812,0.01908537,-0.03437901,NA,91.47141812,0.01909881,1,0.58647304,0.00034641,0.00033297,MS,706,0.00303225
0.00000000,0.32191071,0.01908228,-0.03437931,NA,91.47421421,0.01908754,1,0.58668331,0.00033593,0.00033068,MS,707,0.00303213
0.00000000,0.32253015,0.01907499,-0.03437882,NA,91.47724288,0.01918415,1,0.58691123,0.00043774,0.00032858,MS,708,0.00303145
0.00000000,0.32314005,0.01906782,-0.03438222,NA,91.48040856,0.01906727,1,0.58714963,0.00032586,0.00032641,MS,709,0.00303081
0.00000000,0.32375645,0.01905920,-0.03437794,NA,91.48333573,0.01907447,1,0.58737023,0.00033961,0.00032433,MS,710,0.00302997
0.00000000,0.32436636,0.01905263,-0.03437812,NA,91.48620216,0.01905190,1,0.58758640,0.00032147,0.00032220,MS,711,0.00302943
0.00000000,0.32497113,0.01904567,-0.03437723,NA,91.48913352,0.01904493,1,0.58780761,0.00031933,0.00032007,MS,712,0.00302886
0.00000000,0.32555395,0.01903865,-0.03437690,NA,91.49208451,0.01945983,1,0.58803046,0.00073945,0.00031826,MS,713,0.00302829
0.00000000,0.32614197,0.01988925,-0.03439177,NA,91.49510209,0.01988853,1,0.58825849,0.00031512,0.00031585,MS,714,0.00302749
0.00000000,0.32672752,0.05703034,-0.03440712,NA,91.49741775,0.05702957,1,0.58843360,0.00031312,0.00031389,MS,715,0.00302685
0.00000000,0.32731626,0.07636022,-0.03574413,NA,91.50418955,0.07635941,1,0.58894621,0.00031137,0.00031219,MS,716,0.00302630
0.00000000,0.32788523,0.14191789,-0.03643994,NA,91.50921611,0.14225357,1,0.58932724,0.00064820,0.00031252,MS,717,0.00302658
0.00000000,0.32846880,0.18554698,-0.03881214,NA,91.51828566,0.18554599,1,0.59001588,0.00031006,0.00031105,MS,718,0.00302642
0.00000000,0.32904772,0.20541803,-0.04037062,NA,91.52762826,0.20541694,1,0.59072680,0.00031143,0.00031252,MS,719,0.00302701
0.00000000,0.32962939,0.24325659,-0.04108602,NA,91.53446376,0.24325551,1,0.59124793,0.00031482,0.00031590,MS,720,0.00302740
0.00000000,0.33022684,0.29317399,-0.04244833,NA,91.54004395,0.29318602,1,0.59167399,0.00033016,0.00031813,MS,721,0.00302736
0.00000000,0.33083981,0.23826563,-0.04424591,NA,91.54754173,0.23826438,1,0.59224734,0.00031835,0.00031959,MS,722,0.00302741
0.00000000,0.33146340,0.20308917,-0.04226879,NA,91.55357251,0.20308792,1,0.59270925,0.00032697,0.00032822,MS,723,0.00302747
0.00000000,0.33210343,0.15441853,-0.04100274,NA,91.55945778,0.15441720,1,0.59316065,0.00033315,0.00033447,MS,724,0.00302738
0.00000000,0.33276447,0.07955171,-0.03925082,NA,91.56532498,0.07957614,1,0.59361129,0.00036517,0.00034074,MS,725,0.00302732
0.00000000,0.33343257,0.04681636,-0.03655677,NA,91.56735902,0.04710009,1,0.59376767,0.00063098,0.00034725,MS,726,0.00302738
0.00000000,0.33412547,0.02802043,-0.03538787,NA,91.56846349,0.02810237,1,0.59385261,0.00043049,0.00034855,MS,727,0.00302688
0.00000000,0.33482835,0.01905528,-0.03470400,NA,91.56935940,0.01905401,1,0.59392153,0.00034669,0.00034797,MS,728,0.00302638
0.00000000,0.33551975,0.01905216,-0.03437823,NA,91.57147869,0.01905090,1,0.59408461,0.00034461,0.00034587,MS,729,0.00302594
0.00000000,0.33619907,0.01904954,-0.03437805,NA,91.57360316,0.01904829,1,0.59424818,0.00034189,0.00034315,MS,730,0.00302557
0.00000000,0.33688168,0.01904629,-0.03437786,NA,91.57632361,0.01905218,1,0.59445775,0.00034639,0.00034050,MS,731,0.00302512
0.00000000,0.33755625,0.01904351,-0.03437790,NA,91.57934696,0.01904228,1,0.59469082,0.00033739,0.00033862,MS,732,0.00302473
0.00000000,0.33822770,0.01904136,-0.03437748,NA,91.58254252,0.01904014,1,0.59493735,0.00033551,0.00033673,MS,733,0.00302441
0.00000000,0.33890146,0.01903943,-0.03437733,NA,91.58572070,0.01909680,1,0.59518271,0.00039161,0.00033424,MS,734,0.00302414
0.00000000,0.33956323,0.01903790,-0.03437928,NA,91.58861081,0.01918740,1,0.59540601,0.00048201,0.00033250,MS,735,0.00302397
0.00000000,0.34021493,0.01903499,-0.03438248,NA,91.59154619,0.01910275,1,0.59563295,0.00039747,0.00032971,MS,736,0.00302357
0.00000000,0.34086614,0.01903168,-0.03437933,NA,91.59452093,0.01903710,1,0.59586310,0.00033238,0.00032697,MS,737,0.00302311
0.00000000,0.34151142,0.01987626,-0.03437687,NA,91.59747577,0.01987506,1,0.59609187,0.00032317,0.00032437,MS,738,0.00302283
0.00000000,0.34215581,0.05661780,-0.03440694,NA,91.59984084,0.05666850,1,0.59627510,0.00037356,0.00032287,MS,739,0.00302246
0.00000000,0.34281484,0.07567889,-0.03573145,NA,91.60650980,0.07568800,1,0.59679231,0.00033007,0.00032095,MS,740,0.00302211
0.00000000,0.34346051,0.14033034,-0.03641609,NA,91.61140933,0.14041690,1,0.59717281,0.00040768,0.00032112,MS,741,0.00302299
0.00000000,0.34409666,0.18341175,-0.03874633,NA,91.62001971,0.18344881,1,0.59784259,0.00035693,0.00031988,MS,742,0.00302346
0.00000000,0.34474134,0.20309607,-0.04029544,NA,91.62894388,0.20310924,1,0.59853823,0.00033416,0.00032099,MS,743,0.00302454
0.00000000,0.34539326,0.24040489,-0.04100325,NA,91.63573374,0.24057399,1,0.59906849,0.00049397,0.00032487,MS,744,0.00302587
0.00000000,0.34604637,0.28982352,-0.04235212,NA,91.64117347,0.28999937,1,0.59949394,0.00050158,0.00032573,MS,745,0.00302678
0.00000000,0.34671861,0.23574471,-0.04413147,NA,91.64837211,0.23585927,1,0.60005780,0.00044028,0.00032572,MS,746,0.00302719
0.00000000,0.34741684,0.20112766,-0.04218242,NA,91.65426589,0.20122366,1,0.60052018,0.00042886,0.00033287,MS,747,0.00302791
0.00000000,0.34811749,0.15336254,-0.04093580,NA,91.65996247,0.15355435,1,0.60096771,0.00052969,0.00033787,MS,748,0.00302863
0.00000000,0.34883683,0.07925179,-0.03921988,NA,91.66569540,0.07933391,1,0.60141871,0.00042442,0.00034230,MS,749,0.00302923
0.00000000,0.34956350,0.04681663,-0.03654811,NA,91.66768325,0.04695920,1,0.60157524,0.00049053,0.00034796,MS,750,0.00302984
0.00000000,0.35030238,0.02805685,-0.03538282,NA,91.66880558,0.02820777,1,0.60166364,0.00049880,0.00034787,MS,751,0.00302983
0.00000000,0.35104274,0.01908223,-0.03470777,NA,91.66971283,0.01924307,1,0.60173513,0.00050660,0.00034576,MS,752,0.00302978
0.00000000,0.35177158,0.01908183,-0.03438496,NA,91.67173901,0.01911945,1,0.60189483,0.00038070,0.00034309,MS,753,0.00302972
0.00000000,0.35249763,0.01908058,-0.03438041,NA,91.67423504,0.01918837,1,0.60209166,0.00044823,0.00034044,MS,754,0.00302954
0.00000000,0.35321999,0.01908172,-0.03438280,NA,91.67702669,0.01922302,1,0.60231196,0.00047904,0.00033774,MS,755,0.00302969
0.00000000,0.35394288,0.01908364,-0.03438395,NA,91.68001355,0.01908877,1,0.60254782,0.00033959,0.00033446,MS,756,0.00302995
0.00000000,0.35465529,0.01908675,-0.03437900,NA,91.68295131,0.01914330,1,0.60277996,0.00038850,0.00033195,MS,757,0.00303037
0.00000000,0.35536166,0.01908959,-0.03438087,NA,91.68566657,0.01913587,1,0.60299467,0.00037552,0.00032924,MS,758,0.00303072
0.00000000,0.35605275,0.01909159,-0.03438051,NA,91.68844131,0.01914952,1,0.60321423,0.00038460,0.00032667,MS,759,0.00303100
0.00000000,0.35677017,0.01910467,-0.03438087,NA,89.81169654,0.01914744,1,0.48202603,0.00036680,0.00032403,MS,760,0.00303279
0.00000000,0.35746065,0.02111507,-0.03438074,NA,90.19494509,0.02119141,1,0.50300423,0.00039806,0.00032172,MS,761,0.00363943
0.00000000,0.35831612,0.02471618,-0.03445424,NA,90.21080100,0.02479604,1,0.50390753,0.00039912,0.00031926,MS,762,0.00412291
0.00000000,0.35914868,0.06655525,-0.03458391,NA,90.21487760,0.06661184,1,0.50414025,0.00037440,0.00031781,MS,763,0.00413258
0.00000000,0.35998589,0.08616938,-0.03608923,NA,90.22875622,0.08619807,1,0.50493397,0.00034478,0.00031609,MS,764,0.00413498
0.00000000,0.36081239,0.15159581,-0.03679427,NA,90.23528434,0.15165984,1,0.50530810,0.00037933,0.00031530,MS,765,0.00414005
0.00000000,0.36165526,0.19467785,-0.03915087,NA,90.24524105,0.19468682,1,0.50587968,0.00032156,0.00031258,MS,766,0.00414308
0.00000000,0.36248981,0.21428810,-0.04069974,NA,90.25567955,0.21435000,1,0.50648017,0.00037544,0.00031354,MS,767,0.00414668
0.00000000,0.36334427,0.25071871,-0.04140765,NA,90.26399492,0.25073970,1,0.50695945,0.00033735,0.00031636,MS,768,0.00415018
0.00000000,0.36419331,0.30054113,-0.04271778,NA,90.27151456,0.30060519,1,0.50739357,0.00038255,0.00031849,MS,769,0.00415349
0.00000000,0.36505519,0.24549998,-0.04451302,NA,90.28262698,0.24557132,1,0.50803634,0.00039116,0.00031983,MS,770,0.00415647
0.00000000,0.36592440,0.21226378,-0.04253184,NA,90.29078785,0.21227821,1,0.50850932,0.00034281,0.00032837,MS,771,0.00416024
0.00000000,0.36680007,0.16483672,-0.04133360,NA,90.29843287,0.16485958,1,0.50895313,0.00035747,0.00033460,MS,772,0.00416343
0.00000000,0.36769663,0.09018799,-0.03962675,NA,90.30565705,0.09027791,1,0.50937314,0.00043100,0.00034108,MS,773,0.00416647
0.00000000,0.36861180,0.05602705,-0.03694205,NA,90.30846506,0.05605250,1,0.50953657,0.00037245,0.00034701,MS,774,0.00416937
0.00000000,0.36953043,0.03555942,-0.03571015,NA,90.31060422,0.03562677,1,0.50966114,0.00041799,0.00035065,MS,775,0.00417165
0.00000000,0.37046760,0.02415834,-0.03497495,NA,90.31241417,0.02417888,1,0.50976657,0.00037007,0.00034953,MS,776,0.00417384
0.00000000,0.37139361,0.02417625,-0.03456279,NA,90.31542665,0.02419031,1,0.50994215,0.00036259,0.00034853,MS,777,0.00417625
0.00000000,0.37232152,0.02419523,-0.03456316,NA,90.31897555,0.02426518,1,0.51014913,0.00041629,0.00034635,MS,778,0.00417880
0.00000000,0.37323547,0.02421555,-0.03456578,NA,90.32291646,0.02428262,1,0.51037915,0.00041222,0.00034515,MS,779,0.00418154
0.00000000,0.37415013,0.02423533,-0.03456636,NA,90.32710707,0.02429086,1,0.51062396,0.00039942,0.00034389,MS,780,0.00418419
0.00000000,0.37505849,0.02425535,-0.03456661,NA,90.33142268,0.02429419,1,0.51087628,0.00038029,0.00034144,MS,781,0.00418698
0.00000000,0.37596472,0.02427620,-0.03456665,NA,90.33581671,0.02434960,1,0.51113343,0.00041259,0.00033919,MS,782,0.00418978
0.00000000,0.37685767,0.02429767,-0.03456856,NA,90.33958144,0.02435647,1,0.51135393,0.00039537,0.00033657,MS,783,0.00419267
0.00000000,0.37773920,0.02431608,-0.03456871,NA,90.34334964,0.02436901,1,0.51157481,0.00038698,0.00033406,MS,784,0.00419515
0.00000000,0.37861891,0.02433318,-0.03456907,NA,90.34721360,0.02438599,1,0.51180148,0.00038543,0.00033262,MS,785,0.00419759
0.00000000,0.37947986,0.02528817,-0.03456963,NA,90.35110698,0.02531968,1,0.51203005,0.00036265,0.00033113,MS,786,0.00420015
0.00000000,0.38033996,0.06720000,-0.03460319,NA,90.35437859,0.06720377,1,0.51222227,0.00033265,0.00032888,MS,787,0.00420260
0.00000000,0.38119353,0.08740800,-0.03611094,NA,90.36577064,0.08745355,1,0.51289261,0.00037318,0.00032763,MS,788,0.00420515
0.00000000,0.38203409,0.15355463,-0.03683989,NA,90.37177263,0.15358855,1,0.51324642,0.00036012,0.00032620,MS,789,0.00421019
0.00000000,0.38288064,0.19705901,-0.03922069,NA,90.38149423,0.19708565,1,0.51382044,0.00035028,0.00032364,MS,790,0.00421335
0.00000000,0.38371375,0.21685495,-0.04078650,NA,90.39185226,0.21689719,1,0.51443331,0.00036660,0.00032436,MS,791,0.00421712
0.00000000,0.38455852,0.25376325,-0.04149974,NA,90.40019104,0.25377457,1,0.51492766,0.00033852,0.00032720,MS,792,0.00422085
0.00000000,0.38541441,0.30397016,-0.04282743,NA,90.40773668,0.30402974,1,0.51537574,0.00038902,0.00032945,MS,793,0.00422432
0.00000000,0.38629176,0.24856274,-0.04463669,NA,90.41871489,0.24858351,1,0.51602891,0.00035130,0.00033054,MS,794,0.00422768
0.00000000,0.38717999,0.21502969,-0.04264067,NA,90.42688780,0.21508207,1,0.51651615,0.00039196,0.00033958,MS,795,0.00423192
0.00000000,0.38808882,0.16691571,-0.04143494,NA,90.43454500,0.16694386,1,0.51697339,0.00037374,0.00034560,MS,796,0.00423559
0.00000000,0.38902205,0.09148987,-0.03970218,NA,90.44170747,0.09151970,1,0.51740176,0.00038157,0.00035174,MS,797,0.00423929
0.00000000,0.38996478,0.05692156,-0.03698714,NA,90.44459294,0.05693135,1,0.51757451,0.00036733,0.00035754,MS,798,0.00424307
0.00000000,0.39092804,0.03620966,-0.03574216,NA,90.44673134,0.03622077,1,0.51770261,0.00036956,0.00035844,MS,799,0.00424605
0.00000000,0.39189523,0.02462177,-0.03499662,NA,90.44851845,0.02467823,1,0.51780970,0.00041363,0.00035717,MS,800,0.00424907
0.00000000,0.39284957,0.02463038,-0.03458104,NA,90.45145391,0.02467722,1,0.51798570,0.00040198,0.00035514,MS,801,0.00425203
0.00000000,0.39379882,0.02465287,-0.03458093,NA,90.45491931,0.02470667,1,0.51819361,0.00040607,0.00035227,MS,802,0.00425506
0.00000000,0.39473641,0.02467602,-0.03458189,NA,90.45874739,0.02472997,1,0.51842345,0.00040337,0.00034941,MS,803,0.00425818
0.00000000,0.39567153,0.02469901,-0.03458262,NA,90.46279286,0.02470185,1,0.51866655,0.00034903,0.00034619,MS,804,0.00426127
0.00000000,0.39659923,0.02472271,-0.03458149,NA,90.46679480,0.02475695,1,0.51890724,0.00037943,0.00034519,MS,805,0.00426447
0.00000000,0.39752768,0.02474577,-0.03458344,NA,90.47021839,0.02474751,1,0.51911330,0.00034389,0.00034215,MS,806,0.00426758
