t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC,PARi
3020,112,8,13,796.7777778,10,0.75,400,3,80,138.2698413
3021,112,9,13,920.2222222,10,0.75,400,3,80,338.6666667
3022,112,10,13,909,10,0.75,400,3,80,474.3333333
3023,112,11,13,1111,10,0.75,400,3,80,535.650794
3024,112,12,13,1054.888889,10,0.75,400,3,80,649.476191
3025,112,13,13,1335.444444,10,0.75,400,3,80,795.968254
3026,112,14,13,931.4444444,10,0.75,400,3,80,635.650793
3027,112,15,13,1077.333333,10,0.75,400,3,80,529.4444444
3028,112,16,13,909,10,0.75,400,3,80,379.3492063
3029,112,17,13,594.7777778,10,0.75,400,3,80,148.4920635
3030,112,18,13,258.1111111,10,0.75,400,3,80,52.9047619
3031,112,19,13,44.88888889,10,0.75,400,3,80,0
3032,112,20,7,0,10,0.75,400,3,80,0
3033,112,21,7,0,10,0.75,400,3,80,0
3034,112,22,7,0,10,0.75,400,3,80,0
3035,112,23,7,0,10,0.75,400,3,80,0
3036,112,24,7,0,10,0.75,400,3,80,0
3037,113,1,7,0,10,0.75,400,3,80,0
3038,113,2,7,0,10,0.75,400,3,80,0
3039,113,3,7,0,10,0.75,400,3,80,0
3040,113,4,7,0,10,0.75,400,3,80,0
3041,113,5,7,0,10,0.75,400,3,80,0
3042,113,6,7,56.11111111,10,0.75,400,3,80,3.206349206
3043,113,7,13,112.2222222,10,0.75,400,3,80,81.76190476
3044,113,8,13,415.2222222,10,0.75,400,3,80,138.2698413
3045,113,9,13,325.4444444,10,0.75,400,3,80,338.6666667
3046,113,10,13,291.7777778,10,0.75,400,3,80,474.3333333
3047,113,11,13,460.1111111,10,0.75,400,3,80,535.650794
3048,113,12,13,774.3333333,10,0.75,400,3,80,649.476191
3049,113,13,13,381.5555556,10,0.75,400,3,80,795.968254
3050,113,14,13,549.8888889,10,0.75,400,3,80,635.650793
3051,113,15,13,246.8888889,10,0.75,400,3,80,529.4444444
3052,113,16,13,112.2222222,10,0.75,400,3,80,379.3492063
3053,113,17,13,246.8888889,10,0.75,400,3,80,148.4920635
3054,113,18,13,56.11111111,10,0.75,400,3,80,52.9047619
3055,113,19,13,33.66666667,10,0.75,400,3,80,0
3056,113,20,7,0,10,0.75,400,3,80,0
3057,113,21,7,0,10,0.75,400,3,80,0
3058,113,22,7,0,10,0.75,400,3,80,0
3059,113,23,7,0,10,0.75,400,3,80,0
3060,113,24,7,0,10,0.75,400,3,80,0
3061,114,1,7,0,10,0.75,400,3,80,0
3062,114,2,7,0,10,0.75,400,3,80,0
3063,114,3,7,0,10,0.75,400,3,80,0
3064,114,4,7,0,10,0.75,400,3,80,0
3065,114,5,7,0,10,0.75,400,3,80,0
3066,114,6,7,22.44444444,10,0.75,400,3,80,3.206349206
3067,114,7,13,89.77777778,10,0.75,400,3,80,81.76190476
3068,114,8,13,145.8888889,10,0.75,400,3,80,138.2698413
3069,114,9,13,381.5555556,10,0.75,400,3,80,338.6666667
3070,114,10,13,628.4444444,10,0.75,400,3,80,474.3333333
3071,114,11,13,763.1111111,10,0.75,400,3,80,535.650794
3072,114,12,13,942.6666667,10,0.75,400,3,80,649.476191
3073,114,13,13,1324.222222,10,0.75,400,3,80,795.968254
3074,114,14,13,1155.888889,10,0.75,400,3,80,635.650793
3075,114,15,13,1492.555556,10,0.75,400,3,80,529.4444444
3076,114,16,13,920.2222222,10,0.75,400,3,80,379.3492063
3077,114,17,13,460.1111111,10,0.75,400,3,80,148.4920635
3078,114,18,13,336.6666667,10,0.75,400,3,80,52.9047619
3079,114,19,13,67.33333333,10,0.75,400,3,80,0
3080,114,20,7,0,10,0.75,400,3,80,0
3081,114,21,7,0,10,0.75,400,3,80,0
3082,114,22,7,0,10,0.75,400,3,80,0
3083,114,23,7,0,10,0.75,400,3,80,0
3084,114,24,7,0,10,0.75,400,3,80,0
3085,115,1,7,0,10,0.75,400,3,80,0
3086,115,2,7,0,10,0.75,400,3,80,0
3087,115,3,7,0,10,0.75,400,3,80,0
3088,115,4,7,0,10,0.75,400,3,80,0
3089,115,5,7,11.22222222,10,0.75,400,3,80,0
3090,115,6,7,224.4444444,10,0.75,400,3,80,3.206349206
3091,115,7,13,561.1111111,10,0.75,400,3,80,81.76190476
3092,115,8,13,864.1111111,10,0.75,400,3,80,138.2698413
3093,115,9,13,1200.777778,10,0.75,400,3,80,338.6666667
3094,115,10,13,1537.444444,10,0.75,400,3,80,474.3333333
3095,115,11,13,1447.666667,10,0.75,400,3,80,535.650794
3096,115,12,13,1537.444444,10,0.75,400,3,80,649.476191
3097,115,13,13,1526.222222,10,0.75,400,3,80,795.968254
3098,115,14,13,1043.666667,10,0.75,400,3,80,635.650793
3099,115,15,13,987.5555556,10,0.75,400,3,80,529.4444444
3100,115,16,13,527.4444444,10,0.75,400,3,80,379.3492063
3101,115,17,13,303,10,0.75,400,3,80,148.4920635
3102,115,18,13,123.4444444,10,0.75,400,3,80,52.9047619
3103,115,19,13,22.44444444,10,0.75,400,3,80,0
3104,115,20,7,0,10,0.75,400,3,80,0
3105,115,21,7,0,10,0.75,400,3,80,0
3106,115,22,7,0,10,0.75,400,3,80,0
3107,115,23,7,0,10,0.75,400,3,80,0
3108,115,24,7,0,10,0.75,400,3,80,0
3109,116,1,7,0,10,0.75,400,3,80,0
3110,116,2,7,0,10,0.75,400,3,80,0
3111,116,3,7,0,10,0.75,400,3,80,0
3112,116,4,7,0,10,0.75,400,3,80,0
3113,116,5,7,0,10,0.75,400,3,80,0
3114,116,6,7,56.11111111,10,0.75,400,3,80,3.206349206
3115,116,7,13,157.1111111,10,0.75,400,3,80,81.76190476
3116,116,8,13,213.2222222,10,0.75,400,3,80,138.2698413
3117,116,9,13,370.3333333,10,0.75,400,3,80,338.6666667
3118,116,10,13,998.7777778,10,0.75,400,3,80,474.3333333
3119,116,11,13,852.8888889,10,0.75,400,3,80,535.650794
3120,116,12,13,785.5555556,10,0.75,400,3,80,649.476191
3121,116,13,13,381.5555556,10,0.75,400,3,80,795.968254
3122,116,14,13,336.6666667,10,0.75,400,3,80,635.650793
3123,116,15,13,168.3333333,10,0.75,400,3,80,529.4444444
3124,116,16,13,291.7777778,10,0.75,400,3,80,379.3492063
3125,116,17,13,134.6666667,10,0.75,400,3,80,148.4920635
3126,116,18,13,44.88888889,10,0.75,400,3,80,52.9047619
3127,116,19,13,11.22222222,10,0.75,400,3,80,0
3128,116,20,7,0,10,0.75,400,3,80,0
3129,116,21,7,0,10,0.75,400,3,80,0
3130,116,22,7,0,10,0.75,400,3,80,0
3131,116,23,7,0,10,0.75,400,3,80,0
3132,116,24,7,0,10,0.75,400,3,80,0
3133,117,1,7,0,10,0.75,400,3,80,0
3134,117,2,7,0,10,0.75,400,3,80,0
3135,117,3,7,0,10,0.75,400,3,80,0
3136,117,4,7,0,10,0.75,400,3,80,0
3137,117,5,7,0,10,0.75,400,3,80,0
3138,117,6,7,89.77777778,10,0.75,400,3,80,3.206349206
3139,117,7,13,280.5555556,10,0.75,400,3,80,81.76190476
3140,117,8,13,505,10,0.75,400,3,80,138.2698413
3141,117,9,13,942.6666667,10,0.75,400,3,80,338.6666667
3142,117,10,13,1088.555556,10,0.75,400,3,80,474.3333333
3143,117,11,13,931.4444444,10,0.75,400,3,80,535.650794
3144,117,12,13,1492.555556,10,0.75,400,3,80,649.476191
3145,117,13,13,1021.222222,10,0.75,400,3,80,795.968254
3146,117,14,13,1032.444444,10,0.75,400,3,80,635.650793
3147,117,15,13,987.5555556,10,0.75,400,3,80,529.4444444
3148,117,16,13,1043.666667,10,0.75,400,3,80,379.3492063
3149,117,17,13,628.4444444,10,0.75,400,3,80,148.4920635
3150,117,18,13,291.7777778,10,0.75,400,3,80,52.9047619
3151,117,19,13,67.33333333,10,0.75,400,3,80,0
3152,117,20,7,0,10,0.75,400,3,80,0
3153,117,21,7,0,10,0.75,400,3,80,0
3154,117,22,7,0,10,0.75,400,3,80,0
3155,117,23,7,0,10,0.75,400,3,80,0
3156,117,24,7,0,10,0.75,400,3,80,0
3157,118,1,7,0,10,0.75,400,3,80,0
3158,118,2,7,0,10,0.75,400,3,80,0
3159,118,3,7,0,10,0.75,400,3,80,0
3160,118,4,7,0,10,0.75,400,3,80,0
3161,118,5,7,11.22222222,10,0.75,400,3,80,0
3162,118,6,7,145.8888889,10,0.75,400,3,80,3.206349206
3163,118,7,13,471.3333333,10,0.75,400,3,80,81.76190476
3164,118,8,13,819.2222222,10,0.75,400,3,80,138.2698413
3165,118,9,13,1155.888889,10,0.75,400,3,80,338.6666667
3166,118,10,13,1559.888889,10,0.75,400,3,80,474.3333333
3167,118,11,13,1515,10,0.75,400,3,80,535.650794
3168,118,12,13,1638.444444,10,0.75,400,3,80,649.476191
3169,118,13,13,1515,10,0.75,400,3,80,795.968254
3170,118,14,13,1189.555556,10,0.75,400,3,80,635.650793
3171,118,15,13,1178.333333,10,0.75,400,3,80,529.4444444
3172,118,16,13,740.6666667,10,0.75,400,3,80,379.3492063
3173,118,17,13,527.4444444,10,0.75,400,3,80,148.4920635
3174,118,18,13,190.7777778,10,0.75,400,3,80,52.9047619
3175,118,19,13,67.33333333,10,0.75,400,3,80,0
3176,118,20,7,0,10,0.75,400,3,80,0
3177,118,21,7,0,10,0.75,400,3,80,0
3178,118,22,7,0,10,0.75,400,3,80,0
3179,118,23,7,0,10,0.75,400,3,80,0
3180,118,24,7,0,10,0.75,400,3,80,0
3181,119,1,7,0,10,0.75,400,3,80,0
3182,119,2,7,0,10,0.75,400,3,80,0
3183,119,3,7,0,10,0.75,400,3,80,0
3184,119,4,7,0,10,0.75,400,3,80,0
3185,119,5,7,11.22222222,10,0.75,400,3,80,0
3186,119,6,7,123.4444444,10,0.75,400,3,80,3.206349206
3187,119,7,13,303,10,0.75,400,3,80,81.76190476
3188,119,8,13,516.2222222,10,0.75,400,3,80,138.2698413
3189,119,9,13,606,10,0.75,400,3,80,338.6666667
3190,119,10,13,516.2222222,10,0.75,400,3,80,474.3333333
3191,119,11,13,864.1111111,10,0.75,400,3,80,535.650794
3192,119,12,13,1402.777778,10,0.75,400,3,80,649.476191
3193,119,13,13,1088.555556,10,0.75,400,3,80,795.968254
3194,119,14,13,1111,10,0.75,400,3,80,635.650793
3195,119,15,13,875.3333333,10,0.75,400,3,80,529.4444444
3196,119,16,13,628.4444444,10,0.75,400,3,80,379.3492063
3197,119,17,13,168.3333333,10,0.75,400,3,80,148.4920635
3198,119,18,13,134.6666667,10,0.75,400,3,80,52.9047619
3199,119,19,13,56.11111111,10,0.75,400,3,80,0
3200,119,20,7,0,10,0.75,400,3,80,0
3201,119,21,7,0,10,0.75,400,3,80,0
3202,119,22,7,0,10,0.75,400,3,80,0
3203,119,23,7,0,10,0.75,400,3,80,0
3204,119,24,7,0,10,0.75,400,3,80,0
3205,120,1,7,0,10,0.75,400,3,80,0
3206,120,2,7,0,10,0.75,400,3,80,0
3207,120,3,7,0,10,0.75,400,3,80,0
3208,120,4,7,0,10,0.75,400,3,80,0
3209,120,5,7,11.22222222,10,0.75,400,3,80,0
3210,120,6,7,112.2222222,10,0.75,400,3,80,3.206349206
3211,120,7,13,404,10,0.75,400,3,80,81.76190476
3212,120,8,13,718.2222222,10,0.75,400,3,80,138.2698413
3213,120,9,13,830.4444444,10,0.75,400,3,80,338.6666667
3214,120,10,13,1189.555556,10,0.75,400,3,80,474.3333333
3215,120,11,13,1571.111111,10,0.75,400,3,80,535.650794
3216,120,12,13,1672.111111,10,0.75,400,3,80,649.476191
3217,120,13,13,1537.444444,10,0.75,400,3,80,795.968254
3218,120,14,13,1458.888889,10,0.75,400,3,80,635.650793
3219,120,15,13,1245.666667,10,0.75,400,3,80,529.4444444
3220,120,16,13,1111,10,0.75,400,3,80,379.3492063
3221,120,17,13,763.1111111,10,0.75,400,3,80,148.4920635
3222,120,18,13,404,10,0.75,400,3,80,52.9047619
3223,120,19,13,78.55555556,10,0.75,400,3,80,0
3224,120,20,7,0,10,0.75,400,3,80,0
3225,120,21,7,0,10,0.75,400,3,80,0
3226,120,22,7,0,10,0.75,400,3,80,0
3227,120,23,7,0,10,0.75,400,3,80,0
3228,120,24,7,0,10,0.75,400,3,80,0
3229,121,1,7,0,10,0.75,400,3,80,0
3230,121,2,7,0,10,0.75,400,3,80,0
3231,121,3,7,0,10,0.75,400,3,80,0
3232,121,4,7,0,10,0.75,400,3,80,0
3233,121,5,7,11.22222222,10,0.75,400,3,80,0
3234,121,6,7,190.7777778,10,0.75,400,3,80,3.206349206
3235,121,7,13,527.4444444,10,0.75,400,3,80,81.76190476
3236,121,8,13,886.5555556,10,0.75,400,3,80,138.2698413
3237,121,9,13,1122.222222,10,0.75,400,3,80,338.6666667
3238,121,10,13,1380.333333,10,0.75,400,3,80,474.3333333
3239,121,11,13,1672.111111,10,0.75,400,3,80,535.650794
3240,121,12,13,1840.444444,10,0.75,400,3,80,649.476191
3241,121,13,13,1739.444444,10,0.75,400,3,80,795.968254
3242,121,14,13,1548.666667,10,0.75,400,3,80,635.650793
3243,121,15,13,1436.444444,10,0.75,400,3,80,529.4444444
3244,121,16,13,1111,10,0.75,400,3,80,379.3492063
3245,121,17,13,740.6666667,10,0.75,400,3,80,148.4920635
3246,121,18,13,381.5555556,10,0.75,400,3,80,52.9047619
3247,121,19,13,78.55555556,10,0.75,400,3,80,0
3248,121,20,7,0,10,0.75,400,3,80,0
3249,121,21,7,0,10,0.75,400,3,80,0
3250,121,22,7,0,10,0.75,400,3,80,0
3251,121,23,7,0,10,0.75,400,3,80,0
3252,121,24,7,0,10,0.75,400,3,80,0
3253,122,1,7,0,10,0.75,400,3,80,0
3254,122,2,7,0,10,0.75,400,3,80,0
3255,122,3,7,0,10,0.75,400,3,80,0
3256,122,4,7,0,10,0.75,400,3,80,0
3257,122,5,7,22.44444444,10,0.75,400,3,80,0
3258,122,6,7,224.4444444,10,0.75,400,3,80,3.206349206
3259,122,7,13,538.6666667,10,0.75,400,3,80,81.76190476
3260,122,8,13,864.1111111,10,0.75,400,3,80,138.2698413
3261,122,9,13,1212,10,0.75,400,3,80,338.6666667
3262,122,10,13,1492.555556,10,0.75,400,3,80,474.3333333
3263,122,11,13,1683.333333,10,0.75,400,3,80,535.650794
3264,122,12,13,1761.888889,10,0.75,400,3,80,649.476191
3265,122,13,13,1750.666667,10,0.75,400,3,80,795.968254
3266,122,14,13,1649.666667,10,0.75,400,3,80,635.650793
3267,122,15,13,1414,10,0.75,400,3,80,529.4444444
3268,122,16,13,1043.666667,10,0.75,400,3,80,379.3492063
3269,122,17,13,707,10,0.75,400,3,80,148.4920635
3270,122,18,13,359.1111111,10,0.75,400,3,80,52.9047619
3271,122,19,13,89.77777778,10,0.75,400,3,80,0
3272,122,20,7,0,10,0.75,400,3,80,0
3273,122,21,7,0,10,0.75,400,3,80,0
3274,122,22,7,0,10,0.75,400,3,80,0
3275,122,23,7,0,10,0.75,400,3,80,0
3276,122,24,7,0,10,0.75,400,3,80,0
3277,123,1,7,0,10,0.75,400,3,80,0
3278,123,2,7,0,10,0.75,400,3,80,0
3279,123,3,7,0,10,0.75,400,3,80,0
3280,123,4,7,0,10,0.75,400,3,80,0
3281,123,5,7,22.44444444,10,0.75,400,3,80,0
3282,123,6,7,190.7777778,10,0.75,400,3,80,3.206349206
3283,123,7,13,527.4444444,10,0.75,400,3,80,81.76190476
3284,123,8,13,841.6666667,10,0.75,400,3,80,138.2698413
3285,123,9,13,1178.333333,10,0.75,400,3,80,338.6666667
3286,123,10,13,1470.111111,10,0.75,400,3,80,474.3333333
3287,123,11,13,1683.333333,10,0.75,400,3,80,535.650794
3288,123,12,13,1806.777778,10,0.75,400,3,80,649.476191
3289,123,13,13,1593.555556,10,0.75,400,3,80,795.968254
3290,123,14,13,1335.444444,10,0.75,400,3,80,635.650793
3291,123,15,13,1245.666667,10,0.75,400,3,80,529.4444444
3292,123,16,13,695.7777778,10,0.75,400,3,80,379.3492063
3293,123,17,13,650.8888889,10,0.75,400,3,80,148.4920635
3294,123,18,13,291.7777778,10,0.75,400,3,80,52.9047619
3295,123,19,13,56.11111111,10,0.75,400,3,80,0
3296,123,20,7,0,10,0.75,400,3,80,0
3297,123,21,7,0,10,0.75,400,3,80,0
3298,123,22,7,0,10,0.75,400,3,80,0
3299,123,23,7,0,10,0.75,400,3,80,0
3300,123,24,7,0,10,0.75,400,3,80,0
3301,124,1,7,0,10,0.75,400,3,80,0
3302,124,2,7,0,10,0.75,400,3,80,0
3303,124,3,7,0,10,0.75,400,3,80,0
3304,124,4,7,0,10,0.75,400,3,80,0
3305,124,5,7,0,10,0.75,400,3,80,0
3306,124,6,7,89.77777778,10,0.75,400,3,80,3.206349206
3307,124,7,13,202,10,0.75,400,3,80,81.76190476
3308,124,8,13,269.3333333,10,0.75,400,3,80,138.2698413
3309,124,9,13,291.7777778,10,0.75,400,3,80,338.6666667
3310,124,10,13,516.2222222,10,0.75,400,3,80,474.3333333
3311,124,11,13,437.6666667,10,0.75,400,3,80,535.650794
3312,124,12,13,505,10,0.75,400,3,80,649.476191
3313,124,13,13,684.5555556,10,0.75,400,3,80,795.968254
3314,124,14,13,763.1111111,10,0.75,400,3,80,635.650793
3315,124,15,13,763.1111111,10,0.75,400,3,80,529.4444444
3316,124,16,13,639.6666667,10,0.75,400,3,80,379.3492063
3317,124,17,13,606,10,0.75,400,3,80,148.4920635
3318,124,18,13,303,10,0.75,400,3,80,52.9047619
3319,124,19,13,78.55555556,10,0.75,400,3,80,0
3320,124,20,7,0,10,0.75,400,3,80,0
3321,124,21,7,0,10,0.75,400,3,80,0
3322,124,22,7,0,10,0.75,400,3,80,0
3323,124,23,7,0,10,0.75,400,3,80,0
3324,124,24,7,0,10,0.75,400,3,80,0
3325,125,1,7,0,10,0.75,400,3,80,0
3326,125,2,7,0,10,0.75,400,3,80,0
3327,125,3,7,0,10,0.75,400,3,80,0
3328,125,4,7,0,10,0.75,400,3,80,0
3329,125,5,7,11.22222222,10,0.75,400,3,80,0
3330,125,6,7,112.2222222,10,0.75,400,3,80,3.206349206
3331,125,7,13,426.4444444,10,0.75,400,3,80,81.76190476
3332,125,8,13,785.5555556,10,0.75,400,3,80,138.2698413
3333,125,9,13,931.4444444,10,0.75,400,3,80,338.6666667
3334,125,10,13,1032.444444,10,0.75,400,3,80,474.3333333
3335,125,11,13,1335.444444,10,0.75,400,3,80,535.650794
3336,125,12,13,942.6666667,10,0.75,400,3,80,649.476191
3337,125,13,13,942.6666667,10,0.75,400,3,80,795.968254
3338,125,14,13,1122.222222,10,0.75,400,3,80,635.650793
3339,125,15,13,987.5555556,10,0.75,400,3,80,529.4444444
3340,125,16,13,796.7777778,10,0.75,400,3,80,379.3492063
3341,125,17,13,460.1111111,10,0.75,400,3,80,148.4920635
3342,125,18,13,168.3333333,10,0.75,400,3,80,52.9047619
3343,125,19,13,67.33333333,10,0.75,400,3,80,0
3344,125,20,7,0,10,0.75,400,3,80,0
3345,125,21,7,0,10,0.75,400,3,80,0
3346,125,22,7,0,10,0.75,400,3,80,0
3347,125,23,7,0,10,0.75,400,3,80,0
3348,125,24,7,0,10,0.75,400,3,80,0
3349,126,1,7,0,10,0.75,400,3,80,0
3350,126,2,7,0,10,0.75,400,3,80,0
3351,126,3,7,0,10,0.75,400,3,80,0
3352,126,4,7,0,10,0.75,400,3,80,0
3353,126,5,7,0,10,0.75,400,3,80,0
3354,126,6,7,78.55555556,10,0.75,400,3,80,3.206349206
3355,126,7,13,246.8888889,10,0.75,400,3,80,81.76190476
3356,126,8,13,830.4444444,10,0.75,400,3,80,138.2698413
3357,126,9,13,1021.222222,10,0.75,400,3,80,338.6666667
3358,126,10,13,1178.333333,10,0.75,400,3,80,474.3333333
3359,126,11,13,1627.222222,10,0.75,400,3,80,535.650794
3360,126,12,13,1728.222222,10,0.75,400,3,80,649.476191
3361,126,13,13,1773.111111,10,0.75,400,3,80,795.968254
3362,126,14,13,1503.777778,10,0.75,400,3,80,635.650793
3363,126,15,13,1155.888889,10,0.75,400,3,80,529.4444444
3364,126,16,13,1066.111111,10,0.75,400,3,80,379.3492063
3365,126,17,13,650.8888889,10,0.75,400,3,80,148.4920635
3366,126,18,13,392.7777778,10,0.75,400,3,80,52.9047619
3367,126,19,13,78.55555556,10,0.75,400,3,80,0
3368,126,20,7,0,10,0.75,400,3,80,0
3369,126,21,7,0,10,0.75,400,3,80,0
3370,126,22,7,0,10,0.75,400,3,80,0
3371,126,23,7,0,10,0.75,400,3,80,0
3372,126,24,7,0,10,0.75,400,3,80,0
3373,127,1,7,0,10,0.75,400,3,80,0
3374,127,2,7,0,10,0.75,400,3,80,0
3375,127,3,7,0,10,0.75,400,3,80,0
3376,127,4,7,0,10,0.75,400,3,80,0
3377,127,5,7,11.22222222,10,0.75,400,3,80,0
3378,127,6,7,44.88888889,10,0.75,400,3,80,3.206349206
3379,127,7,13,179.5555556,10,0.75,400,3,80,81.76190476
3380,127,8,13,505,10,0.75,400,3,80,138.2698413
3381,127,9,13,617.2222222,10,0.75,400,3,80,338.6666667
3382,127,10,13,1526.222222,10,0.75,400,3,80,474.3333333
3383,127,11,13,1324.222222,10,0.75,400,3,80,535.650794
3384,127,12,13,796.7777778,10,0.75,400,3,80,649.476191
3385,127,13,13,1111,10,0.75,400,3,80,795.968254
3386,127,14,13,920.2222222,10,0.75,400,3,80,635.650793
3387,127,15,13,44.88888889,10,0.75,400,3,80,529.4444444
3388,127,16,13,224.4444444,10,0.75,400,3,80,379.3492063
3389,127,17,13,280.5555556,10,0.75,400,3,80,148.4920635
3390,127,18,13,78.55555556,10,0.75,400,3,80,52.9047619
3391,127,19,13,78.55555556,10,0.75,400,3,80,0
3392,127,20,7,0,10,0.75,400,3,80,0
3393,127,21,7,0,10,0.75,400,3,80,0
3394,127,22,7,0,10,0.75,400,3,80,0
3395,127,23,7,0,10,0.75,400,3,80,0
3396,127,24,7,0,10,0.75,400,3,80,0
3397,128,1,7,0,10,0.75,400,3,80,0
3398,128,2,7,0,10,0.75,400,3,80,0
3399,128,3,7,0,10,0.75,400,3,80,0
3400,128,4,7,0,10,0.75,400,3,80,0
3401,128,5,7,22.44444444,10,0.75,400,3,80,0
3402,128,6,7,145.8888889,10,0.75,400,3,80,3.206349206
3403,128,7,13,359.1111111,10,0.75,400,3,80,81.76190476
3404,128,8,13,953.8888889,10,0.75,400,3,80,138.2698413
3405,128,9,13,1279.333333,10,0.75,400,3,80,338.6666667
3406,128,10,13,1380.333333,10,0.75,400,3,80,474.3333333
3407,128,11,13,1043.666667,10,0.75,400,3,80,535.650794
3408,128,12,13,1447.666667,10,0.75,400,3,80,649.476191
3409,128,13,13,594.7777778,10,0.75,400,3,80,795.968254
3410,128,14,13,1481.333333,10,0.75,400,3,80,635.650793
3411,128,15,13,1324.222222,10,0.75,400,3,80,529.4444444
3412,128,16,13,1066.111111,10,0.75,400,3,80,379.3492063
3413,128,17,13,729.4444444,10,0.75,400,3,80,148.4920635
3414,128,18,13,460.1111111,10,0.75,400,3,80,52.9047619
3415,128,19,13,123.4444444,10,0.75,400,3,80,0
3416,128,20,7,0,10,0.75,400,3,80,0
3417,128,21,7,0,10,0.75,400,3,80,0
3418,128,22,7,0,10,0.75,400,3,80,0
3419,128,23,7,0,10,0.75,400,3,80,0
3420,128,24,7,0,10,0.75,400,3,80,0
3421,129,1,7,0,10,0.75,400,3,80,0
3422,129,2,7,0,10,0.75,400,3,80,0
3423,129,3,7,0,10,0.75,400,3,80,0
3424,129,4,7,0,10,0.75,400,3,80,0
3425,129,5,7,33.66666667,10,0.75,400,3,80,0
3426,129,6,7,246.8888889,10,0.75,400,3,80,3.206349206
3427,129,7,13,594.7777778,10,0.75,400,3,80,81.76190476
3428,129,8,13,920.2222222,10,0.75,400,3,80,138.2698413
3429,129,9,13,1279.333333,10,0.75,400,3,80,338.6666667
3430,129,10,13,1537.444444,10,0.75,400,3,80,474.3333333
3431,129,11,13,1829.222222,10,0.75,400,3,80,535.650794
3432,129,12,13,1907.777778,10,0.75,400,3,80,649.476191
3433,129,13,13,1874.111111,10,0.75,400,3,80,795.968254
3434,129,14,13,1683.333333,10,0.75,400,3,80,635.650793
3435,129,15,13,1200.777778,10,0.75,400,3,80,529.4444444
3436,129,16,13,886.5555556,10,0.75,400,3,80,379.3492063
3437,129,17,13,763.1111111,10,0.75,400,3,80,148.4920635
3438,129,18,13,336.6666667,10,0.75,400,3,80,52.9047619
3439,129,19,13,78.55555556,10,0.75,400,3,80,0
3440,129,20,7,0,10,0.75,400,3,80,0
3441,129,21,7,0,10,0.75,400,3,80,0
3442,129,22,7,0,10,0.75,400,3,80,0
3443,129,23,7,0,10,0.75,400,3,80,0
3444,129,24,7,0,10,0.75,400,3,80,0
3445,130,1,7,0,10,0.75,400,3,80,0
3446,130,2,7,0,10,0.75,400,3,80,0
3447,130,3,7,0,10,0.75,400,3,80,0
3448,130,4,7,0,10,0.75,400,3,80,0
3449,130,5,7,11.22222222,10,0.75,400,3,80,0
3450,130,6,7,22.44444444,10,0.75,400,3,80,3.206349206
3451,130,7,13,44.88888889,10,0.75,400,3,80,81.76190476
3452,130,8,13,291.7777778,10,0.75,400,3,80,138.2698413
3453,130,9,13,516.2222222,10,0.75,400,3,80,338.6666667
3454,130,10,13,740.6666667,10,0.75,400,3,80,474.3333333
3455,130,11,13,1189.555556,10,0.75,400,3,80,535.650794
3456,130,12,13,1705.777778,10,0.75,400,3,80,649.476191
3457,130,13,13,1503.777778,10,0.75,400,3,80,795.968254
3458,130,14,13,1694.555556,10,0.75,400,3,80,635.650793
3459,130,15,13,1167.111111,10,0.75,400,3,80,529.4444444
3460,130,16,13,729.4444444,10,0.75,400,3,80,379.3492063
3461,130,17,13,448.8888889,10,0.75,400,3,80,148.4920635
3462,130,18,13,280.5555556,10,0.75,400,3,80,52.9047619
3463,130,19,13,168.3333333,10,0.75,400,3,80,0
3464,130,20,7,0,10,0.75,400,3,80,0
3465,130,21,7,0,10,0.75,400,3,80,0
3466,130,22,7,0,10,0.75,400,3,80,0
3467,130,23,7,0,10,0.75,400,3,80,0
3468,130,24,7,0,10,0.75,400,3,80,0
3469,131,1,7,0,10,0.75,400,3,80,0
3470,131,2,7,0,10,0.75,400,3,80,0
3471,131,3,7,0,10,0.75,400,3,80,0
3472,131,4,7,0,10,0.75,400,3,80,0
3473,131,5,7,11.22222222,10,0.75,400,3,80,0
3474,131,6,7,101,10,0.75,400,3,80,3.206349206
3475,131,7,13,224.4444444,10,0.75,400,3,80,81.76190476
3476,131,8,13,303,10,0.75,400,3,80,138.2698413
3477,131,9,13,471.3333333,10,0.75,400,3,80,338.6666667
3478,131,10,13,583.5555556,10,0.75,400,3,80,474.3333333
3479,131,11,13,774.3333333,10,0.75,400,3,80,535.650794
3480,131,12,13,572.3333333,10,0.75,400,3,80,649.476191
3481,131,13,13,516.2222222,10,0.75,400,3,80,795.968254
3482,131,14,13,606,10,0.75,400,3,80,635.650793
3483,131,15,13,392.7777778,10,0.75,400,3,80,529.4444444
3484,131,16,13,269.3333333,10,0.75,400,3,80,379.3492063
3485,131,17,13,157.1111111,10,0.75,400,3,80,148.4920635
3486,131,18,13,112.2222222,10,0.75,400,3,80,52.9047619
3487,131,19,13,44.88888889,10,0.75,400,3,80,0
3488,131,20,7,0,10,0.75,400,3,80,0
3489,131,21,7,0,10,0.75,400,3,80,0
3490,131,22,7,0,10,0.75,400,3,80,0
3491,131,23,7,0,10,0.75,400,3,80,0
3492,131,24,7,0,10,0.75,400,3,80,0
3493,132,1,7,0,10,0.75,400,3,80,0
3494,132,2,7,0,10,0.75,400,3,80,0
3495,132,3,7,0,10,0.75,400,3,80,0
3496,132,4,7,0,10,0.75,400,3,80,0
