plant,proteins,mstruct,axis,organ,Ksoil,Tsoil,green_area,sucrose,t,Tr,soil_water_potential,xylem_water_potential,age,total_water_potential,amino_acids,SRWC
1,NA,0.50869836,MS,roots,NA,NA,NA,737.43011531,1262,NA,NA,NA,NA,NA,107.17350430,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1262,NA,-0.11900251,NA,NA,-0.52806392,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1070.67450571,1263,NA,NA,NA,NA,NA,420.42911655,NA
1,NA,0.50943842,MS,roots,NA,NA,NA,720.64401391,1263,NA,NA,NA,NA,NA,107.77784503,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1263,NA,-0.11900251,NA,NA,-0.52396924,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1045.64278956,1264,NA,NA,NA,NA,NA,420.66547376,NA
1,NA,0.51015938,MS,roots,NA,NA,NA,703.81774047,1264,NA,NA,NA,NA,NA,108.14322940,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1264,NA,-0.11900251,NA,NA,-0.51990591,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1021.23432484,1265,NA,NA,NA,NA,NA,421.06209205,NA
1,NA,0.51086065,MS,roots,NA,NA,NA,687.09431263,1265,NA,NA,NA,NA,NA,108.33336022,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1265,NA,-0.11900251,NA,NA,-0.51587411,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,997.41740382,1266,NA,NA,NA,NA,NA,421.89362730,NA
1,NA,0.51154182,MS,roots,NA,NA,NA,670.57607835,1266,NA,NA,NA,NA,NA,108.00008932,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1266,NA,-0.11900251,NA,NA,-0.51187318,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,970.61129556,1267,NA,NA,NA,NA,NA,433.15801237,NA
1,NA,0.51220261,MS,roots,NA,NA,NA,657.14230364,1267,NA,NA,NA,NA,NA,92.10299287,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1267,NA,-0.11900251,NA,NA,-0.50794821,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,952.91007775,1268,NA,NA,NA,NA,NA,450.16065837,NA
1,NA,0.51284641,MS,roots,NA,NA,NA,643.30241745,1268,NA,NA,NA,NA,NA,73.77554731,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1268,NA,-0.11900251,NA,NA,-0.50613362,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,955.54406531,1269,NA,NA,NA,NA,NA,473.60695986,NA
1,NA,0.51347236,MS,roots,NA,NA,NA,631.65837799,1269,NA,NA,NA,NA,NA,46.48418726,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1269,NA,-0.11900251,NA,NA,-0.50418575,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,985.89391744,1270,NA,NA,NA,NA,NA,493.78775118,NA
1,NA,0.51408299,MS,roots,NA,NA,NA,626.20216161,1270,NA,NA,NA,NA,NA,30.73473820,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1270,NA,-0.11900251,NA,NA,-0.50551955,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1036.82305539,1271,NA,NA,NA,NA,NA,504.43490586,NA
1,NA,0.51468622,MS,roots,NA,NA,NA,630.24741950,1271,NA,NA,NA,NA,NA,26.53177328,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1271,NA,-0.11900251,NA,NA,-0.50692141,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1097.91894559,1272,NA,NA,NA,NA,NA,507.22038646,NA
1,NA,0.51529450,MS,roots,NA,NA,NA,644.75832971,1272,NA,NA,NA,NA,NA,28.14008859,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1272,NA,-0.11900251,NA,NA,-0.50793199,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1165.68853725,1273,NA,NA,NA,NA,NA,507.77016164,NA
1,NA,0.51592136,MS,roots,NA,NA,NA,669.34850213,1273,NA,NA,NA,NA,NA,31.50510869,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1273,NA,-0.11900251,NA,NA,-0.51055209,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1229.61905015,1274,NA,NA,NA,NA,NA,507.26227486,NA
1,NA,0.51657915,MS,roots,NA,NA,NA,702.37572708,1274,NA,NA,NA,NA,NA,34.72843369,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1274,NA,-0.11900251,NA,NA,-0.51455045,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1282.01204207,1275,NA,NA,NA,NA,NA,506.46735249,NA
1,NA,0.51727705,MS,roots,NA,NA,NA,739.71421014,1275,NA,NA,NA,NA,NA,37.90905199,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1275,NA,-0.11900251,NA,NA,-0.51327135,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1320.02786280,1276,NA,NA,NA,NA,NA,503.56168718,NA
1,NA,0.51801819,MS,roots,NA,NA,NA,777.16006392,1276,NA,NA,NA,NA,NA,45.01681159,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1276,NA,-0.11900251,NA,NA,-0.51263428,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1332.99117879,1277,NA,NA,NA,NA,NA,495.68573044,NA
1,NA,0.51880045,MS,roots,NA,NA,NA,809.85066068,1277,NA,NA,NA,NA,NA,60.04724606,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1277,NA,-0.11900251,NA,NA,-0.51025812,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1320.97578406,1278,NA,NA,NA,NA,NA,485.76842459,NA
1,NA,0.51961681,MS,roots,NA,NA,NA,832.69943269,1278,NA,NA,NA,NA,NA,74.68233197,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1278,NA,-0.11900251,NA,NA,-0.50533174,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1293.65139535,1279,NA,NA,NA,NA,NA,476.00627458,NA
1,NA,0.52045606,MS,roots,NA,NA,NA,843.73083359,1279,NA,NA,NA,NA,NA,88.01101345,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1279,NA,-0.11900251,NA,NA,-0.50114559,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1265.10870246,1280,NA,NA,NA,NA,NA,468.69394580,NA
1,NA,0.52130612,MS,roots,NA,NA,NA,838.76792263,1280,NA,NA,NA,NA,NA,97.31768993,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1280,NA,-0.11900251,NA,NA,-0.49694089,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1235.21457269,1281,NA,NA,NA,NA,NA,462.47607982,NA
1,NA,0.52215140,MS,roots,NA,NA,NA,829.33900603,1281,NA,NA,NA,NA,NA,103.87339655,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1281,NA,-0.11900251,NA,NA,-0.49276211,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1205.49458881,1282,NA,NA,NA,NA,NA,457.67647581,NA
1,NA,0.52298740,MS,roots,NA,NA,NA,816.65321906,1282,NA,NA,NA,NA,NA,108.40400108,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1282,NA,-0.11900251,NA,NA,-0.48893653,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1176.41228405,1283,NA,NA,NA,NA,NA,454.05184858,NA
1,NA,0.52381062,MS,roots,NA,NA,NA,801.73880211,1283,NA,NA,NA,NA,NA,111.48479569,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1283,NA,-0.11900251,NA,NA,-0.48513950,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1148.07740107,1284,NA,NA,NA,NA,NA,451.31074672,NA
1,NA,0.52461842,MS,roots,NA,NA,NA,785.37451546,1284,NA,NA,NA,NA,NA,113.53574974,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1284,NA,-0.11900251,NA,NA,-0.48137229,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1120.48966038,1285,NA,NA,NA,NA,NA,449.21463153,NA
1,NA,0.52540884,MS,roots,NA,NA,NA,768.12570737,1285,NA,NA,NA,NA,NA,114.85441647,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1285,NA,-0.11900251,NA,NA,-0.47763379,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1093.62230812,1286,NA,NA,NA,NA,NA,447.58654875,NA
1,NA,0.52618038,MS,roots,NA,NA,NA,750.39636788,1286,NA,NA,NA,NA,NA,115.64952199,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1286,NA,-0.11900251,NA,NA,-0.47392413,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1067.44935967,1287,NA,NA,NA,NA,NA,446.29976538,NA
1,NA,0.52693195,MS,roots,NA,NA,NA,732.47399053,1287,NA,NA,NA,NA,NA,116.06714200,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1287,NA,-0.11900251,NA,NA,-0.47024238,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1041.95625728,1288,NA,NA,NA,NA,NA,445.26471933,NA
1,NA,0.52766274,MS,roots,NA,NA,NA,714.56377150,1288,NA,NA,NA,NA,NA,116.20936750,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1288,NA,-0.11900251,NA,NA,-0.46658923,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1017.13617932,1289,NA,NA,NA,NA,NA,444.41757173,NA
1,NA,0.52837217,MS,roots,NA,NA,NA,696.81331766,1289,NA,NA,NA,NA,NA,116.14948133,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1289,NA,-0.11900251,NA,NA,-0.46296413,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,992.88137642,1290,NA,NA,NA,NA,NA,444.02744949,NA
1,NA,0.52905984,MS,roots,NA,NA,NA,679.38073020,1290,NA,NA,NA,NA,NA,115.50826887,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1290,NA,-0.11900251,NA,NA,-0.45936652,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,965.82636744,1291,NA,NA,NA,NA,NA,455.18590637,NA
1,NA,0.52972560,MS,roots,NA,NA,NA,664.91043434,1291,NA,NA,NA,NA,NA,97.32414849,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1291,NA,-0.11900251,NA,NA,-0.45584321,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,947.97551728,1292,NA,NA,NA,NA,NA,472.60418632,NA
1,NA,0.53037271,MS,roots,NA,NA,NA,650.16505875,1292,NA,NA,NA,NA,NA,76.76945620,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1292,NA,-0.11900251,NA,NA,-0.45442306,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,950.49821254,1293,NA,NA,NA,NA,NA,496.84047785,NA
1,NA,0.53100046,MS,roots,NA,NA,NA,637.73080630,1293,NA,NA,NA,NA,NA,47.08916991,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1293,NA,-0.11900251,NA,NA,-0.45280871,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,981.29332855,1294,NA,NA,NA,NA,NA,516.77359277,NA
1,NA,0.53161154,MS,roots,NA,NA,NA,631.63866017,1294,NA,NA,NA,NA,NA,30.60472628,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1294,NA,-0.11900251,NA,NA,-0.45443441,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1032.48383453,1295,NA,NA,NA,NA,NA,525.97817353,NA
1,NA,0.53221423,MS,roots,NA,NA,NA,635.17058661,1295,NA,NA,NA,NA,NA,26.91298340,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1295,NA,-0.11900251,NA,NA,-0.45603141,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1094.77994120,1296,NA,NA,NA,NA,NA,528.26146393,NA
1,NA,0.53282136,MS,roots,NA,NA,NA,649.41897558,1296,NA,NA,NA,NA,NA,29.06005820,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1296,NA,-0.11900251,NA,NA,-0.45713003,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1163.55603081,1297,NA,NA,NA,NA,NA,528.23432058,NA
1,NA,0.53344709,MS,roots,NA,NA,NA,674.12767162,1297,NA,NA,NA,NA,NA,32.83503615,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1297,NA,-0.11900251,NA,NA,-0.45985211,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1228.27103193,1298,NA,NA,NA,NA,NA,527.21767752,NA
1,NA,0.53410457,MS,roots,NA,NA,NA,707.54859476,1298,NA,NA,NA,NA,NA,36.33964507,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1298,NA,-0.11900251,NA,NA,-0.46385255,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1281.08788219,1299,NA,NA,NA,NA,NA,526.49933745,NA
1,NA,0.53480360,MS,roots,NA,NA,NA,745.40667833,1299,NA,NA,NA,NA,NA,38.78939611,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1299,NA,-0.11900251,NA,NA,-0.46261135,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1319.07140071,1300,NA,NA,NA,NA,NA,523.54437304,NA
1,NA,0.53554762,MS,roots,NA,NA,NA,783.31709927,1300,NA,NA,NA,NA,NA,45.91413708,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1300,NA,-0.11900251,NA,NA,-0.46203211,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1331.52253588,1301,NA,NA,NA,NA,NA,515.11515610,NA
1,NA,0.53633446,MS,roots,NA,NA,NA,816.28105048,1301,NA,NA,NA,NA,NA,61.56531547,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1301,NA,-0.11900251,NA,NA,-0.45975426,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1318.82972013,1302,NA,NA,NA,NA,NA,504.52194827,NA
1,NA,0.53715673,MS,roots,NA,NA,NA,838.96940786,1302,NA,NA,NA,NA,NA,76.86895847,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1302,NA,-0.11900251,NA,NA,-0.45506370,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1290.97333189,1303,NA,NA,NA,NA,NA,493.95405170,NA
1,NA,0.53800245,MS,roots,NA,NA,NA,849.79129604,1303,NA,NA,NA,NA,NA,91.14607588,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1303,NA,-0.11900251,NA,NA,-0.45116135,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1261.99421003,1304,NA,NA,NA,NA,NA,485.95192412,NA
1,NA,0.53885910,MS,roots,NA,NA,NA,844.53870328,1304,NA,NA,NA,NA,NA,101.08454828,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1304,NA,-0.11900251,NA,NA,-0.44727125,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1231.72500888,1305,NA,NA,NA,NA,NA,479.15814653,NA
1,NA,0.53971045,MS,roots,NA,NA,NA,834.77707124,1305,NA,NA,NA,NA,NA,108.11451078,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1305,NA,-0.11900251,NA,NA,-0.44347484,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1201.67931750,1306,NA,NA,NA,NA,NA,473.88588595,NA
1,NA,0.54055181,MS,roots,NA,NA,NA,821.74492163,1306,NA,NA,NA,NA,NA,113.00301731,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1306,NA,-0.11900251,NA,NA,-0.44002192,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1172.31183095,1307,NA,NA,NA,NA,NA,469.86888973,NA
1,NA,0.54137954,MS,roots,NA,NA,NA,806.48860123,1307,NA,NA,NA,NA,NA,116.35616737,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1307,NA,-0.11900251,NA,NA,-0.43659540,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1143.72666160,1308,NA,NA,NA,NA,NA,466.79680874,NA
1,NA,0.54219093,MS,roots,NA,NA,NA,789.79753411,1308,NA,NA,NA,NA,NA,118.61513312,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1308,NA,-0.11900251,NA,NA,-0.43319474,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1115.91998704,1309,NA,NA,NA,NA,NA,464.41720743,NA
1,NA,0.54298395,MS,roots,NA,NA,NA,772.24306032,1309,NA,NA,NA,NA,NA,120.09249588,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1309,NA,-0.11900251,NA,NA,-0.42982009,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1088.86268006,1310,NA,NA,NA,NA,NA,462.54325004,NA
1,NA,0.54375712,MS,roots,NA,NA,NA,754.23226757,1310,NA,NA,NA,NA,NA,121.00701263,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1310,NA,-0.11900251,NA,NA,-0.42647101,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1062.52792690,1311,NA,NA,NA,NA,NA,461.04118606,NA
1,NA,0.54450934,MS,roots,NA,NA,NA,736.05401153,1311,NA,NA,NA,NA,NA,121.51202823,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1311,NA,-0.11900251,NA,NA,-0.42314774,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1036.90124263,1312,NA,NA,NA,NA,NA,459.81591752,NA
1,NA,0.54523982,MS,roots,NA,NA,NA,717.91396219,1312,NA,NA,NA,NA,NA,121.71570537,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1312,NA,-0.11900251,NA,NA,-0.41984997,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1011.97305319,1313,NA,NA,NA,NA,NA,458.79973392,NA
1,NA,0.54594804,MS,roots,NA,NA,NA,699.95941262,1313,NA,NA,NA,NA,NA,121.69475241,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1313,NA,-0.11900251,NA,NA,-0.41657720,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,987.71785329,1314,NA,NA,NA,NA,NA,458.31397931,NA
1,NA,0.54663366,MS,roots,NA,NA,NA,682.27663569,1314,NA,NA,NA,NA,NA,120.99451500,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1314,NA,-0.11900251,NA,NA,-0.41332969,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,960.61368245,1315,NA,NA,NA,NA,NA,469.93979357,NA
1,NA,0.54729646,MS,roots,NA,NA,NA,667.62052364,1315,NA,NA,NA,NA,NA,101.46391380,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1315,NA,-0.11900251,NA,NA,-0.41015317,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,942.67440402,1316,NA,NA,NA,NA,NA,488.34849290,NA
1,NA,0.54793993,MS,roots,NA,NA,NA,652.75337347,1316,NA,NA,NA,NA,NA,79.44382716,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1316,NA,-0.11900251,NA,NA,-0.40902616,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,945.04384695,1317,NA,NA,NA,NA,NA,514.01266985,NA
1,NA,0.54856342,MS,roots,NA,NA,NA,640.20083495,1317,NA,NA,NA,NA,NA,48.06087047,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1317,NA,-0.11900251,NA,NA,-0.40766731,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,975.95042087,1318,NA,NA,NA,NA,NA,534.68165642,NA
1,NA,0.54916973,MS,roots,NA,NA,NA,634.03240058,1318,NA,NA,NA,NA,NA,30.95701738,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1318,NA,-0.11900251,NA,NA,-0.40944196,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1027.12134408,1319,NA,NA,NA,NA,NA,543.75410649,NA
1,NA,0.54976736,MS,roots,NA,NA,NA,637.51288210,1319,NA,NA,NA,NA,NA,27.59830958,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1319,NA,-0.11900251,NA,NA,-0.41109683,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1089.55610905,1320,NA,NA,NA,NA,NA,545.60852747,NA
1,NA,0.55036945,MS,roots,NA,NA,NA,651.76053342,1320,NA,NA,NA,NA,NA,30.00213011,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1320,NA,-0.11900251,NA,NA,-0.41224941,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1158.56618849,1321,NA,NA,NA,NA,NA,545.17380598,NA
1,NA,0.55099050,MS,roots,NA,NA,NA,676.56250259,1321,NA,NA,NA,NA,NA,34.00078262,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1321,NA,-0.11900251,NA,NA,-0.41489916,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1223.45372044,1322,NA,NA,NA,NA,NA,543.76273790,NA
1,NA,0.55164411,MS,roots,NA,NA,NA,710.17141620,1322,NA,NA,NA,NA,NA,37.67444760,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1322,NA,-0.11900251,NA,NA,-0.41875774,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1276.33707651,1323,NA,NA,NA,NA,NA,542.92817164,NA
1,NA,0.55234054,MS,roots,NA,NA,NA,748.25506068,1323,NA,NA,NA,NA,NA,39.86512817,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1323,NA,-0.11900251,NA,NA,-0.41740398,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1314.11813580,1324,NA,NA,NA,NA,NA,539.84953022,NA
1,NA,0.55308347,MS,roots,NA,NA,NA,786.35047157,1324,NA,NA,NA,NA,NA,46.90190228,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1324,NA,-0.11900251,NA,NA,-0.41689819,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1326.05281796,1325,NA,NA,NA,NA,NA,530.95174752,NA
1,NA,0.55387073,MS,roots,NA,NA,NA,819.36840608,1325,NA,NA,NA,NA,NA,63.06038748,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1325,NA,-0.11900251,NA,NA,-0.41472620,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1312.80741481,1326,NA,NA,NA,NA,NA,519.62567887,NA
1,NA,0.55469462,MS,roots,NA,NA,NA,842.12122276,1326,NA,NA,NA,NA,NA,79.14515734,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1326,NA,-0.11900251,NA,NA,-0.41020576,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1284.42648388,1327,NA,NA,NA,NA,NA,508.27951254,NA
1,NA,0.55554283,MS,roots,NA,NA,NA,852.67137948,1327,NA,NA,NA,NA,NA,94.22054593,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1327,NA,-0.11900251,NA,NA,-0.40655031,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1255.14412541,1328,NA,NA,NA,NA,NA,499.71276884,NA
1,NA,0.55640204,MS,roots,NA,NA,NA,847.08555463,1328,NA,NA,NA,NA,NA,104.67808245,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1328,NA,-0.11900251,NA,NA,-0.40295009,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1224.63083567,1329,NA,NA,NA,NA,NA,492.41575382,NA
1,NA,0.55725535,MS,roots,NA,NA,NA,837.00255143,1329,NA,NA,NA,NA,NA,112.11703799,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1329,NA,-0.11900251,NA,NA,-0.39949741,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1194.38322285,1330,NA,NA,NA,NA,NA,486.71310926,NA
1,NA,0.55809790,MS,roots,NA,NA,NA,823.66927590,1330,NA,NA,NA,NA,NA,117.32752550,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1330,NA,-0.11900251,NA,NA,-0.39637461,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1164.78514302,1331,NA,NA,NA,NA,NA,482.30297376,NA
1,NA,0.55892596,MS,roots,NA,NA,NA,808.19676043,1331,NA,NA,NA,NA,NA,120.96431539,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1331,NA,-0.11900251,NA,NA,-0.39327531,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1136.02415975,1332,NA,NA,NA,NA,NA,478.89912143,NA
1,NA,0.55973681,MS,roots,NA,NA,NA,791.29169834,1332,NA,NA,NA,NA,NA,123.43884151,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1332,NA,-0.11900251,NA,NA,-0.39019984,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1108.08320574,1333,NA,NA,NA,NA,NA,476.23793314,NA
1,NA,0.56052837,MS,roots,NA,NA,NA,773.53762866,1333,NA,NA,NA,NA,NA,125.07944212,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1333,NA,-0.11900251,NA,NA,-0.38714798,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1080.92529902,1334,NA,NA,NA,NA,NA,474.12230744,NA
1,NA,0.56129915,MS,roots,NA,NA,NA,755.34783780,1334,NA,NA,NA,NA,NA,126.11619307,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1334,NA,-0.11900251,NA,NA,-0.38411907,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1054.58137278,1335,NA,NA,NA,NA,NA,472.43345765,NA
1,NA,0.56204807,MS,roots,NA,NA,NA,736.96133311,1335,NA,NA,NA,NA,NA,126.68474538,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1335,NA,-0.11900251,NA,NA,-0.38111354,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1028.95181067,1336,NA,NA,NA,NA,NA,471.03972024,NA
1,NA,0.56277432,MS,roots,NA,NA,NA,718.65761860,1336,NA,NA,NA,NA,NA,126.93570983,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1336,NA,-0.11900251,NA,NA,-0.37813099,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1004.03209496,1337,NA,NA,NA,NA,NA,469.87145089,NA
1,NA,0.56347743,MS,roots,NA,NA,NA,700.57518164,1337,NA,NA,NA,NA,NA,126.94479196,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1337,NA,-0.11900251,NA,NA,-0.37517134,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,979.80725531,1338,NA,NA,NA,NA,NA,469.26299975,NA
1,NA,0.56415714,MS,roots,NA,NA,NA,682.78612504,1338,NA,NA,NA,NA,NA,126.21844837,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1338,NA,-0.11900251,NA,NA,-0.37223429,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,952.73941099,1339,NA,NA,NA,NA,NA,481.14120885,NA
1,NA,0.56481332,MS,roots,NA,NA,NA,668.06255773,1339,NA,NA,NA,NA,NA,105.62086397,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1339,NA,-0.11900251,NA,NA,-0.36936494,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,934.73115922,1340,NA,NA,NA,NA,NA,500.26942753,NA
1,NA,0.56544959,MS,roots,NA,NA,NA,653.14233427,1340,NA,NA,NA,NA,NA,82.30510714,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1340,NA,-0.11900251,NA,NA,-0.36846760,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,936.95429741,1341,NA,NA,NA,NA,NA,527.19150435,NA
