plant,mstruct,axis,LAI_turgor,green_area,total_water_influx,t,Tr,plant_water_content,xylem_water_potential,plant_WC_DM,Growth,delta_plant_water_content,Total_Transpiration_turgor
1,0.49446699,MS,0.00000000,0.00425289,0.19085569,982,NA,0.33816046,-0.34551282,86.08056117,-0.00000333,-0.00012581,0.19097818
1,0.49500625,MS,0.00000000,0.00426376,0.20778632,983,NA,0.33834737,-0.35041694,86.08718076,-0.00000388,-0.00004136,0.20782380
1,0.49554753,MS,0.00000000,0.00426415,0.24257626,984,NA,0.33842285,-0.35482373,86.08985207,-0.00000458,-0.00012818,0.24269986
1,0.49609748,MS,0.00000000,0.00426411,0.28781429,985,NA,0.33845836,-0.36056237,86.09110860,-0.00000552,-0.00018357,0.28799235
1,0.49666238,MS,0.00000000,0.00426393,0.22643581,986,NA,0.33860950,-0.36758899,86.09645375,-0.00000585,0.00000442,0.22642553
1,0.49724712,MS,0.00000000,0.00426455,0.19779562,987,NA,0.33866335,-0.36968437,86.09835698,-0.00000533,-0.00018263,0.19797291
1,0.49785349,MS,0.00000000,0.00426478,0.15260841,988,NA,0.33871811,-0.37245628,86.10029196,-0.00000419,-0.00002503,0.15262925
1,0.49848096,MS,0.00000000,0.00426515,0.08198997,989,NA,0.33878467,-0.37379104,86.10264358,-0.00000326,-0.00001947,0.08200617
1,0.49912664,MS,0.00000000,0.00426576,0.05118386,990,NA,0.33861848,-0.37284975,86.09677113,-0.00000211,-0.00010708,0.05128882
1,0.49978555,MS,0.00000000,0.00426553,0.03237178,991,NA,0.33842998,-0.37274372,86.09010439,-0.00000130,-0.00006303,0.03243351
1,0.50045226,MS,0.00000000,0.00426515,0.02203560,992,NA,0.33823853,-0.37270224,86.08332668,-0.00000073,-0.00001260,0.02204747
1,0.50111906,MS,0.00000000,0.00426470,0.02204012,993,NA,0.33812037,-0.37276353,86.07914057,-0.00000048,-0.00000453,0.02204417
1,0.50178371,MS,0.00000000,0.00426439,0.02203510,994,NA,0.33803828,-0.37319767,86.07623064,-0.00000049,-0.00000738,0.02204198
1,0.50244445,MS,0.00000000,0.00426418,0.02202981,995,NA,0.33797840,-0.37363186,86.07410730,-0.00000051,-0.00001113,0.02204044
1,0.50309982,MS,0.00000000,0.00426402,0.02203031,996,NA,0.33793206,-0.37406645,86.07246359,-0.00000050,-0.00000949,0.02203930
1,0.50374869,MS,0.00000000,0.00426390,0.02202986,997,NA,0.33789417,-0.37450176,86.07111928,-0.00000050,-0.00000906,0.02203841
1,0.50439012,MS,0.00000000,0.00426380,0.02202824,998,NA,0.33786169,-0.37493754,86.06996685,-0.00000051,-0.00000995,0.02203769
1,0.50502333,MS,0.00000000,0.00426372,0.02202474,999,NA,0.33783277,-0.37537375,86.06894043,-0.00000052,-0.00001286,0.02203708
1,0.50564766,MS,0.00000000,0.00426365,0.02203029,1000,NA,0.33780624,-0.37581033,86.06799890,-0.00000049,-0.00000674,0.02203654
1,0.50626256,MS,0.00000000,0.00426358,0.02203183,1001,NA,0.33778138,-0.37624786,86.06711625,-0.00000049,-0.00000470,0.02203604
1,0.50686752,MS,0.00000000,0.00426352,0.02291073,1002,NA,0.33775633,-0.37668579,86.06622693,-0.00000048,-0.00000287,0.02291311
1,0.50746208,MS,0.00000000,0.00426345,0.06225297,1003,NA,0.33768529,-0.37717330,86.06370404,-0.00000054,-0.00001346,0.06226589
1,0.50804809,MS,0.00000000,0.00426305,0.08116634,1004,NA,0.33789946,-0.37983114,86.07130688,-0.00000144,-0.00002772,0.08119262
1,0.50862512,MS,0.00000000,0.00426348,0.14637066,1005,NA,0.33792378,-0.38213685,86.07216971,-0.00000189,-0.00003833,0.14640709
1,0.50919456,MS,0.00000000,0.00426315,0.18559799,1006,NA,0.33813680,-0.38743206,86.07972279,-0.00000407,-0.00024270,0.18583661
1,0.50976092,MS,0.00000000,0.00426350,0.20120955,1007,NA,0.33832978,-0.39261500,86.08655807,-0.00000549,-0.00038864,0.20159270
1,0.51033073,MS,0.00000000,0.00426390,0.23686571,1008,NA,0.33837941,-0.39730702,86.08831462,-0.00000583,-0.00037792,0.23723779
1,0.51091069,MS,0.00000000,0.00426373,0.28071052,1009,NA,0.33835664,-0.40350924,86.08750892,-0.00000597,-0.00018319,0.28088774
1,0.51150684,MS,0.00000000,0.00426325,0.22006598,1010,NA,0.33848371,-0.41099712,86.09200516,-0.00000650,-0.00003063,0.22009011
1,0.51212367,MS,0.00000000,0.00426379,0.19261664,1011,NA,0.33852856,-0.41350840,86.09359173,-0.00000522,-0.00004282,0.19265424
1,0.51276263,MS,0.00000000,0.00426400,0.14834599,1012,NA,0.33857542,-0.41667432,86.09524855,-0.00000457,-0.00002734,0.14836876
1,0.51342292,MS,0.00000000,0.00426435,0.07971475,1013,NA,0.33863746,-0.41830886,86.09744186,-0.00000404,-0.00015810,0.07986881
1,0.51410144,MS,0.00000000,0.00426493,0.05032856,1014,NA,0.33859182,-0.41758335,86.09582848,-0.00000232,-0.00012238,0.05044862
1,0.51479299,MS,0.00000000,0.00426512,0.03239943,1015,NA,0.33839995,-0.41763114,86.08904150,-0.00000130,-0.00003072,0.03242885
1,0.51549200,MS,0.00000000,0.00426471,0.02203168,1016,NA,0.33820297,-0.41769906,86.08206709,-0.00000081,-0.00001318,0.02204405
1,0.51619060,MS,0.00000000,0.00426425,0.02203796,1017,NA,0.33808185,-0.41781160,86.07777525,-0.00000053,-0.00000323,0.02204066
1,0.51688655,MS,0.00000000,0.00426394,0.02203129,1018,NA,0.33799989,-0.41829832,86.07486924,-0.00000055,-0.00000772,0.02203846
1,0.51757800,MS,0.00000000,0.00426373,0.02202893,1019,NA,0.33794115,-0.41878497,86.07278582,-0.00000055,-0.00000856,0.02203694
1,0.51826351,MS,0.00000000,0.00426358,0.02202955,1020,NA,0.33789585,-0.41927230,86.07117886,-0.00000055,-0.00000683,0.02203584
1,0.51894189,MS,0.00000000,0.00426347,0.02199358,1021,NA,0.33785870,-0.41976031,86.06986053,-0.00000054,-0.00000409,0.02199714
1,0.51961220,MS,0.00000000,0.00426337,0.02193870,1022,NA,0.33782659,-0.42024678,86.06872112,-0.00000054,-0.00000398,0.02194215
1,0.52027362,MS,0.00000000,0.00426329,0.02192741,1023,NA,0.33779747,-0.42073192,86.06768764,-0.00000056,-0.00000931,0.02193617
1,0.52092550,MS,0.00000000,0.00426322,0.02192185,1024,NA,0.33777052,-0.42121894,86.06673072,-0.00000058,-0.00001437,0.02193564
1,0.52156725,MS,0.00000000,0.00426316,0.02192254,1025,NA,0.33774501,-0.42170661,86.06582502,-0.00000057,-0.00001320,0.02193517
1,0.52219836,MS,0.00000000,0.00426310,0.02277381,1026,NA,0.33771921,-0.42219508,86.06490888,-0.00000054,-0.00000319,0.02277647
1,0.52281835,MS,0.00000000,0.00426303,0.06110092,1027,NA,0.33764864,-0.42273375,86.06240229,-0.00000059,-0.00001159,0.06111192
1,0.52342914,MS,0.00000000,0.00426264,0.07942536,1028,NA,0.33786636,-0.42547956,86.07013261,-0.00000162,-0.00004170,0.07946543
1,0.52403017,MS,0.00000000,0.00426306,0.14386478,1029,NA,0.33787929,-0.42792151,86.07059149,-0.00000207,-0.00004302,0.14390573
1,0.52462294,MS,0.00000000,0.00426270,0.18250707,1030,NA,0.33808758,-0.43348880,86.07797830,-0.00000357,-0.00002126,0.18252476
1,0.52521214,MS,0.00000000,0.00426302,0.19770624,1031,NA,0.33822625,-0.43903533,86.08289168,-0.00000458,-0.00002738,0.19772905
1,0.52580463,MS,0.00000000,0.00426324,0.23281130,1032,NA,0.33821114,-0.44412949,86.08235662,-0.00000483,0.00002444,0.23278204
1,0.52640871,MS,0.00000000,0.00426286,0.27576143,1033,NA,0.33817144,-0.45080900,86.08095008,-0.00000596,-0.00003569,0.27579116
1,0.52702692,MS,0.00000000,0.00426234,0.21447192,1034,NA,0.33829184,-0.45885692,86.08521457,-0.00000795,-0.00025822,0.21472219
1,0.52766782,MS,0.00000000,0.00426286,0.18766381,1035,NA,0.33833506,-0.46177304,86.08674473,-0.00000574,-0.00005951,0.18771758
1,0.52833166,MS,0.00000000,0.00426306,0.14374873,1036,NA,0.33837937,-0.46533828,86.08831325,-0.00000510,-0.00006483,0.14380845
1,0.52901758,MS,0.00000000,0.00426340,0.07711195,1037,NA,0.33843085,-0.46725803,86.09013505,-0.00000408,-0.00008952,0.07719739
1,0.52972231,MS,0.00000000,0.00426396,0.04910837,1038,NA,0.33837995,-0.46674799,86.08833385,-0.00000243,-0.00011163,0.04921757
1,0.53044034,MS,0.00000000,0.00426413,0.03221262,1039,NA,0.33828470,-0.46694685,86.08496176,-0.00000140,-0.00003011,0.03224132
1,0.53116581,MS,0.00000000,0.00426406,0.02192660,1040,NA,0.33811105,-0.46713204,86.07881017,-0.00000090,-0.00001273,0.02193844
1,0.53189046,MS,0.00000000,0.00426360,0.02192691,1041,NA,0.33799977,-0.46730259,86.07486506,-0.00000061,-0.00000883,0.02193512
1,0.53261192,MS,0.00000000,0.00426330,0.02192241,1042,NA,0.33792090,-0.46784408,86.07206760,-0.00000062,-0.00001110,0.02193289
1,0.53332831,MS,0.00000000,0.00426309,0.02192358,1043,NA,0.33786473,-0.46838590,86.07007456,-0.00000061,-0.00000840,0.02193138
1,0.53403809,MS,0.00000000,0.00426294,0.02192693,1044,NA,0.33782127,-0.46892859,86.06853216,-0.00000060,-0.00000398,0.02193031
1,0.53474002,MS,0.00000000,0.00426283,0.02192352,1045,NA,0.33778517,-0.46947206,86.06725092,-0.00000061,-0.00000658,0.02192950
1,0.53543312,MS,0.00000000,0.00426274,0.02192130,1046,NA,0.33775355,-0.47001584,86.06612814,-0.00000061,-0.00000814,0.02192882
1,0.53611655,MS,0.00000000,0.00426266,0.02191794,1047,NA,0.33772477,-0.47056024,86.06510616,-0.00000062,-0.00001093,0.02192824
1,0.53678960,MS,0.00000000,0.00426259,0.02191209,1048,NA,0.33769790,-0.47110515,86.06415184,-0.00000064,-0.00001627,0.02192772
1,0.53739359,MS,0.00000000,0.00426217,0.02191032,1049,NA,0.33773547,-0.47165045,86.06548627,-0.00000064,-0.00001499,0.02192467
1,0.53798610,MS,0.00000000,0.00426173,0.02271697,1050,NA,0.33774351,-0.47219649,86.06577183,-0.00000061,-0.00000637,0.02272273
1,0.53856664,MS,0.00000000,0.00426117,0.05994134,1051,NA,0.33769069,-0.47279240,86.06389585,-0.00000067,-0.00001839,0.05995905
1,0.53913719,MS,0.00000000,0.00426019,0.07746157,1052,NA,0.33791128,-0.47563155,86.07172624,-0.00000200,-0.00010568,0.07756525
1,0.53969725,MS,0.00000000,0.00425994,0.14039023,1053,NA,0.33790062,-0.47820648,86.07134799,-0.00000245,-0.00009968,0.14048747
1,0.54024838,MS,0.00000000,0.00425877,0.17752722,1054,NA,0.33805635,-0.48401604,86.07687114,-0.00000449,-0.00019015,0.17771288
1,0.54079560,MS,0.00000000,0.00425810,0.19195506,1055,NA,0.33808547,-0.48987238,86.07790359,-0.00000558,-0.00019961,0.19214909
1,0.54134629,MS,0.00000000,0.00425695,0.22623608,1056,NA,0.33805512,-0.49532650,86.07682759,-0.00000587,-0.00015883,0.22638903
1,0.54190800,MS,0.00000000,0.00425549,0.26742552,1057,NA,0.33799995,-0.50244138,86.07487135,-0.00000824,-0.00053074,0.26794801
1,0.54248753,MS,0.00000000,0.00425383,0.20803900,1058,NA,0.33809616,-0.51096692,86.07828247,-0.00000774,-0.00004639,0.20807765
1,0.54308991,MS,0.00000000,0.00425306,0.18117380,1059,NA,0.33812262,-0.51437713,86.07922012,-0.00000652,-0.00015620,0.18132347
1,0.54371669,MS,0.00000000,0.00425196,0.13880377,1060,NA,0.33814771,-0.51829168,86.08010930,-0.00000537,-0.00003223,0.13883063
1,0.54436686,MS,0.00000000,0.00425083,0.07450457,1061,NA,0.33818503,-0.52053818,86.08143166,-0.00000413,-0.00002476,0.07452520
1,0.54503687,MS,0.00000000,0.00424984,0.04791567,1062,NA,0.33812486,-0.52025943,86.07929971,-0.00000246,-0.00007782,0.04799103
1,0.54572079,MS,0.00000000,0.00424842,0.03204627,1063,NA,0.33805620,-0.52061592,86.07686582,-0.00000148,-0.00002013,0.03206492
1,0.54641231,MS,0.00000000,0.00424684,0.02179122,1064,NA,0.33796078,-0.52092508,86.07348232,-0.00000101,-0.00001802,0.02180823
1,0.54710265,MS,0.00000000,0.00424501,0.02179150,1065,NA,0.33785419,-0.52115545,86.06970071,-0.00000066,-0.00000413,0.02179497
1,0.54778930,MS,0.00000000,0.00424277,0.02177504,1066,NA,0.33778122,-0.52175572,86.06711048,-0.00000066,-0.00000433,0.02177871
1,0.54847023,MS,0.00000000,0.00424072,0.02175833,1067,NA,0.33772621,-0.52235562,86.06515731,-0.00000066,-0.00000476,0.02176244
1,0.54914384,MS,0.00000000,0.00423867,0.02174361,1068,NA,0.33768118,-0.52295573,86.06355804,-0.00000066,-0.00000461,0.02174756
1,0.54980886,MS,0.00000000,0.00423659,0.02172187,1069,NA,0.33764157,-0.52355620,86.06215119,-0.00000068,-0.00001132,0.02173251
1,0.55046423,MS,0.00000000,0.00423448,0.02170911,1070,NA,0.33760595,-0.52415651,86.06088559,-0.00000067,-0.00000873,0.02171716
1,0.55110910,MS,0.00000000,0.00423232,0.02169533,1071,NA,0.33757293,-0.52475747,86.05971222,-0.00000067,-0.00000682,0.02170148
1,0.55174273,MS,0.00000000,0.00423021,0.02167263,1072,NA,0.33754185,-0.52535871,86.05860740,-0.00000069,-0.00001426,0.02168620
1,0.55236448,MS,0.00000000,0.00422794,0.02166439,1073,NA,0.33751199,-0.52595969,86.05754613,-0.00000066,-0.00000494,0.02166867
1,0.55297382,MS,0.00000000,0.00422562,0.02236550,1074,NA,0.33748203,-0.52656165,86.05648097,-0.00000071,-0.00001903,0.02238382
1,0.55357022,MS,0.00000000,0.00422326,0.05740609,1075,NA,0.33741283,-0.52720936,86.05402018,-0.00000073,-0.00001814,0.05742350
1,0.55415581,MS,0.00000000,0.00422056,0.07375683,1076,NA,0.33758091,-0.53007194,86.05999584,-0.00000176,-0.00001203,0.07376710
1,0.55472999,MS,0.00000000,0.00421865,0.13314291,1077,NA,0.33756138,-0.53272482,86.05930161,-0.00000241,-0.00005689,0.13319739
1,0.55529440,MS,0.00000000,0.00421573,0.16786171,1078,NA,0.33758061,-0.53860954,86.05998500,-0.00000484,-0.00023037,0.16808724
1,0.55585432,MS,0.00000000,0.00421299,0.18100229,1079,NA,0.33758861,-0.54462093,86.06026925,-0.00000668,-0.00043667,0.18143228
1,0.55641761,MS,0.00000000,0.00421030,0.21297342,1080,NA,0.33754428,-0.55027583,86.05869372,-0.00000566,-0.00003399,0.21300174
1,0.55699229,MS,0.00000000,0.00420737,0.25238063,1081,NA,0.33747548,-0.55758799,86.05624807,-0.00000759,-0.00027860,0.25265164
1,0.55758556,MS,0.00000000,0.00420428,0.19547980,1082,NA,0.33754378,-0.56639817,86.05867602,-0.00000809,-0.00004858,0.19552029
1,0.55820269,MS,0.00000000,0.00420208,0.16994314,1083,NA,0.33755783,-0.57014298,86.05917551,-0.00000699,-0.00022122,0.17015738
1,0.55884535,MS,0.00000000,0.00419969,0.13015242,1084,NA,0.33757069,-0.57430906,86.05963261,-0.00000563,-0.00005377,0.13020057
1,0.55951250,MS,0.00000000,0.00419727,0.07009461,1085,NA,0.33760160,-0.57680234,86.06073094,-0.00000449,-0.00008210,0.07017222
1,0.56020037,MS,0.00000000,0.00419501,0.04582286,1086,NA,0.33754943,-0.57676569,86.05887675,-0.00000239,-0.00003240,0.04585287
1,0.56090265,MS,0.00000000,0.00419237,0.03141466,1087,NA,0.33749252,-0.57728570,86.05685375,-0.00000167,-0.00004950,0.03146250
1,0.56161259,MS,0.00000000,0.00418960,0.02136628,1088,NA,0.33743731,-0.57772447,86.05489057,-0.00000111,-0.00002473,0.02138990
1,0.56232083,MS,0.00000000,0.00418675,0.02135396,1089,NA,0.33739882,-0.57801485,86.05352168,-0.00000075,-0.00001613,0.02136934
1,0.56302469,MS,0.00000000,0.00418370,0.02133157,1090,NA,0.33734803,-0.57866689,86.05171480,-0.00000076,-0.00001650,0.02134732
1,0.56372202,MS,0.00000000,0.00418064,0.02130878,1091,NA,0.33729538,-0.57931860,86.04984141,-0.00000076,-0.00001683,0.02132484
1,0.56441112,MS,0.00000000,0.00417753,0.02129275,1092,NA,0.33725164,-0.57997034,86.04828434,-0.00000073,-0.00001036,0.02130238
1,0.56509063,MS,0.00000000,0.00417441,0.02127160,1093,NA,0.33721314,-0.58062257,86.04691392,-0.00000073,-0.00000899,0.02127986
1,0.56575945,MS,0.00000000,0.00417127,0.02125325,1094,NA,0.33717800,-0.58127471,86.04566252,-0.00000071,-0.00000465,0.02125720
1,0.56641668,MS,0.00000000,0.00416810,0.02121581,1095,NA,0.33714514,-0.58192711,86.04449226,-0.00000077,-0.00001929,0.02123434
1,0.56706158,MS,0.00000000,0.00416504,0.02120444,1096,NA,0.33711395,-0.58257841,86.04338134,-0.00000073,-0.00000851,0.02121222
1,0.56769349,MS,0.00000000,0.00416180,0.02117097,1097,NA,0.33708400,-0.58323103,86.04231455,-0.00000076,-0.00001847,0.02118868
1,0.56831192,MS,0.00000000,0.00415855,0.02180008,1098,NA,0.33705313,-0.58388255,86.04121465,-0.00000076,-0.00001856,0.02181787
1,0.56891632,MS,0.00000000,0.00415526,0.05419898,1099,NA,0.33698780,-0.58457809,86.03888612,-0.00000075,-0.00000994,0.05420817
1,0.56950898,MS,0.00000000,0.00415167,0.06906136,1100,NA,0.33712506,-0.58742078,86.04377702,-0.00000191,-0.00003401,0.06909345
1,0.57008920,MS,0.00000000,0.00414881,0.12419465,1101,NA,0.33703338,-0.59009874,86.04051078,-0.00000236,-0.00002046,0.12421275
1,0.57065870,MS,0.00000000,0.00414472,0.15632221,1102,NA,0.33701313,-0.59595704,86.03978917,-0.00000514,-0.00027996,0.15659703
1,0.57122307,MS,0.00000000,0.00414104,0.16857713,1103,NA,0.33699961,-0.60202532,86.03930732,-0.00000650,-0.00034709,0.16891772
1,0.57179067,MS,0.00000000,0.00413750,0.19799890,1104,NA,0.33694132,-0.60780900,86.03722907,-0.00000888,-0.00087980,0.19886982
1,0.57237015,MS,0.00000000,0.00413373,0.23518837,1105,NA,0.33686492,-0.61520418,86.03450469,-0.00000758,-0.00023158,0.23541236
1,0.57296924,MS,0.00000000,0.00412986,0.18187024,1106,NA,0.33690797,-0.62415607,86.03603999,-0.00000842,-0.00008257,0.18194438
1,0.57359360,MS,0.00000000,0.00412682,0.15785242,1107,NA,0.33690956,-0.62818891,86.03609685,-0.00000688,-0.00014898,0.15799452
1,0.57424503,MS,0.00000000,0.00412367,0.12074005,1108,NA,0.33691548,-0.63253723,86.03630771,-0.00000576,-0.00005992,0.12079420
1,0.57492239,MS,0.00000000,0.00412047,0.06511802,1109,NA,0.33694457,-0.63521800,86.03734507,-0.00000556,-0.00035436,0.06546682
1,0.57562153,MS,0.00000000,0.00411746,0.04336597,1110,NA,0.33690650,-0.63539254,86.03598759,-0.00000261,-0.00008119,0.04344455
1,0.57633588,MS,0.00000000,0.00411412,0.03060667,1111,NA,0.33686299,-0.63606353,86.03443581,-0.00000165,-0.00002890,0.03063392
1,0.57705814,MS,0.00000000,0.00411070,0.02079670,1112,NA,0.33682234,-0.63663241,86.03298593,-0.00000118,-0.00002462,0.02082014
1,0.57777822,MS,0.00000000,0.00410723,0.02078878,1113,NA,0.33679122,-0.63697885,86.03187552,-0.00000077,-0.00000719,0.02079520
1,0.57849324,MS,0.00000000,0.00410350,0.02074924,1114,NA,0.33676430,-0.63767868,86.03091506,-0.00000081,-0.00001989,0.02076832
1,0.57920089,MS,0.00000000,0.00409996,0.02073565,1115,NA,0.33673985,-0.63837678,86.03004235,-0.00000077,-0.00000815,0.02074302
1,0.57989935,MS,0.00000000,0.00409643,0.02070191,1116,NA,0.33671684,-0.63907614,86.02922097,-0.00000080,-0.00001648,0.02071758
1,0.58058718,MS,0.00000000,0.00409290,0.02067770,1117,NA,0.33669483,-0.63977439,86.02843546,-0.00000080,-0.00001524,0.02069214
1,0.58126321,MS,0.00000000,0.00408936,0.02065305,1118,NA,0.33667206,-0.64047294,86.02762247,-0.00000080,-0.00001444,0.02066670
1,0.58192652,MS,0.00000000,0.00408582,0.02062296,1119,NA,0.33663956,-0.64117140,86.02646206,-0.00000081,-0.00001906,0.02064121
