N_content_shoot,plant,N_content,NS_roots,sum_respi_shoot,C_respired_roots,sum_NSC_g,mstruct_shoot,mstruct_stem,C_respired_shoot,C_N_ratio_shoot,NS_laminae,N_content_mstruct_shoot,sum_dry_mass,Cont_WSC_DM_roots,Total_Transpiration,dry_mass_phloem,Cont_WSC_DM,NNI,C_N_ratio,shoot_roots_ratio,N_content_mstruct,Cont_WSC_DM_stem,sum_N_g_shoot,shoot_roots_mstruct_ratio,Total_Photosynthesis,NS_shoot,C_exudated,mstruct,sum_respi_roots,NS_stem,sum_N_g,NS,N_content_total_DM_shoot,sum_dry_mass_laminae,Tillers_Photosynthesis,sum_C_g,Tillers_Photosynthesis_An,sum_dry_mass_stem,sum_dry_mass_shoot,axis,Cont_WSC_DM_laminae,mstruct_laminae,t,Cont_WSC_DM_shoot,sum_dry_mass_roots,N_content_roots,senesced_mstruct,N_content_mstruct_roots
3.67612522,1,2.19526947,18.57699215,2.46230681,4.31774968,0.03000373,0.07753485,0.02312823,4.72432278,11.48179135,37.08719722,6.08492599,0.26516096,16.44745413816032,0.00081488,0.02314041,15.550009872884715,0.83548301,19.43596805,0.93801375,3.08089360,14.07521423528077,0.00471794,0.69598048,10.75147698,39.58636093,6.00466570,0.18893861,0.98785045,44.74936359,0.00582100,28.74569026,3.60218371,0.08647941,15.31613681,0.11313672,14.31415864,0.04186056,0.12833997,MS,14.844021705647814,0.05440662,486.00000000,14.593260284613601,0.13682099,0.80620642,0.00000000,0.99014571
3.69230961,1,2.20443155,18.42953624,1.98341254,4.36469984,0.02961366,0.07776331,0.02321891,4.71088751,11.43137777,36.61935020,6.07229116,0.26479617,16.267881513554947,0.00049028,0.02247205,15.222597014070317,0.83916127,19.35282696,0.93411285,3.08131753,13.750610651571124,0.00472201,0.69632492,0.00000000,39.19412778,4.87911069,0.18944008,0.99770567,44.49139462,0.00583725,28.45815052,3.61774756,0.08605846,0.00000000,0.11296730,0.00000000,0.04182938,0.12788784,MS,14.275149321999928,0.05454441,487.00000000,14.103583927549288,0.13690834,0.81458554,0.00000000,0.99862806
3.70270033,1,2.21315789,18.21852680,1.44987401,4.38749842,0.02925198,0.07798130,0.02331064,4.05218936,11.39949932,36.28565103,6.05865425,0.26449015,16.01686197694941,0.00033475,0.02190397,14.916144715113802,0.84152280,19.27406496,0.93212347,3.08192557,13.463503512862177,0.00472462,0.69656382,0.00000000,38.88576277,3.47591441,0.18993270,1.00026440,44.22405026,0.00585358,28.18911927,3.62773859,0.08580589,0.00000000,0.11282237,0.00000000,0.04179335,0.12759923,MS,13.86764492470873,0.05467066,488.00000000,13.735274052790064,0.13689091,0.82472043,0.00000000,1.00844408
3.71213554,1,2.22173998,17.98199596,1.43610217,4.38634609,0.02889772,0.07819635,0.02340237,4.00347105,11.37061123,35.99093255,6.04637494,0.26419835,15.744225392726413,0.00033528,0.02136508,14.61477546968285,0.84366717,19.19718052,0.93083547,3.08251415,13.185098092570465,0.00472804,0.69677487,0.00000000,38.60560127,3.01191128,0.19042250,0.99792871,43.96490368,0.00586980,27.92441912,3.63682671,0.08560347,0.00000000,0.11268362,0.00000000,0.04176378,0.12736725,MS,13.506933044787017,0.05479398,489.00000000,13.401403219290826,0.13683111,0.83442694,0.00000000,1.01737045
3.72084071,1,2.23021699,17.72383960,1.42347776,4.37624305,0.02854368,0.07841903,0.02349411,4.08175810,11.34404744,35.71734879,6.03437533,0.26391337,15.453044131088916,0.00033582,0.02084268,14.312591079767351,0.84564562,19.12186306,0.93010603,3.08289186,12.912776622030577,0.00473210,0.69705525,0.00000000,38.33925629,2.66002316,0.19091947,0.99315656,43.70696129,0.00588584,27.65828005,3.64522507,0.08544283,0.00000000,0.11254824,0.00000000,0.04173538,0.12717821,MS,13.171263503973641,0.05492492,490.00000000,13.08643727574382,0.13673517,0.84377888,0.00000000,1.02554480
3.72912219,1,2.23854455,17.45604995,1.41151039,4.35918505,0.02819752,0.07863487,0.02358585,3.98826296,11.31880118,35.46432493,6.02349739,0.26363850,15.15462462536835,0.00033632,0.02034935,14.016193425991782,0.84752777,19.04841561,0.92968105,3.08327865,12.65163803388553,0.00473657,0.69727905,0.00000000,38.09041586,2.39750246,0.19140876,0.98673443,43.46026077,0.00590167,27.39726743,3.65322395,0.08530014,0.00000000,0.11241737,0.00000000,0.04171553,0.12701566,MS,12.860127822236791,0.05504902,491.00000000,12.79165389326181,0.13662284,0.85278277,0.00000000,1.03312571
3.73701714,1,2.24676003,17.17721844,1.39994612,4.33639956,0.02785248,0.07885462,0.02367759,4.02336921,11.29479751,35.22202624,6.01282154,0.26336783,14.847232329553991,0.00033684,0.01986927,13.719956280166382,0.84932208,18.97653991,0.92955389,3.08349166,12.396078580985154,0.00474139,0.69754389,0.00000000,37.84919239,2.19323409,0.19190073,0.97901215,43.21589758,0.00591724,27.13584872,3.66085796,0.08517869,0.00000000,0.11228880,0.00000000,0.04169757,0.12687626,MS,12.561671468993286,0.05517703,492.00000000,12.507249773772063,0.13649156,0.86148573,0.00000000,1.04015551
3.74463914,1,2.25485217,16.89146945,1.38858324,4.30868228,0.02751028,0.07907475,0.02376933,4.01653355,11.27167222,34.98886245,6.00250258,0.26310154,14.534692315575267,0.00033737,0.01940352,13.425413281874517,0.85105435,18.90629463,0.92963310,3.08358193,12.146585413636428,0.00474646,0.69782029,0.00000000,37.61536813,2.03387050,0.19239154,0.97030909,42.97580836,0.00593255,26.87555512,3.66823451,0.08507069,0.00000000,0.11216255,0.00000000,0.04168289,0.12675358,MS,12.274103758965499,0.05530542,493.00000000,12.23216937488829,0.13634796,0.86989689,0.00000000,1.04669988
3.75207007,1,2.26281236,16.60187081,1.37734672,4.27658307,0.02717225,0.07929256,0.02386107,3.97753548,11.24916394,34.76389073,5.99265711,0.26283978,14.219850078384336,0.00033789,0.01895219,13.133759794488459,0.85274320,18.83771633,0.92985202,3.08358919,11.90362149267552,0.00475173,0.69808618,0.00000000,37.38887445,1.91062068,0.19287819,0.96084374,42.74125413,0.00594757,26.61758035,3.67543100,0.08497056,0.00000000,0.11203866,0.00000000,0.04167237,0.12664292,MS,11.996197398850201,0.05543149,494.00000000,11.965734922201467,0.13619686,0.87802307,0.00000000,1.05280908
3.75934789,1,2.27064331,16.30941520,1.36604433,4.24057736,0.02683778,0.07950895,0.02395282,3.94931785,11.22715980,34.54537641,5.98316838,0.26258164,13.903571628712877,0.00033839,0.01851288,12.844508478812012,0.85439725,18.77075945,0.93018484,3.08349811,11.664621578983764,0.00475715,0.69835130,0.00000000,37.16794102,1.80931665,0.19336132,0.95083312,42.51050359,0.00596229,26.36144963,3.68248324,0.08487731,0.00000000,0.11191676,0.00000000,0.04166469,0.12654201,MS,11.726248065093408,0.05555613,495.00000000,11.705957184845525,0.13603964,0.88587288,0.00000000,1.05850961
3.76646428,1,2.27836262,16.01283342,1.35488466,4.20068645,0.02650370,0.07972910,0.02404457,3.98308987,11.20570498,34.32881751,5.97361731,0.26232447,13.584478217995366,0.00033892,0.01807707,12.555011779927028,0.85601461,18.70527509,0.93064495,3.08322473,11.42879123323364,0.00476271,0.69866269,0.00000000,36.94834993,1.73119658,0.19384583,0.94021485,42.28035002,0.00597670,26.10455572,3.68938298,0.08479295,0.00000000,0.11179587,0.00000000,0.04165751,0.12645046,MS,11.458668414652541,0.05568453,496.00000000,11.448825752847938,0.13587401,0.89346832,0.00000000,1.06381529
3.77347068,1,2.28595679,15.71465375,1.34348736,4.15733846,0.02617217,0.07994943,0.02413632,3.97382614,11.18462851,34.11571127,5.96423453,0.26206953,13.265014804525821,0.00033945,0.01764881,12.267119980259192,0.85760697,18.64133522,0.93118705,3.08282872,11.195686604375323,0.00476837,0.69899025,0.00000000,36.73168521,1.66232689,0.19432790,0.92925523,42.05219913,0.00599080,25.84872518,3.69617896,0.08471384,0.00000000,0.11167644,0.00000000,0.04165184,0.12636567,MS,11.195382334981117,0.05581311,497.00000000,11.195482626296146,0.13570386,0.90080313,0.00000000,1.06875414
3.77975025,1,2.29336379,15.41788365,1.61499719,4.11053469,0.02585231,0.08016988,0.02422808,4.24667021,11.16702265,33.90617451,5.95416309,0.26182372,12.944192912432046,0.00035606,0.01723655,11.978625467271305,0.85903415,18.58042530,0.93179710,3.08231446,10.963911386088922,0.00477345,0.69933487,0.72465398,36.51920192,1.60150383,0.19480720,0.91800105,41.82932414,0.00600457,25.59604739,3.70226987,0.08463997,1.04581854,0.11156747,-0.29682467,0.04164999,0.12628996,MS,10.931789675541456,0.05594179,498.00000000,10.942383304832557,0.13553376,0.90835319,0.00000000,1.07393055
3.77756198,1,2.29680342,15.17142269,4.37216844,4.06147138,0.02576906,0.08038716,0.02431985,6.96617976,11.18233194,33.91398319,5.94807924,0.26201757,12.67831753740786,0.00104411,0.01702770,11.80338811962999,0.85853681,18.55962394,0.93454528,3.08174025,10.790766345463924,0.00478149,0.69966962,16.34904186,36.49106156,1.80220941,0.19528020,0.90768742,41.72965385,0.00601803,25.47057054,3.70030264,0.08483991,23.48397069,0.11169234,22.72202248,0.04173623,0.12657614,MS,10.904770149321042,0.05606732,499.00000000,10.867179422930423,0.13544142,0.91296750,0.00000000,1.07624993
3.77104994,1,2.29573650,15.01824558,2.94830364,4.01522753,0.02586352,0.08061311,0.02441160,5.64562762,11.20206023,34.15977096,5.95134967,0.26271576,12.545584198887411,0.00140594,0.01708031,11.82079933285833,0.85705680,18.56948923,0.93893683,3.08096385,10.736915906526617,0.00479757,0.70009584,26.00225364,36.63538286,1.93903745,0.19575892,0.89755826,41.68355363,0.00603126,25.48641867,3.69432096,0.08536044,37.22100442,0.11199745,36.67267621,0.04186057,0.12722101,MS,11.201864327582163,0.05620151,500.00000000,11.048878536302812,0.13549475,0.91051038,0.00000000,1.07141867
3.75347969,1,2.28643581,15.03232851,3.72047171,3.97341586,0.02636655,0.08084356,0.02450336,6.47166890,11.25320167,34.81417738,5.96822673,0.26435690,12.622713287283077,0.00263361,0.01763427,12.142337966368585,0.85306356,18.64747534,0.94649928,3.08009044,10.939975882042846,0.00482493,0.70057612,51.53547865,37.10896294,2.35278860,0.19623939,0.88991655,41.81838441,0.00604435,25.76725085,3.67791782,0.08643015,72.55219980,0.11271188,72.24966743,0.04211529,0.12854544,MS,11.97338489041825,0.05634021,501.00000000,11.634809508002665,0.13581145,0.89787983,0.00000000,1.05673112
3.73464680,1,2.27383428,15.22246893,4.31768744,3.94515368,0.02704852,0.08107266,0.02459510,7.05269212,11.30844512,35.48057908,5.98801953,0.26639805,12.879009989748708,0.00345587,0.01853829,12.585393314179594,0.84878336,18.75439065,0.95294171,3.07927906,11.285999983054182,0.00485465,0.70105469,63.48043409,37.63135241,3.10112127,0.19671651,0.88627304,42.06605705,0.00605745,26.15692725,3.66032372,0.08753576,88.65776381,0.11360379,88.41179796,0.04245369,0.12998945,MS,12.758033625930018,0.05647756,502.00000000,12.277277222053979,0.13640861,0.88176510,0.00000000,1.04009292
3.71677633,1,2.26034321,15.54345761,4.55140429,3.94231192,0.02779016,0.08130141,0.02468683,7.28223632,11.36150511,36.04112979,6.00498213,0.26857422,13.2523500295029,0.00383286,0.01959268,13.0633218353087,0.84472189,18.87015070,0.95724991,3.07855954,11.703712593175748,0.00488214,0.70153080,67.98931267,38.10512260,4.00597685,0.19719285,0.88874558,42.37011314,0.00607070,26.57789513,3.64360103,0.08851716,94.73656944,0.11455501,94.50477424,0.04283686,0.13135402,MS,13.428255589144142,0.05661458,503.00000000,12.865851779423885,0.13722020,0.86617274,0.00000000,1.02558394
3.69866654,1,2.24524711,15.96467180,4.97341494,3.97071469,0.02863447,0.08153089,0.02477859,7.71291917,11.41573189,36.60353540,6.02356301,0.27098370,13.725954090876527,0.00454456,0.02075828,13.602175769361647,0.84060603,19.00149007,0.96074611,3.07796373,12.176625767056425,0.00491106,0.70200217,75.34052378,38.59669870,4.96774244,0.19767139,0.89884418,42.72126430,0.00608425,27.05414012,3.62665339,0.08951966,104.80693740,0.11560989,104.58260526,0.04325966,0.13277932,MS,14.099966993128247,0.05675230,504.00000000,13.473340149118911,0.13820438,0.84888004,0.00000000,1.01014664
3.68037822,1,2.22854483,16.47034326,5.48292968,4.02948289,0.02958473,0.08177110,0.02487036,8.35056453,11.47091699,37.18603372,6.04464899,0.27364403,14.288563526531531,0.00548974,0.02202215,14.199153328121614,0.83644960,19.14915673,0.96381223,3.07738951,12.691568241676926,0.00494278,0.70254331,83.46284449,39.11345019,5.94238218,0.19816406,0.91586082,43.10747254,0.00609828,27.58327100,3.60955652,0.09058613,115.84078386,0.11677692,115.61166708,0.04371463,0.13430075,MS,14.789142218182356,0.05690074,505.00000000,14.10638609032021,0.13934328,0.82925004,0.00000000,0.99276123
3.66564485,1,2.21493316,17.00196333,4.73247739,4.11454089,0.03038283,0.08201211,0.02496214,7.60978117,11.51626414,37.51322235,6.05362576,0.27598487,14.844609198119294,0.00446279,0.02310956,14.693557127931447,0.83310110,19.26986109,0.96366163,3.07701670,13.148467757430051,0.00496471,0.70305867,74.18398956,39.44711817,6.82289730,0.19866257,0.93875942,43.44723252,0.00611288,28.01686233,3.59571973,0.09129927,103.57718703,0.11779436,103.34790454,0.04413956,0.13543883,MS,15.208016776613512,0.05704997,506.00000000,14.536809089919252,0.14054604,0.81693797,0.00000000,0.98428590
3.65399494,1,2.20378302,17.49242296,4.28241601,4.21459492,0.03105527,0.08226604,0.02505401,7.31380825,11.55259999,37.71328742,6.05700224,0.27806840,15.349218192080425,0.00380488,0.02396831,15.099893670896304,0.83045339,19.36913622,0.96235944,3.07662399,13.514833170829046,0.00498286,0.70364513,67.14301809,39.67321135,7.34161834,0.19918014,0.96293204,43.71737142,0.00612802,28.37008924,3.58478260,0.09185271,94.11964964,0.11869453,93.87882588,0.04451464,0.13636735,MS,15.483429961713286,0.05721203,507.00000000,14.840817373178927,0.14170105,0.80815788,0.00000000,0.97949536
3.64740442,1,2.19626944,17.91182735,3.72595292,4.31950618,0.03154577,0.08250444,0.02514594,6.57194423,11.57344535,37.75464431,6.05578055,0.27973595,15.768942848906159,0.00289870,0.02455699,15.3839372624069,0.82895555,19.43578869,0.95956717,3.07666884,13.769985814446825,0.00499629,0.70405824,55.24607022,39.76987123,7.53566983,0.19968854,0.98948265,43.91193922,0.00614376,28.61534477,3.57863508,0.09214903,78.15834401,0.11940873,77.86515841,0.04483297,0.13698200,MS,15.572731099790666,0.05735849,508.00000000,14.982708878385207,0.14275395,0.80380795,0.00000000,0.97920069
3.65370534,1,2.19706475,18.13542487,2.91182361,4.41492301,0.03158225,0.08274996,0.02523796,5.84288641,11.55427609,37.39773094,6.04418734,0.28037109,15.964366130723151,0.00148713,0.02455844,15.358957189578776,0.83038758,19.42791177,0.95406493,3.07673623,13.803184338873061,0.00500156,0.70449436,27.61869574,39.55009765,7.19046617,0.20021003,1.01136441,43.94214467,0.00615993,28.59105915,3.58475787,0.09186888,39.80518486,0.11967466,39.26831696,0.04502127,0.13689014,MS,15.17585069551804,0.05751200,509.00000000,14.72439980933464,0.14348095,0.80733506,0.00000000,0.98618365
3.66669318,1,2.20299554,18.16072155,2.55482108,4.49300749,0.03133486,0.08301053,0.02533005,5.66552226,11.51443741,36.90294684,6.02929233,0.28036608,15.954298170713146,0.00087026,0.02413199,15.137688687777326,0.83333936,19.37447263,0.94876622,3.07666597,13.617241436914584,0.00500495,0.70502684,10.94578783,39.18534747,6.29125589,0.20075147,1.02888016,43.81349895,0.00617645,28.39666193,3.59727677,0.09141548,15.87837168,0.11966551,14.85188324,0.04508209,0.13649758,MS,14.602336925960909,0.05768048,510.00000000,14.276981942888812,0.14386850,0.81428866,0.00000000,0.99498514
3.68319661,1,2.21206520,18.03294149,2.08982869,4.54630446,0.03091513,0.08326836,0.02542220,5.16784847,11.46290354,36.36609956,6.01487990,0.27997324,15.79223124581981,0.00051199,0.02345476,14.804234491398452,0.83709014,19.29285157,0.94437956,3.07669556,13.32085568794209,0.00500849,0.70551325,0.00000000,38.76525098,5.20823369,0.20129358,1.04020934,43.60344382,0.00619319,28.10256460,3.61317218,0.09090463,0.00000000,0.11948431,0.00000000,0.04507757,0.13598220,MS,13.974842483449642,0.05784616,511.00000000,13.758048408988751,0.14399104,0.82275876,0.00000000,1.00376758
3.69337369,1,2.22075625,17.81858699,1.51403509,4.57384424,0.03051512,0.08353352,0.02551437,4.67952841,11.43169789,35.98649929,5.99867840,0.27963664,15.537077325639942,0.00034905,0.02283173,14.483521758586107,0.83940311,19.21513320,0.94241019,3.07664273,13.034971506132088,0.00501091,0.70604770,0.00000000,38.43021010,3.68328444,0.20184496,1.04387666,43.34810310,0.00621005,27.81884529,3.62297637,0.09063579,0.00000000,0.11932690,0.00000000,0.04503711,0.13567290,MS,13.529866586047417,0.05801914,512.00000000,13.365584387880583,0.14396374,0.83294657,0.00000000,1.01354618
3.70253905,1,2.22929753,17.57261483,1.49831982,4.57281772,0.03012378,0.08379477,0.02560657,4.61712192,11.40363603,35.65421639,5.98429363,0.27931625,15.25569171324144,0.00034971,0.02222979,14.168473032878815,0.84148615,19.13931347,0.94129384,3.07659115,12.759640250075291,0.00501452,0.70654601,0.00000000,38.12905457,3.16501661,0.20239251,1.04164601,43.10193046,0.00622679,27.54001373,3.63182515,0.09043047,0.00000000,0.11917649,0.00000000,0.04500429,0.13543476,MS,13.139758675082835,0.05818819,513.00000000,13.013447221329105,0.14388149,0.84254436,0.00000000,1.02216558
3.71115997,1,2.23769279,17.30885379,1.48389581,4.56124213,0.02974014,0.08405187,0.02569878,4.55317431,11.37727036,35.35637909,5.97130212,0.27900862,14.960616704629071,0.00035036,0.02166158,13.858500679490056,0.84344545,19.06534131,0.94068472,3.07652401,12.480582040081892,0.00501899,0.70701025,0.00000000,37.85007196,2.77261845,0.20293538,1.03676309,42.85551840,0.00624336,27.26555098,3.64016257,0.09026889,0.00000000,0.11903171,0.00000000,0.04497159,0.13524049,MS,12.789672165547458,0.05835308,514.00000000,12.686890258257913,0.14376813,0.85162471,0.00000000,1.02988621
3.71935334,1,2.24594589,17.03230558,1.47042945,4.54122167,0.02936321,0.08430497,0.02579100,4.49206740,11.35224097,35.08123505,5.95938406,0.27871086,14.655858743781003,0.00035100,0.02111913,13.552975181460855,0.84530758,18.99316399,0.94044995,3.07642244,12.2093625288277,0.00502406,0.70744508,0.00000000,37.58829264,2.48124106,0.20347320,1.02982851,42.61606610,0.00625970,26.99487998,3.64809761,0.09013414,0.00000000,0.11889142,0.00000000,0.04494464,0.13507878,MS,12.465470823847166,0.05851397,515.00000000,12.380256140256387,0.14363208,0.86027993,0.00000000,1.03688543
3.72717173,1,2.25408084,16.74368006,1.45733904,4.51448704,0.02898824,0.08456139,0.02588323,4.51848636,11.32841195,34.81990022,5.94786450,0.27841839,14.34158664688374,0.00035166,0.02059139,13.248195375013388,0.84708448,18.92258372,0.94054505,3.07616703,11.94370947824963,0.00502960,0.70791437,0.00000000,37.33596778,2.25055945,0.20401283,1.02147356,42.37851232,0.00627578,26.72436784,3.65567907,0.09002466,0.00000000,0.11875389,0.00000000,0.04491941,0.13494407,MS,12.156529576506134,0.05867816,516.00000000,12.085687239700572,0.14347432,0.86857250,0.00000000,1.04325113
3.73470179,1,2.26209725,16.44608845,1.44454002,4.48173450,0.02861490,0.08482108,0.02597547,4.54477085,11.30551634,34.56816584,5.93660484,0.27812988,14.020478448509719,0.00035234,0.02007603,12.943962442379858,0.84879586,18.85358290,0.94089194,3.07575133,11.683157351563787,0.00503549,0.70841990,0.00000000,37.09027480,2.06960489,0.20455387,1.01188224,42.14252677,0.00629157,26.45383187,3.66298859,0.08993423,0.00000000,0.11861860,0.00000000,0.04489561,0.13482984,MS,11.858056009960826,0.05884562,517.00000000,11.799818295055125,0.14330003,0.87653550,0.00000000,1.04906579
3.74206220,1,2.26997151,16.14510040,1.43189007,4.44369847,0.02824728,0.08507659,0.02606771,4.48210468,11.28316420,34.32657699,5.92599092,0.27784719,13.697749396237086,0.00035298,0.01957875,12.643627560679393,0.85046868,18.78630591,0.94137838,3.07528353,11.429168709776306,0.00504163,0.70890134,0.00000000,36.85339292,1.93146997,0.20508847,1.00139477,41.91257764,0.00630705,26.18659413,3.67013855,0.08985199,0.00000000,0.11848621,0.00000000,0.04487669,0.13472868,MS,11.571158669362388,0.05900888,518.00000000,11.523863327728513,0.14311852,0.88417717,0.00000000,1.05441325
3.74927179,1,2.27770284,15.84186128,1.41914525,4.40104734,0.02788536,0.08532777,0.02615996,4.41774080,11.26129647,34.09390559,5.91596194,0.27756979,13.374336138086562,0.00035363,0.01909680,12.347233553252991,0.85210723,18.72073080,0.94197869,3.07476509,11.182610640065242,0.00504796,0.70935970,0.00000000,36.62447749,1.81806112,0.20561620,0.99032291,41.68850031,0.00632222,25.92270394,3.67714631,0.08977592,0.00000000,0.11835649,0.00000000,0.04486244,0.13463836,MS,11.293973235979092,0.05916780,519.00000000,11.256866442735285,0.14293143,0.89151624,0.00000000,1.05933455
