sum_respi,organ,RGR_Structure,Uptake_Nitrates,WSC_g,amino_acids,senesced_mstruct,sucrose_consumption_mstruct,axis,Unloading_Sucrose,Dry_Mass,R_grain_growth_struct,R_residual,plant,Export_cytokinins,N_tot,sucrose,nitrates,R_grain_growth_starch,S_Amino_Acids,Nstruct,S_grain_structure,Conc_Nitrates,Export_Nitrates,Conc_Amino_Acids,mstruct,cytokinins,Conc_Sucrose,starch,Total_Organic_Nitrogen,S_grain_starch,t,Respi_growth,Unloading_Amino_Acids,AA_consumption_mstruct,regul_transpiration,proteins,N_exudation,R_Nnit_red,HATS_LATS,synthetized_mstruct,structure,Export_Amino_Acids,S_cytokinins,age_from_flowering,Conc_cytokinins,Proteins_N_Mass,S_Proteins,C_exudation,R_Nnit_upt
NA,phloem,NA,NA,0.00993862083885714,7.29786014,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00010217,347.85172936,NA,NA,NA,NA,NA,NA,NA,71.73393689420651,NA,NA,356.1656762473887,NA,NA,NA,165.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.43768133,roots,NA,0.45560754,0.005155408722857142,2.43129312,0.00000000,4.71686008,MS,140.36814375,NA,NA,0.10445958,1,0.08035401,0.00070708,180.43930530,29.56814109,NA,1.47236443,0.00025909,NA,571.06003846448,0.61356943,37.56514387291502,0.05177764,11.59368198,290.40738000032445,NA,20.93737819,NA,165.00000000,1.62434086,2.94489576,0.04703690,0.00115284,NA,0.37827246,0.15094639,2.28462313,NA,NA,0.45406656,1.29498787,NA,223.91290873821208,NA,NA,28.07362875,0.18087619
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.010395815502,7.76265683,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00010868,363.85354257,NA,NA,NA,NA,NA,NA,NA,76.11958137282384,NA,NA,371.65619682998374,NA,NA,NA,166.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.43851338,roots,NA,0.46060994,0.005155008740571429,2.07614794,0.00000000,4.71325132,MS,182.97688811,NA,NA,0.10283494,1,0.10585337,0.00069677,180.42530592,29.13995834,NA,1.47187965,0.00025974,NA,561.3636096386693,0.79926424,31.99658388371704,0.05190924,11.55464883,289.64866678841764,NA,20.62923391,NA,166.00000000,1.62309811,3.90373220,0.04700091,0.00152380,NA,0.42110178,0.15128023,2.31374669,NA,NA,0.51250990,1.29278997,NA,222.59329610682028,NA,NA,36.59537762,0.18286214
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.010897005342571429,8.26639477,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00011573,381.39518699,NA,NA,NA,NA,NA,NA,NA,80.86131647938952,NA,NA,388.62312633704244,NA,NA,NA,167.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.44115872,roots,NA,0.46933674,0.005206457599142857,1.79777930,0.00000000,4.72158604,MS,226.28231678,NA,NA,0.10192570,1,0.11716850,0.00068657,182.22601597,28.64279293,NA,1.47271622,0.00026040,NA,550.3881343354134,0.87341149,27.63631039171362,0.05204108,11.50431764,291.7983510494658,NA,20.39794930,NA,167.00000000,1.62596833,4.90446399,0.04708403,0.00169407,NA,0.44648473,0.15175064,2.34597757,NA,NA,0.49338100,1.29180519,NA,221.06223852387382,NA,NA,45.25646336,0.18632669
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.01144897441942857,8.84668876,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00012385,400.71410468,NA,NA,NA,NA,NA,NA,NA,86.32685563955243,NA,NA,407.31328040134406,NA,NA,NA,168.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.44645931,roots,NA,0.48265831,0.005310511215714285,1.55262865,0.00000000,4.74387126,MS,270.97038074,NA,NA,0.10149751,1,0.14064254,0.00067472,185.86789255,27.99448560,NA,1.47480207,0.00026106,NA,536.5649132807383,1.03128486,23.807147417473956,0.05217353,11.43046948,296.8745079321513,NA,20.20010491,NA,168.00000000,1.63364268,5.98229659,0.04730626,0.00204660,NA,0.45270474,0.15235236,2.38506865,NA,NA,0.51477359,1.29155933,NA,219.08560682016338,NA,NA,54.19407615,0.19161535
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.012049030168857142,9.51597587,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00013322,421.71605591,NA,NA,NA,NA,NA,NA,NA,92.62970565585557,NA,NA,427.6080327851034,NA,NA,NA,169.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45428433,roots,NA,0.50088519,0.005468132588,1.34345858,0.00000000,4.77959700,MS,316.59813968,NA,NA,0.10153965,1,0.16898057,0.00066096,191.38464058,27.17328046,NA,1.47801551,0.00026173,NA,519.4961602646224,1.21359231,20.547289454048112,0.05230699,11.32816464,304.90609473673277,NA,20.03859735,NA,169.00000000,1.64594552,7.14400179,0.04766251,0.00248118,NA,0.44448341,0.15307487,2.43192891,NA,NA,0.54000469,1.29161137,NA,216.57076119272014,NA,NA,63.31962794,0.19885142
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.01254217050542857,9.96572431,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00013952,438.97596769,NA,NA,NA,NA,NA,NA,NA,96.76293079101103,NA,NA,443.98638961572465,NA,NA,NA,170.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.46260662,roots,NA,0.51917582,0.0056694002819999995,1.32600785,0.00000000,4.82738474,MS,345.30533007,NA,NA,0.10275835,1,0.13598214,0.00065378,198.42900987,26.62916421,NA,1.48209187,0.00026241,NA,507.7852851295284,0.96288911,20.228266088603398,0.05244178,11.25943642,315.31635315391657,NA,20.06928568,NA,170.00000000,1.66240214,7.83919388,0.04813906,0.00200884,NA,0.46150266,0.15389259,2.46607983,NA,NA,0.43152638,1.29322355,NA,214.7035516338309,NA,NA,69.06106601,0.20611280
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.012931161000000002,10.23797253,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00014333,452.59063500,NA,NA,NA,NA,NA,NA,NA,99.15417792087283,NA,NA,456.59524929345326,NA,NA,NA,171.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.47185854,roots,NA,0.53708372,0.0058941434285714285,1.39009330,0.00000000,4.88274047,MS,358.37895250,NA,NA,0.10447562,1,0.11491845,0.00065025,206.29502000,26.26398753,NA,1.48643196,0.00026309,NA,499.5232337183669,0.80595685,21.150905576484206,0.05257811,11.21223446,326.9659496445701,NA,20.18206220,NA,171.00000000,1.68146494,8.10682676,0.04869107,0.00170482,NA,0.48297839,0.15474450,2.49213994,NA,NA,0.38391722,1.29543855,NA,213.24909662975713,NA,NA,71.67579050,0.21322224
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.013180870545714285,10.31939833,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00014447,461.33046910,NA,NA,NA,NA,NA,NA,NA,99.68943847398644,NA,NA,464.23264734886027,NA,NA,NA,172.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48064478,roots,NA,0.55286746,0.006122330910285714,1.52505832,0.00000000,4.93959079,MS,353.37488784,NA,NA,0.10653442,1,0.08648848,0.00065082,214.28158186,26.12056168,NA,1.49060154,0.00026378,NA,495.4955205284768,0.60424243,23.1437463056785,0.05271604,11.19394316,338.73558196581786,NA,20.36628520,NA,172.00000000,1.70104243,7.90456402,0.04925799,0.00128516,NA,0.50299919,0.15558563,2.50825863,NA,NA,0.31751019,1.29811532,NA,212.34415862800014,NA,NA,70.67497757,0.21948838
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.013148531877714286,10.14965532,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00014210,460.19861572,NA,NA,NA,NA,NA,NA,NA,97.79859280871682,NA,NA,461.90789665340805,NA,NA,NA,173.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48765301,roots,NA,0.56380530,0.00632485360142857,1.76230607,0.00000000,4.99344178,MS,316.84210387,NA,NA,0.10897076,1,0.04320875,0.00065725,221.36987605,26.29346842,NA,1.49412655,0.00026447,NA,497.45983518069846,0.30318227,26.673589748343876,0.05285546,11.21939242,349.01767330817535,NA,20.65332794,NA,173.00000000,1.71958705,6.98793528,0.04979499,0.00064059,NA,0.50447041,0.15636604,2.51020930,NA,NA,0.18288571,1.30138614,NA,212.2655335891505,NA,NA,63.36842077,0.22383070
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.012941384386,9.86409674,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00013810,452.94845351,NA,NA,NA,NA,NA,NA,NA,94.80652917820372,NA,NA,453.48034968174875,NA,NA,NA,174.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49300612,roots,NA,0.57017162,0.006474053125142857,2.00355934,0.00000000,5.03963568,MS,268.24274961,NA,NA,0.11115666,1,0.02477872,0.00066567,226.59185938,26.60282180,NA,1.49656688,0.00026518,NA,501.9762141346792,0.17521927,30.24458502480745,0.05299618,11.26362540,356.3021891074665,NA,20.94483686,NA,174.00000000,1.73549480,5.84166346,0.05025564,0.00036592,NA,0.47436856,0.15703840,2.50608195,NA,NA,0.11876785,1.30425744,NA,212.5365526345484,NA,NA,53.64854992,0.22635813
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.012639613856857142,9.47956005,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00013271,442.38648499,NA,NA,NA,NA,NA,NA,NA,90.88140648379769,NA,NA,441.79162140760707,NA,NA,NA,175.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49633802,roots,NA,0.57237546,0.006564078386857143,2.22746578,0.00000000,5.07502694,MS,219.55316573,NA,NA,0.11296503,1,0.01411172,0.00067494,229.74274354,26.99029028,NA,1.49792664,0.00026589,NA,507.9293769341193,0.10074864,33.534883664910986,0.05313788,11.31883602,360.2934220998906,NA,21.21935187,NA,175.00000000,1.74768246,4.70463608,0.05060857,0.00020738,NA,0.42573459,0.15760136,2.49846734,NA,NA,0.07483163,1.30657242,NA,213.0087993725004,NA,NA,43.91063315,0.22723306
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.012377146845714287,9.22856406,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00012920,433.20013960,NA,NA,NA,NA,NA,NA,NA,88.25374614397592,NA,NA,431.53534528355124,NA,NA,NA,176.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49704170,roots,NA,0.56959780,0.006568156112857143,2.39183174,0.00000000,5.10018856,MS,162.11431814,NA,NA,0.11404544,1,0.00969198,0.00068380,229.88546395,27.40781324,NA,1.49780664,0.00026660,NA,514.408109265171,0.06989504,35.91319401602357,0.05328029,11.37874105,359.5536359849643,NA,21.43457730,NA,176.00000000,1.75634734,3.45355930,0.05085948,0.00014168,NA,0.33734205,0.15801107,2.48950493,NA,NA,0.05489656,1.30787947,NA,213.56379723158415,NA,NA,32.42286363,0.22613033
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.012128681454857142,8.97988507,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00012572,424.50385092,NA,NA,NA,NA,NA,NA,NA,85.65954587935825,NA,NA,421.8085617001062,NA,NA,NA,177.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49669099,roots,NA,0.56541933,0.006545047508571429,2.52782900,0.00000000,5.11172741,MS,142.19313177,NA,NA,0.11484095,1,0.00975936,0.00069219,229.07666280,27.82042307,NA,1.49721389,0.00026731,NA,520.7572142121505,0.07106527,37.85377913865596,0.05342302,11.43882109,357.33138822926895,NA,21.62154910,NA,177.00000000,1.76032097,3.00793027,0.05097455,0.00014191,NA,0.31381627,0.15837165,2.48075041,NA,NA,0.05811442,1.30877615,NA,214.11782954239575,NA,NA,28.43862635,0.22447147
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.011895492621142858,8.73836908,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00012234,416.34224174,NA,NA,NA,NA,NA,NA,NA,83.14669131084553,NA,NA,412.66138472056946,NA,NA,NA,178.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49561288,roots,NA,0.56016741,0.006500530609714286,2.64112649,0.00000000,5.11893901,MS,126.88712502,NA,NA,0.11540519,1,0.00982931,0.00070018,227.51857134,28.22694524,NA,1.49623739,0.00026803,NA,526.9568679356942,0.07224009,39.44485614462172,0.05356595,11.49905476,353.95397533321074,NA,21.78589305,NA,178.00000000,1.76280442,2.66316126,0.05104646,0.00014218,NA,0.29459129,0.15869180,2.47225074,NA,NA,0.06083396,1.30931489,NA,214.67097587179916,NA,NA,25.37742500,0.22238646
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.011675065185714286,8.50527750,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00011907,408.62728150,NA,NA,NA,NA,NA,NA,NA,80.72654845113658,NA,NA,404.0024712899576,NA,NA,NA,179.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49397871,roots,NA,0.55412618,0.006439805162,2.73682513,0.00000000,5.12255673,MS,115.07936238,NA,NA,0.11578652,1,0.00989945,0.00070783,225.39318067,28.62645812,NA,1.49495335,0.00026874,NA,532.9920270316062,0.07339999,40.765251993242096,0.05370898,11.55942235,349.7136802045641,NA,21.93267424,NA,179.00000000,1.76405025,2.39529262,0.05108254,0.00014245,NA,0.27946905,0.15897898,2.46404317,NA,NA,0.06315648,1.30953767,NA,215.22327085712666,NA,NA,23.01587248,0.21998809
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.011466200178285714,8.28138543,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00011594,401.31700624,NA,NA,NA,NA,NA,NA,NA,78.40660900689623,NA,NA,395.79108197496845,NA,NA,NA,180.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.49190608,roots,NA,0.54747926,0.006366328532571428,2.81829138,0.00000000,5.12319530,MS,106.06925070,NA,NA,0.11601616,1,0.00996718,0.00071517,222.82149864,29.01833309,NA,1.49340778,0.00026946,NA,538.8530959742835,0.07452388,41.86718873921744,0.05385203,11.61991114,344.8051674189441,NA,22.06522938,NA,180.00000000,1.76427015,2.18879423,0.05108890,0.00014268,NA,0.26831707,0.15923761,2.45615305,NA,NA,0.06514055,1.30946448,NA,215.7748025469049,NA,NA,21.21385014,0.21734927
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.011268095128571427,8.06655607,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00011293,394.38332950,NA,NA,NA,NA,NA,NA,NA,76.18628340033175,NA,NA,388.00377148917494,NA,NA,NA,181.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48950703,roots,NA,0.54041428,0.006283670671428572,2.88890868,0.00000000,5.12119332,MS,99.24411949,NA,NA,0.11612688,1,0.01003624,0.00072224,219.92847350,29.40206363,NA,1.49165073,0.00027017,NA,544.5328778468829,0.07563811,42.80259446148923,0.05399502,11.68050214,339.42709515926964,NA,22.18691563,NA,181.00000000,1.76358073,2.02989882,0.05106894,0.00014292,NA,0.26072768,0.15947259,2.44860097,NA,NA,0.06688661,1.30911984,NA,216.32554520768767,NA,NA,19.84882390,0.21454447
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.011073666622,7.85866852,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00011002,387.57833177,NA,NA,NA,NA,NA,NA,NA,74.0403835301012,NA,NA,380.3714790019279,NA,NA,NA,182.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48685490,roots,NA,0.53304311,0.006194009202285715,2.95084088,0.00000000,5.11693899,MS,93.63927165,NA,NA,0.11613861,1,0.01010756,0.00072908,216.79032208,29.77728003,NA,1.48970956,0.00027089,NA,550.0266085360918,0.07674912,43.60481548135695,0.05413789,11.74117582,333.70085486030825,NA,22.29987434,NA,182.00000000,1.76211567,1.89866134,0.05102652,0.00014319,NA,0.25491414,0.15968648,2.44140207,NA,NA,0.06845051,1.30851182,NA,216.875386536121,NA,NA,18.72785433,0.21161811
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.010884669716285714,7.65845673,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00010722,380.96344007,NA,NA,NA,NA,NA,NA,NA,71.97751170545773,NA,NA,372.9646171126322,NA,NA,NA,183.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48399138,roots,NA,0.52542854,0.006098636478,3.00536080,0.00000000,5.11061561,MS,89.20833160,NA,NA,0.11606236,1,0.01017491,0.00073569,213.45227673,30.14378705,NA,1.48759679,0.00027160,NA,555.3327082480129,0.07780885,44.293708671921216,0.05428059,11.80192240,327.69890171606465,NA,22.40535772,NA,183.00000000,1.75993810,1.79334308,0.05096346,0.00014340,NA,0.25120671,0.15988031,2.43456387,NA,NA,0.06981846,1.30763692,NA,217.42435739921032,NA,NA,17.84166632,0.20859513
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.010700151857142856,7.46559148,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00010452,374.50531500,NA,NA,NA,NA,NA,NA,NA,69.99398305698527,NA,NA,365.7490772706572,NA,NA,NA,184.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48095295,roots,NA,0.51763152,0.005998796510857144,3.05363590,0.00000000,5.10226806,MS,85.68586187,NA,NA,0.11590876,1,0.01024532,0.00074208,209.95787788,30.50139577,NA,1.48532543,0.00027231,NA,560.4498491999531,0.07887043,44.88738266462783,0.05442306,11.86272343,321.49037234094027,NA,22.50451304,NA,184.00000000,1.75706346,1.70810831,0.05088022,0.00014366,NA,0.24924373,0.16005518,2.42809368,NA,NA,0.07106476,1.30649173,NA,217.97237108681503,NA,NA,17.13717237,0.20549971
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.010519182094857141,7.27955539,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00010191,368.17137332,NA,NA,NA,NA,NA,NA,NA,68.08440259886929,NA,NA,358.69189267571755,NA,NA,NA,185.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.47777515,roots,NA,0.50971121,0.005895683694857144,3.09681048,0.00000000,5.09194995,MS,82.83250186,NA,NA,0.11568849,1,0.01031576,0.00074827,206.34892932,30.84994965,NA,1.48290926,0.00027302,NA,565.3774326617885,0.07991041,45.40342602789358,0.05456523,11.92356146,315.141054294099,NA,22.59846494,NA,185.00000000,1.75351022,1.63778020,0.05077732,0.00014391,NA,0.24862408,0.16021227,2.42199736,NA,NA,0.07219482,1.30507367,NA,218.51940255726953,NA,NA,16.56650037,0.20235535
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.01033942375257143,7.16283340,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00010028,361.87983134,NA,NA,NA,NA,NA,NA,NA,66.83122228032911,NA,NA,351.71241626270455,NA,NA,NA,186.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.47448206,roots,NA,0.50171608,0.005789585940857143,3.13190740,0.00000000,5.07972878,MS,80.41634570,NA,NA,0.11538619,1,0.01092480,0.00075417,202.63550793,31.18524601,NA,1.48034329,0.00027373,NA,570.0405086582045,0.08511745,45.79894189178839,0.05470707,11.98388422,308.6674597542877,NA,22.68421732,NA,186.00000000,1.74930163,1.59171315,0.05065545,0.00015163,NA,0.24858086,0.16035078,2.41646859,NA,NA,0.07693445,1.30334907,NA,219.05549355869363,NA,NA,16.08326914,0.19918129
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.010229189656571427,7.43818235,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00010413,358.02163798,NA,NA,NA,NA,NA,NA,NA,69.23337044832348,NA,NA,347.12564178488583,NA,NA,NA,187.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.47231524,roots,NA,0.49639042,0.005700337662285715,3.02970611,0.00000000,5.06549271,MS,95.12346261,NA,NA,0.11447291,1,0.03354139,0.00075558,199.51181818,31.33727222,NA,1.47802802,0.00027444,NA,571.3422701911136,0.26177646,44.19016830174603,0.05484851,12.02168219,303.1255516026476,NA,22.63252951,NA,187.00000000,1.74439917,1.97626508,0.05051349,0.00046408,NA,0.28890132,0.16051390,2.41940274,NA,NA,0.22777833,1.30119845,NA,219.17974052531235,NA,NA,19.02469252,0.19706700
