xylem_water_potential,axis,Ksoil,mstruct,SRWC,Tsoil,organ,proteins,Tr,soil_water_potential,total_water_potential,plant,age,amino_acids,t,sucrose,green_area
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075301,1,NA,NA,801,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.34580548,802,3214.03436387,NA
NA,MS,NA,0.12742796,NA,NA,roots,NA,NA,NA,NA,1,NA,1.07685400,802,1223.36984360,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075396,1,NA,NA,802,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.56801542,803,3185.52422268,NA
NA,MS,NA,0.12763722,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12564478,803,1211.90392407,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075473,1,NA,NA,803,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.85482649,804,3154.93987752,NA
NA,MS,NA,0.12784671,NA,NA,roots,NA,NA,NA,NA,1,NA,1.16667254,804,1199.80605300,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075466,1,NA,NA,804,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.23496280,805,3126.26161262,NA
NA,MS,NA,0.12805642,NA,NA,roots,NA,NA,NA,NA,1,NA,1.20355752,805,1187.79678461,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075534,1,NA,NA,805,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.66994103,806,3095.89544122,NA
NA,MS,NA,0.12826636,NA,NA,roots,NA,NA,NA,NA,1,NA,1.23542421,806,1175.47925138,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075723,1,NA,NA,806,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.16647512,807,3065.60806307,NA
NA,MS,NA,0.12847650,NA,NA,roots,NA,NA,NA,NA,1,NA,1.26309057,807,1162.91635363,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075872,1,NA,NA,807,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.73661087,808,3037.06639882,NA
NA,MS,NA,0.12868685,NA,NA,roots,NA,NA,NA,NA,1,NA,1.28866500,808,1150.65652340,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00075955,1,NA,NA,808,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.34184866,809,3006.43154842,NA
NA,MS,NA,0.12889741,NA,NA,roots,NA,NA,NA,NA,1,NA,1.31071463,809,1138.14158361,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00076158,1,NA,NA,809,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.24234145,810,2976.56667061,NA
NA,MS,NA,0.12910817,NA,NA,roots,NA,NA,NA,NA,1,NA,1.32694077,810,1125.66480115,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00076045,1,NA,NA,810,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.67772420,811,2952.40998744,NA
NA,MS,NA,0.12931912,NA,NA,roots,NA,NA,NA,NA,1,NA,1.17351597,811,1114.02810092,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078043,1,NA,NA,811,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.98118102,812,2952.59546484,NA
NA,MS,NA,0.12953027,NA,NA,roots,NA,NA,NA,NA,1,NA,0.99774727,812,1104.68804115,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00175677,1,NA,NA,812,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.33488513,813,2989.02822729,NA
NA,MS,NA,0.12974163,NA,NA,roots,NA,NA,NA,NA,1,NA,0.70980672,813,1102.09116183,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00223634,1,NA,NA,813,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.07196464,814,3043.53606635,NA
NA,MS,NA,0.12995329,NA,NA,roots,NA,NA,NA,NA,1,NA,0.51039727,814,1107.71303830,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00406476,1,NA,NA,814,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.63287075,815,3104.31199408,NA
NA,MS,NA,0.13016534,NA,NA,roots,NA,NA,NA,NA,1,NA,0.43300410,815,1120.17463307,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00538057,1,NA,NA,815,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.25445505,816,3175.92993784,NA
NA,MS,NA,0.13037786,NA,NA,roots,NA,NA,NA,NA,1,NA,0.41756624,816,1137.96272627,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00598674,1,NA,NA,816,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.00450430,817,3262.21837620,NA
NA,MS,NA,0.13059090,NA,NA,roots,NA,NA,NA,NA,1,NA,0.44755790,817,1161.29433935,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00708547,1,NA,NA,817,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.47546166,818,3330.82531419,NA
NA,MS,NA,0.13080451,NA,NA,roots,NA,NA,NA,NA,1,NA,0.47226560,818,1186.96283178,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00858242,1,NA,NA,818,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.26992356,819,3385.96597016,NA
NA,MS,NA,0.13101870,NA,NA,roots,NA,NA,NA,NA,1,NA,0.49697100,819,1211.21323789,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00690465,1,NA,NA,819,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.39224429,820,3420.15348522,NA
NA,MS,NA,0.13123345,NA,NA,roots,NA,NA,NA,NA,1,NA,0.55800277,820,1231.46821553,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00582979,1,NA,NA,820,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.76337465,821,3415.02554138,NA
NA,MS,NA,0.13144872,NA,NA,roots,NA,NA,NA,NA,1,NA,0.68247259,821,1243.95186403,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00436068,1,NA,NA,821,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.06209949,822,3391.16688272,NA
NA,MS,NA,0.13166443,NA,NA,roots,NA,NA,NA,NA,1,NA,0.78425582,822,1247.19227957,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00230260,1,NA,NA,822,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.04881636,823,3354.17281848,NA
NA,MS,NA,0.13188050,NA,NA,roots,NA,NA,NA,NA,1,NA,0.86465409,823,1242.88670654,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00152728,1,NA,NA,823,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.95929280,824,3323.21133695,NA
NA,MS,NA,0.13209688,NA,NA,roots,NA,NA,NA,NA,1,NA,0.94893740,824,1233.74711905,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00112733,1,NA,NA,824,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.97769409,825,3292.85400491,NA
NA,MS,NA,0.13231351,NA,NA,roots,NA,NA,NA,NA,1,NA,1.01732618,825,1223.31046836,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077665,1,NA,NA,825,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.09148975,826,3261.97675188,NA
NA,MS,NA,0.13253039,NA,NA,roots,NA,NA,NA,NA,1,NA,1.07386583,826,1211.98887002,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077756,1,NA,NA,826,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.29952312,827,3231.84443361,NA
NA,MS,NA,0.13274750,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12257267,827,1200.26058875,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077842,1,NA,NA,827,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.59424163,828,3201.81836818,NA
NA,MS,NA,0.13296483,NA,NA,roots,NA,NA,NA,NA,1,NA,1.16508624,828,1188.35102063,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077766,1,NA,NA,828,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.00697830,829,3177.10205210,NA
NA,MS,NA,0.13318238,NA,NA,roots,NA,NA,NA,NA,1,NA,1.20585841,829,1177.41095139,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077763,1,NA,NA,829,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.49466959,830,3153.20368115,NA
NA,MS,NA,0.13340016,NA,NA,roots,NA,NA,NA,NA,1,NA,1.24409196,830,1167.19915189,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077849,1,NA,NA,830,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.04292690,831,3129.02274219,NA
NA,MS,NA,0.13361816,NA,NA,roots,NA,NA,NA,NA,1,NA,1.27888543,831,1157.38225038,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077883,1,NA,NA,831,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.64332738,832,3104.91703044,NA
NA,MS,NA,0.13383640,NA,NA,roots,NA,NA,NA,NA,1,NA,1.31003761,832,1147.72803890,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077906,1,NA,NA,832,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.29708181,833,3080.47354204,NA
NA,MS,NA,0.13405486,NA,NA,roots,NA,NA,NA,NA,1,NA,1.33790126,833,1138.25431195,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077871,1,NA,NA,833,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.24395313,834,3055.56627177,NA
NA,MS,NA,0.13427356,NA,NA,roots,NA,NA,NA,NA,1,NA,1.35911367,834,1128.79299832,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00077897,1,NA,NA,834,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.01137202,835,3023.10283487,NA
NA,MS,NA,0.13449247,NA,NA,roots,NA,NA,NA,NA,1,NA,1.19888042,835,1118.80554010,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00079676,1,NA,NA,835,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.31336928,836,3029.67238617,NA
NA,MS,NA,0.13471161,NA,NA,roots,NA,NA,NA,NA,1,NA,1.01998484,836,1111.40315225,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00177387,1,NA,NA,836,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.68894606,837,3072.16679899,NA
NA,MS,NA,0.13493098,NA,NA,roots,NA,NA,NA,NA,1,NA,0.72569529,837,1111.16143752,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00224806,1,NA,NA,837,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.45195381,838,3133.00279621,NA
NA,MS,NA,0.13515069,NA,NA,roots,NA,NA,NA,NA,1,NA,0.52455706,838,1119.42567741,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00405690,1,NA,NA,838,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.00989853,839,3200.21355320,NA
NA,MS,NA,0.13537083,NA,NA,roots,NA,NA,NA,NA,1,NA,0.44900411,839,1134.76127654,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00535503,1,NA,NA,839,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.63294060,840,3278.80640219,NA
NA,MS,NA,0.13559150,NA,NA,roots,NA,NA,NA,NA,1,NA,0.44155690,840,1155.61822668,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00594556,1,NA,NA,840,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.36378651,841,3371.42242246,NA
NA,MS,NA,0.13581275,NA,NA,roots,NA,NA,NA,NA,1,NA,0.47463557,841,1181.96426696,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00705995,1,NA,NA,841,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.76690584,842,3446.75586493,NA
NA,MS,NA,0.13603463,NA,NA,roots,NA,NA,NA,NA,1,NA,0.50163358,842,1210.92002856,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00853222,1,NA,NA,842,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.51683790,843,3507.93442137,NA
NA,MS,NA,0.13625715,NA,NA,roots,NA,NA,NA,NA,1,NA,0.51997457,843,1238.34748178,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00684500,1,NA,NA,843,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.61282198,844,3547.69509881,NA
NA,MS,NA,0.13648029,NA,NA,roots,NA,NA,NA,NA,1,NA,0.57908064,844,1261.56652476,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00582608,1,NA,NA,844,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.94563667,845,3546.76138415,NA
NA,MS,NA,0.13670400,NA,NA,roots,NA,NA,NA,NA,1,NA,0.71069552,845,1276.74918151,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00440540,1,NA,NA,845,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.21771269,846,3526.17089855,NA
NA,MS,NA,0.13692819,NA,NA,roots,NA,NA,NA,NA,1,NA,0.81982468,846,1282.26613506,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00232576,1,NA,NA,846,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.18167070,847,3492.02330026,NA
NA,MS,NA,0.13715277,NA,NA,roots,NA,NA,NA,NA,1,NA,0.90834228,847,1280.06511347,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00154334,1,NA,NA,847,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.10018521,848,3465.66144814,NA
NA,MS,NA,0.13737769,NA,NA,roots,NA,NA,NA,NA,1,NA,1.00093321,848,1272.70532498,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00113864,1,NA,NA,848,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.12996058,849,3439.54785773,NA
NA,MS,NA,0.13760289,NA,NA,roots,NA,NA,NA,NA,1,NA,1.07663984,849,1264.21224601,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078422,1,NA,NA,849,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.26423524,850,3413.67771961,NA
NA,MS,NA,0.13782836,NA,NA,roots,NA,NA,NA,NA,1,NA,1.14036499,850,1255.13153742,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078463,1,NA,NA,850,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.49151365,851,3386.42510216,NA
NA,MS,NA,0.13805409,NA,NA,roots,NA,NA,NA,NA,1,NA,1.19416333,851,1245.55280519,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078499,1,NA,NA,851,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.81156034,852,3359.80229760,NA
NA,MS,NA,0.13828009,NA,NA,roots,NA,NA,NA,NA,1,NA,1.24000910,852,1235.67680048,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078535,1,NA,NA,852,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.21225315,853,3333.11647730,NA
NA,MS,NA,0.13850634,NA,NA,roots,NA,NA,NA,NA,1,NA,1.27965776,853,1225.64937896,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078575,1,NA,NA,853,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.68662686,854,3306.74666633,NA
NA,MS,NA,0.13873283,NA,NA,roots,NA,NA,NA,NA,1,NA,1.31390996,854,1215.54169569,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078537,1,NA,NA,854,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.22562488,855,3280.33346096,NA
NA,MS,NA,0.13895957,NA,NA,roots,NA,NA,NA,NA,1,NA,1.34415693,855,1205.46597680,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078566,1,NA,NA,855,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.82080435,856,3253.39122476,NA
NA,MS,NA,0.13918655,NA,NA,roots,NA,NA,NA,NA,1,NA,1.37014304,856,1195.25466920,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078596,1,NA,NA,856,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.47249173,857,3227.79509550,NA
NA,MS,NA,0.13941377,NA,NA,roots,NA,NA,NA,NA,1,NA,1.39290226,857,1185.10820234,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078646,1,NA,NA,857,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,7.41888772,858,3200.44219540,NA
NA,MS,NA,0.13964122,NA,NA,roots,NA,NA,NA,NA,1,NA,1.40930025,858,1174.93202202,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00078685,1,NA,NA,858,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.39977077,859,3165.03036564,NA
NA,MS,NA,0.13986890,NA,NA,roots,NA,NA,NA,NA,1,NA,1.23448997,859,1164.12845590,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00080487,1,NA,NA,859,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.73629808,860,3170.02789424,NA
NA,MS,NA,0.14009680,NA,NA,roots,NA,NA,NA,NA,1,NA,1.04248436,860,1155.89458667,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00178666,1,NA,NA,860,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.13676747,861,3210.98367985,NA
NA,MS,NA,0.14032494,NA,NA,roots,NA,NA,NA,NA,1,NA,0.73415111,861,1154.92293266,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00225965,1,NA,NA,861,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.93354830,862,3271.77378313,NA
NA,MS,NA,0.14055342,NA,NA,roots,NA,NA,NA,NA,1,NA,0.52771871,862,1162.86126464,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00406790,1,NA,NA,862,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.50264063,863,3338.32197261,NA
NA,MS,NA,0.14078235,NA,NA,roots,NA,NA,NA,NA,1,NA,0.44973641,863,1177.85713423,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00536632,1,NA,NA,863,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.22606619,864,3417.28097843,NA
NA,MS,NA,0.14101181,NA,NA,roots,NA,NA,NA,NA,1,NA,0.44646644,864,1198.49916280,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00595670,1,NA,NA,864,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.77143163,865,3510.52039492,NA
NA,MS,NA,0.14124187,NA,NA,roots,NA,NA,NA,NA,1,NA,0.47927944,865,1224.45504779,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00707482,1,NA,NA,865,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.03876453,866,3583.94280137,NA
NA,MS,NA,0.14147257,NA,NA,roots,NA,NA,NA,NA,1,NA,0.50478218,866,1251.89871242,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00948490,1,NA,NA,866,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.75188494,867,3644.61365325,NA
NA,MS,NA,0.14170391,NA,NA,roots,NA,NA,NA,NA,1,NA,0.51162743,867,1277.90020498,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00744929,1,NA,NA,867,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.97956409,868,3691.33104114,NA
NA,MS,NA,0.14193588,NA,NA,roots,NA,NA,NA,NA,1,NA,0.53983229,868,1300.51394318,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00641865,1,NA,NA,868,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.19448480,869,3693.11470708,NA
NA,MS,NA,0.14216842,NA,NA,roots,NA,NA,NA,NA,1,NA,0.67236967,869,1315.58379596,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00552665,1,NA,NA,869,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.07978686,870,3669.57028063,NA
NA,MS,NA,0.14240146,NA,NA,roots,NA,NA,NA,NA,1,NA,0.78160830,870,1320.49999462,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00296138,1,NA,NA,870,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.42756696,871,3628.56674955,NA
NA,MS,NA,0.14263490,NA,NA,roots,NA,NA,NA,NA,1,NA,0.86184435,871,1316.62412336,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00197015,1,NA,NA,871,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.53268371,872,3592.71656096,NA
NA,MS,NA,0.14286868,NA,NA,roots,NA,NA,NA,NA,1,NA,0.94224544,872,1306.83860001,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00145047,1,NA,NA,872,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.67095359,873,3558.59574110,NA
NA,MS,NA,0.14310272,NA,NA,roots,NA,NA,NA,NA,1,NA,1.00137715,873,1295.39753812,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00099689,1,NA,NA,873,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.85269690,874,3525.08599028,NA
NA,MS,NA,0.14333702,NA,NA,roots,NA,NA,NA,NA,1,NA,1.04780733,874,1283.19577482,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00099739,1,NA,NA,874,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.06919356,875,3490.40315936,NA
NA,MS,NA,0.14357157,NA,NA,roots,NA,NA,NA,NA,1,NA,1.08396637,875,1270.30901592,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00099786,1,NA,NA,875,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.34091607,876,3456.34538642,NA
NA,MS,NA,0.14380634,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11367411,876,1257.15444132,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00099827,1,NA,NA,876,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.66166046,877,3422.32896124,NA
NA,MS,NA,0.14404134,NA,NA,roots,NA,NA,NA,NA,1,NA,1.13836769,877,1243.86008384,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00099883,1,NA,NA,877,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.03359241,878,3388.40315362,NA
NA,MS,NA,0.14427656,NA,NA,roots,NA,NA,NA,NA,1,NA,1.15942232,878,1230.50669977,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00099935,1,NA,NA,878,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.46044276,879,3355.13883834,NA
NA,MS,NA,0.14451199,NA,NA,roots,NA,NA,NA,NA,1,NA,1.17816161,879,1217.29449339,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00099989,1,NA,NA,879,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.92969679,880,3321.50213335,NA
NA,MS,NA,0.14474763,NA,NA,roots,NA,NA,NA,NA,1,NA,1.19412479,880,1204.06408911,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00100034,1,NA,NA,880,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.44093673,881,3287.34572302,NA
