xylem_water_potential,axis,total_water_influx,Growth,mstruct,delta_plant_water_content,LAI_turgor,Tr,plant_WC_DM,plant_water_content,plant,t,Total_Transpiration_turgor,green_area
-0.00111380,MS,0.03081674,0.00013441,0.58813430,0.00013427,0.00000000,NA,90.81656942,0.54075384,1,1042,0.03081688,0.00406732
-0.00111424,MS,0.03082779,0.00013415,0.58933943,0.00013401,0.00000000,NA,90.81738238,0.54080655,1,1043,0.03082792,0.00406856
-0.00111463,MS,0.03083811,0.00013380,0.59055856,0.00013367,0.00000000,NA,90.81833975,0.54086865,1,1044,0.03083825,0.00406972
-0.00111499,MS,0.03084951,0.00013350,0.59178645,0.00013336,0.00000000,NA,90.81939032,0.54093680,1,1045,0.03084964,0.00407103
-0.00111539,MS,0.03086178,0.00013320,0.59301652,0.00013306,0.00000000,NA,90.82050540,0.54100915,1,1046,0.03086192,0.00407241
-0.00111582,MS,0.03087431,0.00013290,0.59423041,0.00013276,0.00000000,NA,90.82166962,0.54108471,1,1047,0.03087444,0.00407383
-0.00111626,MS,0.03088475,0.00013260,0.59544651,0.00013246,0.00000000,NA,90.82287441,0.54116292,1,1048,0.03088488,0.00407500
-0.00111662,MS,0.03089659,0.00013229,0.59666481,0.00013215,0.00000000,NA,90.82410943,0.54124312,1,1049,0.03089673,0.00407632
-0.00111704,MS,0.03153261,0.00013198,0.59788528,0.00013184,0.00000000,NA,90.82534398,0.54132331,1,1050,0.03153275,0.00407766
-0.00113993,MS,0.06782238,0.00013143,0.59913294,0.00013109,0.00000000,NA,90.82547155,0.54133160,1,1051,0.06782272,0.00407901
-0.00244634,MS,0.08422344,0.00013076,0.60037555,0.00013030,0.00000000,NA,90.83081873,0.54167917,1,1052,0.08422389,0.00408055
-0.00303675,MS,0.14529599,0.00013035,0.60165539,0.00012959,0.00000000,NA,90.83387289,0.54187788,1,1053,0.14529675,0.00408323
-0.00523535,MS,0.18632195,0.00012939,0.60295450,0.00012840,0.00000000,NA,90.83659430,0.54205505,1,1054,0.18632294,0.00408549
-0.00671225,MS,0.20338562,0.00012868,0.60421820,0.00012760,0.00000000,NA,90.83836990,0.54217070,1,1055,0.20338670,0.00408820
-0.00732651,MS,0.23917368,0.00012810,0.60546207,0.00012683,0.00000000,NA,90.83937558,0.54223623,1,1056,0.23917495,0.00409010
-0.00861486,MS,0.28153721,0.00012728,0.60670754,0.00012589,0.00000000,NA,90.83999317,0.54227647,1,1057,0.28153861,0.00409172
-0.01013992,MS,0.22730823,0.00012664,0.60794354,0.00012546,0.00000000,NA,90.84457327,0.54257511,1,1058,0.22730942,0.00409324
-0.00818766,MS,0.19997045,0.00012685,0.60919367,0.00012630,0.00000000,NA,90.84813245,0.54280738,1,1059,0.19997100,0.00409510
-0.00720350,MS,0.15328578,0.00012704,0.61043711,0.00012624,0.00000000,NA,90.85208006,0.54306522,1,1060,0.15328657,0.00409689
-0.00552286,MS,0.08638679,0.00012717,0.61170471,0.00012674,0.00000000,NA,90.85660660,0.54336114,1,1061,0.08638723,0.00409862
-0.00311450,MS,0.05973881,0.00012766,0.61299339,0.00012738,0.00000000,NA,90.85919841,0.54353071,1,1062,0.05973910,0.00410057
-0.00215519,MS,0.04544306,0.00012768,0.61426534,0.00012748,0.00000000,NA,90.86031111,0.54360354,1,1063,0.04544326,0.00410253
-0.00164055,MS,0.03114325,0.00012753,0.61552201,0.00012739,0.00000000,NA,90.85996951,0.54358118,1,1064,0.03114338,0.00410410
-0.00112575,MS,0.03115299,0.00012734,0.61679783,0.00012720,0.00000000,NA,90.86026721,0.54360066,1,1065,0.03115313,0.00410518
-0.00112609,MS,0.03116678,0.00012710,0.61810162,0.00012696,0.00000000,NA,90.86085282,0.54363900,1,1066,0.03116691,0.00410667
-0.00112658,MS,0.03118237,0.00012675,0.61936126,0.00012661,0.00000000,NA,90.86162714,0.54368970,1,1067,0.03118251,0.00410845
-0.00112713,MS,0.03119605,0.00012643,0.62064037,0.00012628,0.00000000,NA,90.86253911,0.54374942,1,1068,0.03119619,0.00410993
-0.00112761,MS,0.03119405,0.00012610,0.62192036,0.00012596,0.00000000,NA,90.86353600,0.54381471,1,1069,0.03119419,0.00411160
-0.00112753,MS,0.03120742,0.00012579,0.62320160,0.00012565,0.00000000,NA,90.86458475,0.54388342,1,1070,0.03120756,0.00411317
-0.00112800,MS,0.03122275,0.00012549,0.62448371,0.00012535,0.00000000,NA,90.86568223,0.54395534,1,1071,0.03122288,0.00411488
-0.00112854,MS,0.03123766,0.00012518,0.62576703,0.00012504,0.00000000,NA,90.86680833,0.54402915,1,1072,0.03123780,0.00411660
-0.00112906,MS,0.03125322,0.00012488,0.62704540,0.00012474,0.00000000,NA,90.86796328,0.54410487,1,1073,0.03125335,0.00411834
-0.00112961,MS,0.03190459,0.00012454,0.62833011,0.00012436,0.00000000,NA,90.86911628,0.54418048,1,1074,0.03190477,0.00412005
-0.00115305,MS,0.06877772,0.00012428,0.62960918,0.00012394,0.00000000,NA,90.86915669,0.54418313,1,1075,0.06877806,0.00412182
-0.00248047,MS,0.08535517,0.00012358,0.63091105,0.00012314,0.00000000,NA,90.87415645,0.54451123,1,1076,0.08535561,0.00412350
-0.00307723,MS,0.14728519,0.00012305,0.63218586,0.00012225,0.00000000,NA,90.87542323,0.54459442,1,1077,0.14728599,0.00412651
-0.00530670,MS,0.18852313,0.00012209,0.63350054,0.00012104,0.00000000,NA,90.87916427,0.54484022,1,1078,0.18852417,0.00412855
-0.00679123,MS,0.20552679,0.00012135,0.63478241,0.00012023,0.00000000,NA,90.88141340,0.54498809,1,1079,0.20552791,0.00413141
-0.00740333,MS,0.24016213,0.00012089,0.63606085,0.00011956,0.00000000,NA,90.88255741,0.54506333,1,1080,0.24016346,0.00413347
-0.00865019,MS,0.28286945,0.00012021,0.63731292,0.00011866,0.00000000,NA,90.88339687,0.54511856,1,1081,0.28287100,0.00413522
-0.01018763,MS,0.22765697,0.00011946,0.63860154,0.00011826,0.00000000,NA,90.88797251,0.54541975,1,1082,0.22765817,0.00413677
-0.00819995,MS,0.20130227,0.00011975,0.63987727,0.00011866,0.00000000,NA,90.89139681,0.54564535,1,1083,0.20130336,0.00413883
-0.00725119,MS,0.15388743,0.00011973,0.64112799,0.00011891,0.00000000,NA,90.89520832,0.54589667,1,1084,0.15388826,0.00414071
-0.00554426,MS,0.08708503,0.00011993,0.64240821,0.00011948,0.00000000,NA,90.89957720,0.54618499,1,1085,0.08708547,0.00414236
-0.00313938,MS,0.06036398,0.00012033,0.64370191,0.00012004,0.00000000,NA,90.90206084,0.54634902,1,1086,0.06036427,0.00414423
-0.00217743,MS,0.04598111,0.00012031,0.64497540,0.00012004,0.00000000,NA,90.90226504,0.54636251,1,1087,0.04598138,0.00414604
-0.00165965,MS,0.03150887,0.00012013,0.64628123,0.00012020,0.00000000,NA,90.90186613,0.54633616,1,1088,0.03150880,0.00414718
-0.00113864,MS,0.03151989,0.00012000,0.64757235,0.00011978,0.00000000,NA,90.90209021,0.54635096,1,1089,0.03152011,0.00414842
-0.00113904,MS,0.03151957,0.00011970,0.64884531,0.00011955,0.00000000,NA,90.90256221,0.54638214,1,1090,0.03151971,0.00414976
-0.00113901,MS,0.03152984,0.00011939,0.65011835,0.00011918,0.00000000,NA,90.90322481,0.54642592,1,1091,0.03153005,0.00415101
-0.00113937,MS,0.03154000,0.00011909,0.65139270,0.00011894,0.00000000,NA,90.90401926,0.54647842,1,1092,0.03154015,0.00415212
-0.00113973,MS,0.03154854,0.00011879,0.65264870,0.00011865,0.00000000,NA,90.90489408,0.54653625,1,1093,0.03154869,0.00415340
-0.00114002,MS,0.03155873,0.00011849,0.65390534,0.00011835,0.00000000,NA,90.90582589,0.54659785,1,1094,0.03155887,0.00415452
-0.00114038,MS,0.03156846,0.00011819,0.65517041,0.00011805,0.00000000,NA,90.90679409,0.54666187,1,1095,0.03156861,0.00415563
-0.00114072,MS,0.03157881,0.00011789,0.65642801,0.00011774,0.00000000,NA,90.90779643,0.54672816,1,1096,0.03157896,0.00415678
-0.00114108,MS,0.03158776,0.00011759,0.65768593,0.00011745,0.00000000,NA,90.90880891,0.54679514,1,1097,0.03158790,0.00415787
-0.00114139,MS,0.03221248,0.00011730,0.65894409,0.00011714,0.00000000,NA,90.90981911,0.54686198,1,1098,0.03221263,0.00415893
-0.00116387,MS,0.06843340,0.00011699,0.66020572,0.00011661,0.00000000,NA,90.90968531,0.54685313,1,1099,0.06843378,0.00415997
-0.00246781,MS,0.08415589,0.00011632,0.66147582,0.00011587,0.00000000,NA,90.91375564,0.54712260,1,1100,0.08415634,0.00416098
-0.00303380,MS,0.14336715,0.00011587,0.66272347,0.00011503,0.00000000,NA,90.91494081,0.54720110,1,1101,0.14336799,0.00416300
-0.00516539,MS,0.18210336,0.00011499,0.66400672,0.00011394,0.00000000,NA,90.91803674,0.54740628,1,1102,0.18210441,0.00416432
-0.00655986,MS,0.19768927,0.00011430,0.66529466,0.00011316,0.00000000,NA,90.92121709,0.54761719,1,1103,0.19769041,0.00416638
-0.00712093,MS,0.22531428,0.00011386,0.66657603,0.00011255,0.00000000,NA,90.92227762,0.54768756,1,1104,0.22531559,0.00416815
-0.00811541,MS,0.26357097,0.00011329,0.66784548,0.00011178,0.00000000,NA,90.92271327,0.54771647,1,1105,0.26357248,0.00416934
-0.00949263,MS,0.21267563,0.00011262,0.66915151,0.00011134,0.00000000,NA,90.92648497,0.54796687,1,1106,0.21267692,0.00417031
-0.00766038,MS,0.18967454,0.00011284,0.67044607,0.00011175,0.00000000,NA,90.92932484,0.54815555,1,1107,0.18967563,0.00417169
-0.00683235,MS,0.14520470,0.00011279,0.67173737,0.00011196,0.00000000,NA,90.93273791,0.54838247,1,1108,0.14520552,0.00417295
-0.00523143,MS,0.08432457,0.00011294,0.67305176,0.00011248,0.00000000,NA,90.93666874,0.54864402,1,1109,0.08432503,0.00417417
-0.00303975,MS,0.05972579,0.00011327,0.67436464,0.00011296,0.00000000,NA,90.93809087,0.54873871,1,1110,0.05972610,0.00417557
-0.00215421,MS,0.04633167,0.00011321,0.67566875,0.00011298,0.00000000,NA,90.93793548,0.54872836,1,1111,0.04633190,0.00417658
-0.00167202,MS,0.03175059,0.00011306,0.67697298,0.00011286,0.00000000,NA,90.93767556,0.54871105,1,1112,0.03175079,0.00417721
-0.00114709,MS,0.03178908,0.00011291,0.67826992,0.00011274,0.00000000,NA,90.93791543,0.54872703,1,1113,0.03178925,0.00417782
-0.00114847,MS,0.03180776,0.00011262,0.67956831,0.00011244,0.00000000,NA,90.93839030,0.54875865,1,1114,0.03180794,0.00417814
-0.00114913,MS,0.03181766,0.00011234,0.68084853,0.00011219,0.00000000,NA,90.93903958,0.54880189,1,1115,0.03181781,0.00417894
-0.00114948,MS,0.03179472,0.00011206,0.68216728,0.00011191,0.00000000,NA,90.93980352,0.54885277,1,1116,0.03179487,0.00417964
-0.00114864,MS,0.03180799,0.00011177,0.68344239,0.00011159,0.00000000,NA,90.94062948,0.54890780,1,1117,0.03180818,0.00418066
-0.00114911,MS,0.03181793,0.00011149,0.68472381,0.00011130,0.00000000,NA,90.94151091,0.54896653,1,1118,0.03181811,0.00418136
-0.00114946,MS,0.03178815,0.00011121,0.68602515,0.00011106,0.00000000,NA,90.94243540,0.54902814,1,1119,0.03178830,0.00418211
-0.00114838,MS,0.03180004,0.00011093,0.68732718,0.00011078,0.00000000,NA,90.94338165,0.54909122,1,1120,0.03180019,0.00418301
-0.00114879,MS,0.03179650,0.00011065,0.68861076,0.00011050,0.00000000,NA,90.94433395,0.54915471,1,1121,0.03179665,0.00418393
-0.00114866,MS,0.03241303,0.00011037,0.68991326,0.00011022,0.00000000,NA,90.94528838,0.54921836,1,1122,0.03241318,0.00418470
-0.00117084,MS,0.06732486,0.00011009,0.69118590,0.00010973,0.00000000,NA,90.94512805,0.54920767,1,1123,0.06732522,0.00418561
-0.00242766,MS,0.08165352,0.00010948,0.69249553,0.00010902,0.00000000,NA,90.94874636,0.54944908,1,1124,0.08165399,0.00418626
-0.00294314,MS,0.13592775,0.00010907,0.69373308,0.00010824,0.00000000,NA,87.96094557,0.39951858,1,1125,0.13592858,0.00418841
-0.00489733,MS,0.16943087,0.00010830,0.69505053,0.00010730,0.00000000,NA,87.96653177,0.39972943,1,1126,0.16943187,0.00419037
-0.00610341,MS,0.18400185,0.00010775,0.69634484,0.00010669,0.00000000,NA,87.97171463,0.39992523,1,1127,0.18400291,0.00419293
-0.00662795,MS,0.21074101,0.00010729,0.69764852,0.00010605,0.00000000,NA,87.97493877,0.40004712,1,1128,0.21074225,0.00419519
-0.00759054,MS,0.24606556,0.00010677,0.69893970,0.00010533,0.00000000,NA,87.97644665,0.40010414,1,1129,0.24606700,0.00419726
-0.00886220,MS,0.19919997,0.00010617,0.70029936,0.00010506,0.00000000,NA,87.98274852,0.40034263,1,1130,0.19920109,0.00419901
-0.00717502,MS,0.17886776,0.00010635,0.70159756,0.00010530,0.00000000,NA,87.98708206,0.40050678,1,1131,0.17886881,0.00420124
-0.00644307,MS,0.13858737,0.00010629,0.70295578,0.00010554,0.00000000,NA,87.99257804,0.40071513,1,1132,0.13858812,0.00420294
-0.00499297,MS,0.08253406,0.00010639,0.70428389,0.00010593,0.00000000,NA,87.99871097,0.40094784,1,1133,0.08253452,0.00420508
-0.00297506,MS,0.05960240,0.00010665,0.70563791,0.00010633,0.00000000,NA,87.99901701,0.40095946,1,1134,0.05960271,0.00420694
-0.00214953,MS,0.04691759,0.00010660,0.70695052,0.00010637,0.00000000,NA,87.99888999,0.40095464,1,1135,0.04691782,0.00420838
-0.00169287,MS,0.03213790,0.00010646,0.70826049,0.00010630,0.00000000,NA,87.99872429,0.40094835,1,1136,0.03213806,0.00420950
-0.00116080,MS,0.03215283,0.00010633,0.70955559,0.00010617,0.00000000,NA,87.99926398,0.40096884,1,1137,0.03215299,0.00421041
-0.00116133,MS,0.03207744,0.00010607,0.71084885,0.00010591,0.00000000,NA,88.00019296,0.40100411,1,1138,0.03207760,0.00421156
-0.00115861,MS,0.03209425,0.00010582,0.71214931,0.00010566,0.00000000,NA,88.00140216,0.40105004,1,1139,0.03209441,0.00421275
-0.00115920,MS,0.03211136,0.00010556,0.71327084,0.00010539,0.00000000,NA,88.00276642,0.40110186,1,1140,0.03211152,0.00421401
-0.00115981,MS,0.03211149,0.00010530,0.71439405,0.00010517,0.00000000,NA,88.00429038,0.40115976,1,1141,0.03211163,0.00421394
-0.00115980,MS,0.03211120,0.00010505,0.71551856,0.00010490,0.00000000,NA,88.00591825,0.40122163,1,1142,0.03211136,0.00421387
-0.00115979,MS,0.03211093,0.00010480,0.71664443,0.00010464,0.00000000,NA,88.00762269,0.40128643,1,1143,0.03211109,0.00421381
-0.00115977,MS,0.03211064,0.00010455,0.71777164,0.00010439,0.00000000,NA,88.00938115,0.40135330,1,1144,0.03211080,0.00421374
-0.00115975,MS,0.03211030,0.00010430,0.71890023,0.00010414,0.00000000,NA,88.01116761,0.40142125,1,1145,0.03211045,0.00421367
-0.00115973,MS,0.03265772,0.00010405,0.72003024,0.00010390,0.00000000,NA,88.01293711,0.40148858,1,1146,0.03265787,0.00421358
-0.00117942,MS,0.06668635,0.00010380,0.72114485,0.00010342,0.00000000,NA,88.01270107,0.40147960,1,1147,0.06668672,0.00421348
-0.00240445,MS,0.08081657,0.00010326,0.72229534,0.00010283,0.00000000,NA,88.01838929,0.40169616,1,1148,0.08081700,0.00421334
-0.00291311,MS,0.13259466,0.00010288,0.72344848,0.00010205,0.00000000,NA,88.02109509,0.40179925,1,1149,0.13259550,0.00421409
-0.00477711,MS,0.16345630,0.00010218,0.72460198,0.00010120,0.00000000,NA,88.02632034,0.40199845,1,1150,0.16345727,0.00421466
-0.00588811,MS,0.17808176,0.00010166,0.72575699,0.00010058,0.00000000,NA,88.03099389,0.40217677,1,1151,0.17808284,0.00421532
-0.00641460,MS,0.20512631,0.00010130,0.72691306,0.00010008,0.00000000,NA,88.03386370,0.40228634,1,1152,0.20512753,0.00421588
-0.00738819,MS,0.23985640,0.00010082,0.72809043,0.00009939,0.00000000,NA,88.03627911,0.40237860,1,1153,0.23985783,0.00421620
-0.00863846,MS,0.19382308,0.00010028,0.72925249,0.00009919,0.00000000,NA,88.04333233,0.40264822,1,1154,0.19382418,0.00421665
-0.00698124,MS,0.17489683,0.00010045,0.73041712,0.00009940,0.00000000,NA,88.04717262,0.40279515,1,1155,0.17489788,0.00421693
-0.00629990,MS,0.13587917,0.00010040,0.73158575,0.00009962,0.00000000,NA,88.05224968,0.40298955,1,1156,0.13587995,0.00421693
-0.00489526,MS,0.08173650,0.00010052,0.73274121,0.00010005,0.00000000,NA,88.05678977,0.40316353,1,1157,0.08173696,0.00421695
-0.00294613,MS,0.05935370,0.00010077,0.73390106,0.00010045,0.00000000,NA,88.05712448,0.40317636,1,1158,0.05935402,0.00421662
-0.00214036,MS,0.04691887,0.00010073,0.73506358,0.00010050,0.00000000,NA,88.05700064,0.40317161,1,1159,0.04691910,0.00421580
-0.00169271,MS,0.03212590,0.00010062,0.73624690,0.00010046,0.00000000,NA,88.05682247,0.40316478,1,1160,0.03212606,0.00421512
-0.00116015,MS,0.03212160,0.00010053,0.73741530,0.00010037,0.00000000,NA,88.05732855,0.40318418,1,1161,0.03212176,0.00421457
-0.00116000,MS,0.03211767,0.00010031,0.73858613,0.00010015,0.00000000,NA,88.05821232,0.40321807,1,1162,0.03211784,0.00421408
-0.00115985,MS,0.03211423,0.00010010,0.73977759,0.00009994,0.00000000,NA,88.05938568,0.40326307,1,1163,0.03211439,0.00421363
-0.00115972,MS,0.03211218,0.00009988,0.74095380,0.00009972,0.00000000,NA,88.06073415,0.40331479,1,1164,0.03211234,0.00421335
-0.00115963,MS,0.03210909,0.00009967,0.74213342,0.00009952,0.00000000,NA,88.06220619,0.40337126,1,1165,0.03210924,0.00421294
-0.00115952,MS,0.03210602,0.00009946,0.74331628,0.00009930,0.00000000,NA,88.06375961,0.40343088,1,1166,0.03210618,0.00421254
-0.00115940,MS,0.03210295,0.00009925,0.74450251,0.00009909,0.00000000,NA,88.06536424,0.40349247,1,1167,0.03210311,0.00421214
-0.00115928,MS,0.03209982,0.00009904,0.74569213,0.00009888,0.00000000,NA,88.06700205,0.40355535,1,1168,0.03209998,0.00421173
-0.00115916,MS,0.03209660,0.00009884,0.74686723,0.00009866,0.00000000,NA,88.06867131,0.40361946,1,1169,0.03209678,0.00421131
-0.00115904,MS,0.03264725,0.00009863,0.74806377,0.00009847,0.00000000,NA,88.07032983,0.40368318,1,1170,0.03264742,0.00421075
-0.00117885,MS,0.06690632,0.00009843,0.74924758,0.00009805,0.00000000,NA,88.06995337,0.40366871,1,1171,0.06690670,0.00421046
-0.00241217,MS,0.08100374,0.00009794,0.75048614,0.00009746,0.00000000,NA,88.07544521,0.40387981,1,1172,0.08100422,0.00420984
-0.00291966,MS,0.13292529,0.00009762,0.75171059,0.00009679,0.00000000,NA,88.07779888,0.40397034,1,1173,0.13292613,0.00421039
-0.00478883,MS,0.16375547,0.00009704,0.75293589,0.00009611,0.00000000,NA,88.08252903,0.40415238,1,1174,0.16375640,0.00421060
-0.00589869,MS,0.17834160,0.00009653,0.75416526,0.00009545,0.00000000,NA,88.08700230,0.40432467,1,1175,0.17834268,0.00421090
-0.00642377,MS,0.20535175,0.00009622,0.75538163,0.00009501,0.00000000,NA,88.08959447,0.40442457,1,1176,0.20535296,0.00421113
-0.00739613,MS,0.23882755,0.00009581,0.75662063,0.00009440,0.00000000,NA,88.09171324,0.40450625,1,1177,0.23882896,0.00421098
-0.00860124,MS,0.19350183,0.00009535,0.75786332,0.00009426,0.00000000,NA,88.09952544,0.40480769,1,1178,0.19350291,0.00421094
-0.00696950,MS,0.17476713,0.00009555,0.75911042,0.00009450,0.00000000,NA,88.10279156,0.40493383,1,1179,0.17476818,0.00421106
-0.00629506,MS,0.13587257,0.00009552,0.76038101,0.00009475,0.00000000,NA,88.10690136,0.40509266,1,1180,0.13587335,0.00421067
-0.00489485,MS,0.08182419,0.00009568,0.76164183,0.00009521,0.00000000,NA,88.11126320,0.40526134,1,1181,0.08182465,0.00421036
-0.00294912,MS,0.05936735,0.00009596,0.76289442,0.00009564,0.00000000,NA,88.11154637,0.40527230,1,1182,0.05936767,0.00420962
-0.00214068,MS,0.04682473,0.00009598,0.76415366,0.00009575,0.00000000,NA,88.11138968,0.40526624,1,1183,0.04682496,0.00420861
-0.00168915,MS,0.03206020,0.00009591,0.76541775,0.00009576,0.00000000,NA,88.11122039,0.40525969,1,1184,0.03206036,0.00420761
-0.00115762,MS,0.03205223,0.00009587,0.76668797,0.00009572,0.00000000,NA,88.11168759,0.40527776,1,1185,0.03205239,0.00420663
-0.00115733,MS,0.03204582,0.00009571,0.76796411,0.00009555,0.00000000,NA,88.11251725,0.40530987,1,1186,0.03204599,0.00420584
-0.00115710,MS,0.03202101,0.00009555,0.76926406,0.00009539,0.00000000,NA,88.11361692,0.40535242,1,1187,0.03202117,0.00420510
-0.00115620,MS,0.03201649,0.00009540,0.77055234,0.00009523,0.00000000,NA,88.11487995,0.40540131,1,1188,0.03201665,0.00420453
-0.00115603,MS,0.03201103,0.00009523,0.77192021,0.00009507,0.00000000,NA,88.11623172,0.40545364,1,1189,0.03201119,0.00420384
-0.00115583,MS,0.03201243,0.00009493,0.77310583,0.00009477,0.00000000,NA,88.12646754,0.40585031,1,1190,0.03201259,0.00420400
-0.00115587,MS,0.03200665,0.00009466,0.77434768,0.00009466,0.00000000,NA,88.12800584,0.40590999,1,1191,0.03200665,0.00420327
-0.00115565,MS,0.03200457,0.00009437,0.77556903,0.00009446,0.00000000,NA,88.12963638,0.40597325,1,1192,0.03200448,0.00420304
-0.00115556,MS,0.03200276,0.00009407,0.77682992,0.00009448,0.00000000,NA,88.13127994,0.40603704,1,1193,0.03200235,0.00420284
-0.00115549,MS,0.03256218,0.00009378,0.77806379,0.00009394,0.00000000,NA,88.13285438,0.40609817,1,1194,0.03256203,0.00420248
-0.00117561,MS,0.06703732,0.00009348,0.77929955,0.00009353,0.00000000,NA,88.13238570,0.40607997,1,1195,0.06703728,0.00420213
-0.00241671,MS,0.08123145,0.00009291,0.78053550,0.00009266,0.00000000,NA,88.13768410,0.40628577,1,1196,0.08123171,0.00420176
-0.00292768,MS,0.13349741,0.00009251,0.78180726,0.00009215,0.00000000,NA,88.13973674,0.40636555,1,1197,0.13349776,0.00420216
-0.00480924,MS,0.16385008,0.00009182,0.78306221,0.00009143,0.00000000,NA,88.14413830,0.40653672,1,1198,0.16385046,0.00420265
-0.00590191,MS,0.17722644,0.00009121,0.78429467,0.00009082,0.00000000,NA,88.14805477,0.40668913,1,1199,0.17722683,0.00420311
-0.00638344,MS,0.20370598,0.00009088,0.78553711,0.00009047,0.00000000,NA,88.14926167,0.40673612,1,1200,0.20370639,0.00420331
-0.00733669,MS,0.23759999,0.00009036,0.78678370,0.00008991,0.00000000,NA,88.15045323,0.40678251,1,1201,0.23760044,0.00420331
-0.00855685,MS,0.19192170,0.00008982,0.78805077,0.00008895,0.00000000,NA,88.15756389,0.40705960,1,1202,0.19192256,0.00420334
-0.00691241,MS,0.17412263,0.00008989,0.78932154,0.00008923,0.00000000,NA,88.16054039,0.40717568,1,1203,0.17412330,0.00420369
-0.00627165,MS,0.13544729,0.00008975,0.79058064,0.00008961,0.00000000,NA,88.16452397,0.40733113,1,1204,0.13544743,0.00420337
-0.00487933,MS,0.08177908,0.00008988,0.79184383,0.00009102,0.00000000,NA,88.16889115,0.40750167,1,1205,0.08177794,0.00420310
-0.00294728,MS,0.05931716,0.00008990,0.79311125,0.00009041,0.00000000,NA,88.16938324,0.40752090,1,1206,0.05931665,0.00420279
-0.00213865,MS,0.04673152,0.00008979,0.79438109,0.00009021,0.00000000,NA,88.16934744,0.40751950,1,1207,0.04673110,0.00420214
-0.00168557,MS,0.03199518,0.00008960,0.79568012,0.00009044,0.00000000,NA,88.16930704,0.40751792,1,1208,0.03199434,0.00420154
