R_Nnit_upt,R_grain_growth_starch,Conc_Nitrates,AA_consumption_mstruct,Proteins_N_Mass,S_grain_starch,HATS_LATS,N_exudation,Export_Amino_Acids,C_exudation,Conc_Sucrose,age_from_flowering,sucrose,cytokinins,Nstruct,RGR_Structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Export_cytokinins,Unloading_Sucrose,S_Amino_Acids,structure,sum_respi,sucrose_consumption_mstruct,t,nitrates,WSC_g,axis,regul_transpiration,S_Proteins,mstruct,S_cytokinins,Export_Nitrates,Uptake_Nitrates,plant,amino_acids,S_grain_structure,Conc_Amino_Acids,R_grain_growth_struct,Respi_growth,Conc_cytokinins,Dry_Mass,starch,senesced_mstruct,organ,proteins,synthetized_mstruct,N_tot,R_residual,R_Nnit_red
1.60628991,NA,238.01874980934159,0.13760606,NA,NA,17.61704941,0.00670218,0.31542140,4.99198029,361.7642594589251,NA,1107.16038598,14.81978126,0.00127538,NA,92.58527006,0.06262629,0.11670324,24.95990144,1.75302307,NA,3.05731654,13.79913619,1237.00000000,60.70364978,0.03163315388514286,MS,0.00130985,NA,0.25503726,1.39719556,1.43123014,4.04607029,1,1.48646256,NA,4.662730645710357,NA,4.75199611,58.10829860703491,NA,NA,0.00000000,roots,NA,NA,0.00214604,0.56682901,0.88523068
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.39568360495423,NA,3608.46083065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238.00000000,NA,0.10309888087571428,MS,NA,NA,NA,NA,NA,NA,1,8.76549044,NA,8.404367581675947,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00012272,NA,NA
1.58392634,NA,245.8593265268961,0.13738114,NA,NA,17.54676613,0.00693013,0.32073084,5.00529710,355.9549547390077,NA,1091.02441839,15.05951450,0.00127731,NA,92.74677657,0.06079307,0.11866145,25.02648551,1.75158642,NA,3.03403622,13.77658050,1238.00000000,62.79786369,0.03117212623971428,MS,0.00131063,NA,0.25542193,1.40352903,1.48148436,3.98973890,1,1.51058794,NA,4.7312709288509405,NA,4.74422863,58.95936382596435,NA,NA,0.00000000,roots,NA,NA,0.00217763,0.56525490,0.88583929
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.49413493150786,NA,3554.92781777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.00000000,NA,0.10156936622199998,MS,NA,NA,NA,NA,NA,NA,1,8.41799122,NA,8.058569742145123,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00011785,NA,NA
1.56191440,NA,253.26564534806872,0.13713536,NA,NA,17.48126472,0.00687051,0.32493508,4.82814473,350.1436213788024,NA,1074.82569237,15.29931341,0.00127923,NA,92.90281414,0.05716470,0.12062180,24.14072365,1.75000445,NA,3.01091434,13.75193360,1239.00000000,64.78684888,0.030709305496285717,MS,0.00131140,NA,0.25580591,1.40895272,1.52930555,3.93429319,1,1.52949014,NA,4.7832832009237,NA,4.73574100,59.80828750203621,NA,NA,0.00000000,roots,NA,NA,0.00220766,0.56357679,0.88636972
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.7294649235139,NA,3502.58698029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240.00000000,NA,0.10007391372257143,MS,NA,NA,NA,NA,NA,NA,1,8.12983364,NA,7.7705651539915825,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00011382,NA,NA
1.54028079,NA,260.25387692077817,0.13686837,NA,NA,17.42040544,0.00698397,0.32833647,4.78663605,344.34943188523397,NA,1058.62301777,15.53895883,0.00128114,NA,93.05478244,0.05555116,0.12258343,23.93318025,1.74829269,NA,2.98800266,13.72515996,1240.00000000,66.67421691,0.030246371936285717,MS,0.00131217,NA,0.25618914,1.41356612,1.57478513,3.87980049,1,1.54459008,NA,4.823280424767421,NA,4.72652098,60.65424486767863,NA,NA,0.00000000,roots,NA,NA,0.00223620,0.56181003,0.88682932
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.092610911304,NA,3451.35322560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241.00000000,NA,0.09861009216,MS,NA,NA,NA,NA,NA,NA,1,7.89187844,NA,7.531362923200589,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00011049,NA,NA
1.51900739,NA,266.8368657071735,0.13658061,NA,NA,17.36408524,0.00726173,0.33107051,4.86324265,338.5738656498016,NA,1042.42109862,15.77825299,0.00128305,NA,93.20330248,0.05560155,0.12454492,24.31621324,1.74645798,NA,2.96529360,13.69630359,1241.00000000,68.46275090,0.029783459960571426,MS,0.00131295,NA,0.25657156,1.41744487,1.61798679,3.82621509,1,1.55652951,NA,4.85331892591681,NA,4.71658374,61.49650019667028,NA,NA,0.00000000,roots,NA,NA,0.00226332,0.55995742,0.88722108
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.03921781397366,NA,3395.74775983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.00000000,NA,0.09702136456657143,MS,NA,NA,NA,NA,NA,NA,1,8.05186790,NA,7.6720758809528595,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00011273,NA,NA
1.49792699,NA,272.9020431431228,0.13627113,NA,NA,17.31377249,0.00695270,0.33871956,4.57223845,332.71884152447734,NA,1025.91773295,16.01447623,0.00128496,NA,93.34308848,0.05420759,0.12903871,22.86119224,1.74445486,NA,2.94254999,13.66526940,1242.00000000,70.12303144,0.02931193522714286,MS,0.00134026,NA,0.25695312,1.42051671,1.69169278,3.77311583,1,1.56004437,NA,4.857055232487545,NA,4.70589652,62.324505847603646,NA,NA,0.00000000,roots,NA,NA,0.00228852,0.55793715,0.88752139
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.6020395481078,NA,3326.05588233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243.00000000,NA,0.09503016806657143,MS,NA,NA,NA,NA,NA,NA,1,15.11629575,NA,14.380598530043999,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00021163,NA,NA
1.48495193,NA,271.19203164699786,0.13592950,NA,NA,17.36093216,0.00423867,0.59246298,3.36841525,326.8241467477531,NA,1009.23452084,16.10124511,0.00128687,NA,93.18895017,0.07654406,0.27875902,16.84207623,1.74180328,NA,2.92742197,13.63101000,1243.00000000,69.78685705,0.028835272024,MS,0.00287972,NA,0.25733373,1.41706761,3.61740087,3.74043307,1,1.26997657,NA,3.948107603305638,NA,4.69409864,62.569508901922816,NA,NA,0.00000000,roots,NA,NA,0.00228167,0.55406863,0.88748496
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.71166560249605,NA,3312.12875428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244.00000000,NA,0.09463225012228571,MS,NA,NA,NA,NA,NA,NA,1,16.58118137,NA,15.749667627208419,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00023214,NA,NA
1.47650709,NA,266.3161890486905,0.13555714,NA,NA,17.44790139,0.00772935,0.58191161,7.58194553,321.42903808595463,NA,994.03841888,16.12195109,0.00128876,NA,93.06789532,0.18978371,0.34356812,37.90972764,1.73906289,NA,2.91520782,13.59366952,1244.00000000,68.63322126,0.02840109768228571,MS,0.00354467,NA,0.25771329,1.41102831,4.37908296,3.71916145,1,1.01336458,NA,3.145711515304469,NA,4.68123974,62.55770158380268,NA,NA,0.00000000,roots,NA,NA,0.00226381,0.55058893,0.88739563
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.30141758162284,NA,3363.76705011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245.00000000,NA,0.09610763000314286,MS,NA,NA,NA,NA,NA,NA,1,18.06458332,NA,17.131897344849115,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00025290,NA,NA
1.48612976,NA,250.78384154448568,0.13520801,NA,NA,17.66857368,0.01176890,0.66105704,17.00227312,318.4210178821208,NA,986.18251143,15.90828298,0.00129066,NA,92.87236983,0.45654020,0.57171573,85.01136558,1.73649922,NA,2.92254077,13.55865914,1245.00000000,64.72527063,0.02817664318371428,MS,0.00597775,NA,0.25809187,1.39618055,6.96440857,3.74339989,1,0.68263108,NA,2.1159320671356285,NA,4.66918324,61.63806314394947,NA,NA,0.00000000,roots,NA,NA,0.00220637,0.54786844,0.88738913
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.4707212749073,NA,3441.74101697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246.00000000,NA,0.09833545762771428,MS,NA,NA,NA,NA,NA,NA,1,19.56776843,NA,18.528346708026426,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00027395,NA,NA
1.50886031,NA,231.53984487645997,0.13508993,NA,NA,17.93495970,0.01571723,0.59191376,26.23343976,318.52689579424754,NA,987.95621975,15.57502669,0.00129255,NA,92.91674245,0.74574158,0.68400164,131.16719879,1.73484319,NA,2.94462630,13.54681851,1246.00000000,59.84613149,0.028227320564285712,MS,0.00730482,NA,0.25847012,1.37719492,7.86897130,3.80065570,1,0.59191376,NA,1.8320531905196622,NA,4.66510569,60.258519205237334,NA,NA,0.00000000,roots,NA,NA,0.00213868,0.54818562,0.88784215
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.49694802264395,NA,3528.71991895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247.00000000,NA,0.10082056911285715,MS,NA,NA,NA,NA,NA,NA,1,20.70128578,NA,19.570519741339172,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00028982,NA,NA
1.53977000,NA,212.49630904447133,0.13529921,NA,NA,18.19794919,0.02020365,0.60123990,33.54312476,321.36139845156544,NA,998.20876528,15.19279086,0.00129444,NA,93.06136779,0.98390610,0.72664360,167.71562379,1.73413990,NA,2.97821277,13.56780448,1247.00000000,55.00444860,0.02852025043657143,MS,0.00795545,NA,0.25884896,1.35668727,7.87653559,3.87851386,1,0.60123990,NA,1.8581952965930402,NA,4.67233262,58.69365231368903,NA,NA,0.00000000,roots,NA,NA,0.00207292,0.55051531,0.88878301
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.0429694829187,NA,3631.33904032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.00000000,NA,0.10375254400914286,MS,NA,NA,NA,NA,NA,NA,1,21.75237640,NA,20.532017687840266,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00030453,NA,NA
1.57923801,NA,192.35846229354033,0.13579677,NA,NA,18.47360203,0.02538101,0.64029475,40.26508539,326.5385874754305,NA,1015.78000242,14.71889239,0.00129634,NA,93.23621941,1.20597565,0.80959605,201.32542697,1.73390365,NA,3.02237092,13.61770034,1248.00000000,49.86492837,0.02902228578342857,MS,0.00914901,NA,0.25922919,1.33198631,8.21186842,3.97792950,1,0.64029475,NA,1.9759958359627634,NA,4.68951521,56.779456009564356,NA,NA,0.00000000,roots,NA,NA,0.00200341,0.55420493,0.88996730
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.22955200929783,NA,3750.99162994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.00000000,NA,0.10717118942685715,MS,NA,NA,NA,NA,NA,NA,1,22.76542796,NA,21.454559218995218,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00031872,NA,NA
1.62679053,NA,171.15611629779363,0.13652696,NA,NA,18.76138434,0.03106521,0.69046407,46.79899838,333.88599179455844,NA,1040.16755764,14.13673146,0.00129825,NA,93.42291569,1.42015676,0.90588096,233.99499188,1.73373985,NA,3.07585953,13.69092320,1249.00000000,44.43408924,0.029719073075428572,MS,0.01065867,NA,0.25961146,1.30113932,8.52495190,4.09770914,1,0.69046407,NA,2.127684409617357,NA,4.71473090,54.453418427676496,NA,NA,0.00000000,roots,NA,NA,0.00192999,0.55899058,0.89119551
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.35105463442636,NA,3849.96215680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250.00000000,NA,0.10999891876571428,MS,NA,NA,NA,NA,NA,NA,1,22.35438664,NA,21.034059529738965,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00031296,NA,NA
1.66798334,NA,159.8045598106927,0.13744734,NA,NA,18.92808877,0.03287094,0.72147859,48.68803441,342.5193039911744,NA,1068.64510280,13.75875884,0.00130018,NA,93.59137754,1.41350889,0.70450629,243.44017206,1.73513452,NA,3.12438447,13.78321879,1250.00000000,41.54859747,0.03053271722285714,MS,0.00851700,NA,0.25999632,1.28304860,6.36964922,4.20146938,1,0.72147859,NA,2.2199655441277018,NA,4.74651465,52.91905223889323,NA,NA,0.00000000,roots,NA,NA,0.00189196,0.56418204,0.89323460
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.81517967752006,NA,3932.30000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.00000000,NA,0.11235142883971429,MS,NA,NA,NA,NA,NA,NA,1,21.53722595,NA,20.233291955744356,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00030152,NA,NA
1.70543567,NA,152.16966090500884,0.13844787,NA,NA,19.04955276,0.03159981,0.72446140,47.87379878,351.26360915510014,NA,1097.56095682,13.45156413,0.00130212,NA,93.73280822,1.31102512,0.63222349,239.36899389,1.73692478,NA,3.16919423,13.88355236,1251.00000000,39.62254042,0.031358884480571426,MS,0.00781770,NA,0.26038397,1.27013452,5.57562672,4.29580774,1,0.72446140,NA,2.225824884688562,NA,4.78106643,51.66049250266826,NA,NA,0.00000000,roots,NA,NA,0.00186698,0.56912790,0.89548940
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.27874609736585,NA,3984.27695086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252.00000000,NA,0.11383648431028569,MS,NA,NA,NA,NA,NA,NA,1,20.11060396,NA,18.86285907779311,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00028155,NA,NA
1.73342298,NA,150.4121867746722,0.13941225,NA,NA,19.09957071,0.02759722,0.69091977,43.65357927,359.065824094598,NA,1123.62179645,13.29954667,0.00130407,NA,93.85809799,1.10170535,0.48006805,218.26789634,1.73943026,NA,3.20420741,13.98026043,1252.00000000,39.22363723,0.03210347989857143,MS,0.00600409,NA,0.26077433,1.26829909,4.23903854,4.36630473,1,0.71033892,NA,2.1791682333149893,NA,4.81436970,51.00021413150596,NA,NA,0.00000000,roots,NA,NA,0.00186315,0.57342436,0.89812553
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.9815498619293,NA,3977.29864097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.00000000,NA,0.11363710402771429,MS,NA,NA,NA,NA,NA,NA,1,18.06689490,NA,16.91911424452062,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00025294,NA,NA
1.74658146,NA,155.34303347225463,0.14025908,NA,NA,19.06800135,0.02516270,0.49032205,33.89502389,364.467762938191,NA,1142.24364560,13.34615491,0.00130603,NA,94.13598731,0.76984140,0.28639240,169.47511946,1.74245081,NA,3.22342968,14.06518092,1253.00000000,40.57048179,0.03263553273142857,MS,0.00356933,NA,0.26116705,1.27960835,2.60656782,4.39944951,1,0.84796915,NA,2.597476672497545,NA,4.84361369,51.10198591284773,NA,NA,0.00000000,roots,NA,NA,0.00188589,0.57751298,0.90104006
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.2793854323251,NA,3935.37996164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.00000000,NA,0.11243942747542857,MS,NA,NA,NA,NA,NA,NA,1,16.12867814,NA,15.079911747704463,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00022580,NA,NA
1.74676975,NA,162.87241526898737,0.14089220,NA,NA,19.00433243,0.02028219,0.40051300,23.88950030,366.52021834503836,NA,1150.41115700,13.47851746,0.00130800,NA,94.40560960,0.48954112,0.20511709,119.44750148,1.74470221,NA,3.22874483,14.12866997,1254.00000000,42.60116139,0.0328688902,MS,0.00253128,NA,0.26156155,1.29461386,1.94104093,4.39992380,1,0.97669924,NA,2.9872869005402363,NA,4.86547736,51.53095881256248,NA,NA,0.00000000,roots,NA,NA,0.00191809,0.58006466,0.90356709
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.16170953523,NA,3868.42503797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255.00000000,NA,0.11052642965628572,MS,NA,NA,NA,NA,NA,NA,1,13.78910464,NA,12.872049473606694,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00019305,NA,NA
1.73628641,NA,171.72949324370236,0.14126138,NA,NA,18.92381192,0.01419741,0.34156335,14.98136022,365.46377797843826,NA,1148.82988950,13.66151600,0.00130998,NA,94.65888527,0.26700730,0.15905983,74.90680111,1.74595918,NA,3.22147539,14.16569156,1255.00000000,44.98575660,0.03282371112857143,MS,0.00193661,NA,0.26195708,1.31026261,1.56815927,4.37351740,1,1.08871353,NA,3.324860790172191,NA,4.87822645,52.151734169582284,NA,NA,0.00000000,roots,NA,NA,0.00195502,0.58115856,0.90558541
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.96431088109404,NA,3810.72295454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.00000000,NA,0.10887779870114286,MS,NA,NA,NA,NA,NA,NA,1,12.62350041,NA,11.765313034755495,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00017673,NA,NA
1.71617339,NA,182.00450073010413,0.14139468,NA,NA,18.82503876,0.01050312,0.26308937,9.76289011,361.6759070257467,NA,1138.64106743,13.89736744,0.00131196,NA,94.93654035,0.16170402,0.11076765,48.81445055,1.74630144,NA,3.20279009,14.17905812,1256.00000000,47.74942496,0.032532601926571425,MS,0.00132575,NA,0.26235299,1.32631268,1.13946788,4.32285489,1,1.22497393,NA,3.7353458178616523,NA,4.88282948,52.97201850072301,NA,NA,0.00000000,roots,NA,NA,0.00199760,0.58118461,0.90713185
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.93191119067416,NA,3754.51974949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257.00000000,NA,0.10727199284257143,MS,NA,NA,NA,NA,NA,NA,1,11.63412752,NA,10.826069175441582,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00016288,NA,NA
1.69427298,NA,191.79528977254193,0.14131497,NA,NA,18.73144249,0.00929674,0.28437944,7.91086724,357.1113555303629,NA,1125.96640449,14.13565954,0.00131394,NA,95.17610070,0.12256699,0.11274217,39.55433621,1.74608270,NA,3.18178693,14.17106548,1257.00000000,50.39395730,0.03217046869971429,MS,0.00132663,NA,0.26274867,1.33998923,1.20337870,4.26769013,1,1.32321931,NA,4.028851784482867,NA,4.88007706,53.79916686162483,NA,NA,0.00000000,roots,NA,NA,0.00203798,0.58058911,0.90838619
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.12600117165584,NA,3700.39373454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.00000000,NA,0.10572553527257142,MS,NA,NA,NA,NA,NA,NA,1,10.80227547,NA,10.036317633594765,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00015123,NA,NA
1.67154767,NA,201.10293507435262,0.14116337,NA,NA,18.64308166,0.00863142,0.30016902,6.87559564,352.1079548493987,NA,1111.86085228,14.37581392,0.00131592,NA,95.38984236,0.10035699,0.11473075,34.37797822,1.74545542,NA,3.15925833,14.15586270,1258.00000000,52.91901667,0.031767452922285715,MS,0.00132748,NA,0.26314393,1.35168205,1.26448207,4.21044752,1,1.39579760,NA,4.243449886911699,NA,4.87484170,54.63099194421851,NA,NA,0.00000000,roots,NA,NA,0.00207633,0.57958348,0.90942586
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.1282854064717,NA,3644.09560804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259.00000000,NA,0.10411701737257142,MS,NA,NA,NA,NA,NA,NA,1,10.10420181,NA,9.373124681114362,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00014146,NA,NA
1.64839652,NA,209.93470456056878,0.14096137,NA,NA,18.55993911,0.00790246,0.31199921,5.97797673,346.81209832737227,NA,1096.78058151,14.61734170,0.00131789,NA,95.58487281,0.08287747,0.11673411,29.88988367,1.74449759,NA,3.13577383,14.13560611,1259.00000000,55.32590233,0.031336588043142856,MS,0.00132834,NA,0.26353862,1.36168219,1.32285251,4.15213229,1,1.44986668,NA,4.401227205333321,NA,4.86786595,55.46565319344846,NA,NA,0.00000000,roots,NA,NA,0.00211275,0.57826709,0.91029012
