t,day,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,,,
2988,124,110,24,11.4,0,9.827272727,0.95,400,5.1,,,
2989,124,111,1,11,0,9.960606061,0.94,400,5.1,,,
2990,124,111,2,10.5,0,10.13939394,0.91,400,5.1,,,
2991,124,111,3,10.1,0,10.32727273,0.94,400,5.1,,,
2992,124,111,4,10,0,10.58181818,0.95,400,5.1,,,
2993,124,111,5,9.1,0,10.87575758,0.93,400,5.1,,,
2994,124,111,6,9.8,123.4444444,11.09090909,0.93,400,5.1,,,
2995,124,111,7,10.9,460.1111111,11.32121212,0.9,400,5.1,,,
2996,124,111,8,11.1,785.5555556,11.36363636,0.87,400,5.1,,,
2997,124,111,9,12.4,841.6666667,11.52727273,0.87,400,5.1,,,
2998,124,111,10,12.4,897.7777778,11.65454545,0.8,400,5.1,,,
2999,124,111,11,14.5,1178.333333,11.74848485,0.78,400,5.1,,,
3000,125,111,12,15.8,1122.222222,11.80909091,0.78,400,5.1,,,
3001,125,111,13,13.4,763.1111111,11.82727273,0.83,400,5.1,,,
3002,125,111,14,14.3,1256.888889,11.82424242,0.68,400,5.1,,,
3003,125,111,15,8.5,572.3333333,11.7969697,0.71,400,5.1,,,
3004,125,111,16,13.1,819.2222222,11.74242424,0.83,400,5.1,,,
3005,125,111,17,12.7,527.4444444,11.66969697,0.79,400,5.1,,,
3006,125,111,18,12.3,325.4444444,11.59393939,0.79,400,5.1,,,
3007,125,111,19,11.7,56.11111111,11.50606061,0.85,400,5.1,,,
3008,125,111,20,11,0,11.40606061,0.84,400,5.1,,,
3009,125,111,21,10.6,0,11.2969697,0.8,400,5.1,,,
3010,125,111,22,10.3,0,11.17272727,0.83,400,5.1,,,
3011,125,111,23,9.9,0,11.05757576,0.86,400,5.1,,,
3012,125,111,24,9.6,0,10.99393939,0.86,400,4.3,,,
3013,125,112,1,9.4,0,10.97575758,0.88,400,4.3,,,
3014,125,112,2,9.3,0,11.0030303,0.89,400,4.3,,,
3015,125,112,3,9,0,11.02424242,0.9,400,4.3,,,
3016,125,112,4,8.8,0,11.10909091,0.92,400,4.3,,,
3017,125,112,5,8.5,0,11.18787879,0.91,400,4.3,,,
3018,125,112,6,8.8,67.33333333,11.32727273,0.9,400,4.3,,,
3019,125,112,7,10.5,370.3333333,11.43636364,0.85,400,4.3,,,
3020,125,112,8,11.5,796.7777778,11.56969697,0.78,400,4.3,,,
3021,125,112,9,12.3,920.2222222,11.65757576,0.75,400,4.3,,,
3022,125,112,10,11.7,909,11.7030303,0.77,400,4.3,,,
3023,125,112,11,13.3,1111,11.69090909,0.68,400,4.3,,,
3024,126,112,12,12.7,1054.888889,11.67878788,0.68,400,4.3,,,
3025,126,112,13,14.6,1335.444444,11.54848485,0.67,400,4.3,,,
3026,126,112,14,12.7,931.4444444,11.33333333,0.67,400,4.3,,,
3027,126,112,15,14.2,1077.333333,11.18484848,0.61,400,4.3,,,
3028,126,112,16,13.8,909,10.99393939,0.64,400,4.3,,,
3029,126,112,17,12.6,594.7777778,10.94848485,0.68,400,4.3,,,
3030,126,112,18,12,258.1111111,10.78484848,0.68,400,4.3,,,
3031,126,112,19,12,44.88888889,10.60909091,0.68,400,4.3,,,
3032,126,112,20,10.2,0,10.45151515,0.76,400,4.3,,,
3033,126,112,21,8.7,0,10.31212121,0.83,400,4.3,,,
3034,126,112,22,8.5,0,10.2,0.83,400,4.3,,,
3035,126,112,23,8,0,10.11515152,0.85,400,4.3,,,
3036,126,112,24,7,0,10.05151515,0.85,400,4.1,,,
3037,126,113,1,7.7,0,10.04545455,0.91,400,4.1,,,
3038,126,113,2,6.9,0,10.03939394,0.94,400,4.1,,,
3039,126,113,3,7.1,0,10.03939394,0.96,400,4.1,,,
3040,126,113,4,7.1,0,10.08484848,0.97,400,4.1,,,
3041,126,113,5,7.3,0,10.18181818,0.98,400,4.1,,,
3042,126,113,6,7.8,56.11111111,10.29090909,0.97,400,4.1,,,
3043,126,113,7,8.2,112.2222222,10.43939394,0.96,400,4.1,,,
3044,126,113,8,9.7,415.2222222,10.54545455,0.94,400,4.1,,,
3045,126,113,9,9.4,325.4444444,10.53636364,0.91,400,4.1,,,
3046,126,113,10,9.4,291.7777778,10.45454545,0.94,400,4.1,,,
3047,126,113,11,10.8,460.1111111,10.35151515,0.91,400,4.1,,,
3048,127,113,12,12.2,774.3333333,10.28484848,0.84,400,4.1,,,
3049,127,113,13,12.4,381.5555556,10.18787879,0.8,400,4.1,,,
3050,127,113,14,13.4,549.8888889,10.08181818,0.7,400,4.1,,,
3051,127,113,15,12.3,246.8888889,9.884848485,0.71,400,4.1,,,
3052,127,113,16,10.2,112.2222222,9.727272727,0.8,400,4.1,,,
3053,127,113,17,8.8,246.8888889,9.524242424,0.94,400,4.1,,,
3054,127,113,18,8.9,56.11111111,9.33030303,0.97,400,4.1,,,
3055,127,113,19,9.5,33.66666667,9.181818182,0.98,400,4.1,,,
3056,127,113,20,10.1,0,9.051515152,0.98,400,4.1,,,
3057,127,113,21,9.2,0,8.921212121,0.97,400,4.1,,,
3058,127,113,22,8.1,0,8.839393939,0.98,400,4.1,,,
3059,127,113,23,7.5,0,8.809090909,0.95,400,4.1,,,
3060,127,113,24,7.5,0,8.784848485,0.92,400,3.1,,,
3061,127,114,1,7.4,0,8.793939394,0.93,400,3.1,,,
3062,127,114,2,7.7,0,8.875757576,0.96,400,3.1,,,
3063,127,114,3,7.7,0,8.975757576,0.97,400,3.1,,,
3064,127,114,4,7.7,0,9.121212121,0.96,400,3.1,,,
3065,127,114,5,7.5,0,9.290909091,0.95,400,3.1,,,
3066,127,114,6,7.7,22.44444444,9.424242424,0.94,400,3.1,,,
3067,127,114,7,7.7,89.77777778,9.578787879,0.95,400,3.1,,,
3068,127,114,8,8.3,145.8888889,9.742424242,0.92,400,3.1,,,
3069,127,114,9,9.7,381.5555556,9.881818182,0.88,400,3.1,,,
3070,127,114,10,11,628.4444444,9.978787879,0.81,400,3.1,,,
3071,127,114,11,11.7,763.1111111,10.04848485,0.79,400,3.1,,,
3072,128,114,12,12.7,942.6666667,10.07575758,0.79,400,3.1,,,
3073,128,114,13,11.5,1324.222222,10.03636364,0.77,400,3.1,,,
3074,128,114,14,12.4,1155.888889,9.915151515,0.68,400,3.1,,,
3075,128,114,15,13.2,1492.555556,9.745454545,0.62,400,3.1,,,
3076,128,114,16,12.8,920.2222222,9.548484848,0.67,400,3.1,,,
3077,128,114,17,12.9,460.1111111,9.351515152,0.71,400,3.1,,,
3078,128,114,18,11.7,336.6666667,9.221212121,0.76,400,3.1,,,
3079,128,114,19,10.3,67.33333333,9.084848485,0.8,400,3.1,,,
3080,128,114,20,9.5,0,8.954545455,0.83,400,3.1,,,
3081,128,114,21,8.2,0,8.8,0.89,400,3.1,,,
3082,128,114,22,6.8,0,8.615151515,0.92,400,3.1,,,
3083,128,114,23,6.9,0,8.536363636,0.96,400,3.1,,,
3084,128,114,24,5.8,0,8.596969697,0.97,400,2,,,
3085,128,115,1,5.9,0,8.742424242,0.99,400,2,,,
3086,128,115,2,4.3,0,8.912121212,0.99,400,2,,,
3087,128,115,3,4.6,0,9.121212121,1,400,2,,,
3088,128,115,4,4.4,0,9.315151515,1,400,2,,,
3089,128,115,5,4,11.22222222,9.548484848,1,400,2,,,
3090,128,115,6,6.6,224.4444444,9.806060606,1,400,2,,,
3091,128,115,7,10.1,561.1111111,10.06969697,0.91,400,2,,,
3092,128,115,8,12.3,864.1111111,10.30909091,0.74,400,2,,,
3093,128,115,9,13.1,1200.777778,10.53636364,0.69,400,2,,,
3094,128,115,10,14.3,1537.444444,10.73636364,0.62,400,2,,,
3095,128,115,11,14.1,1447.666667,10.86666667,0.61,400,2,,,
3096,129,115,12,15.4,1537.444444,10.91818182,0.59,400,2,,,
3097,129,115,13,16.2,1526.222222,10.93939394,0.57,400,2,,,
3098,129,115,14,16.2,1043.666667,10.91212121,0.54,400,2,,,
3099,129,115,15,15.6,987.5555556,10.9030303,0.53,400,2,,,
3100,129,115,16,15.2,527.4444444,10.87575758,0.53,400,2,,,
3101,129,115,17,14.9,303,10.81818182,0.53,400,2,,,
3102,129,115,18,14,123.4444444,10.73939394,0.63,400,2,,,
3103,129,115,19,12.7,22.44444444,10.65454545,0.69,400,2,,,
3104,129,115,20,12.4,0,10.6,0.73,400,2,,,
3105,129,115,21,11.8,0,10.58787879,0.76,400,2,,,
3106,129,115,22,11.2,0,10.6030303,0.76,400,2,,,
3107,129,115,23,11.5,0,10.66363636,0.81,400,2,,,
3108,129,115,24,11.3,0,10.7969697,0.83,400,1.3,,,
3109,129,116,1,10.2,0,10.95151515,0.89,400,1.3,,,
3110,129,116,2,10.1,0,11.16969697,0.93,400,1.3,,,
3111,129,116,3,9.9,0,11.48787879,0.95,400,1.3,,,
3112,129,116,4,9.9,0,11.86969697,0.96,400,1.3,,,
3113,129,116,5,10,0,12.22424242,0.96,400,1.3,,,
3114,129,116,6,10.2,56.11111111,12.57272727,0.96,400,1.3,,,
3115,129,116,7,11.2,157.1111111,12.91212121,0.94,400,1.3,,,
3116,129,116,8,12,213.2222222,13.12121212,0.91,400,1.3,,,
3117,129,116,9,13,370.3333333,13.22727273,0.86,400,1.3,,,
3118,129,116,10,16.4,998.7777778,13.25757576,0.69,400,1.3,,,
3119,129,116,11,16.9,852.8888889,13.27272727,0.69,400,1.3,,,
3120,130,116,12,16.3,785.5555556,13.22121212,0.67,400,1.3,,,
3121,130,116,13,15.9,381.5555556,13.15151515,0.76,400,1.3,,,
3122,130,116,14,15.2,336.6666667,13.04242424,0.83,400,1.3,,,
3123,130,116,15,13.5,168.3333333,12.8969697,0.93,400,1.3,,,
3124,130,116,16,13.6,291.7777778,12.74545455,0.89,400,1.3,,,
3125,130,116,17,13.3,134.6666667,12.61212121,0.93,400,1.3,,,
3126,130,116,18,13.6,44.88888889,12.49090909,0.92,400,1.3,,,
3127,130,116,19,12.6,11.22222222,12.36060606,0.96,400,1.3,,,
3128,130,116,20,11.8,0,12.26060606,0.97,400,1.3,,,
3129,130,116,21,11.8,0,12.1969697,0.91,400,1.3,,,
3130,130,116,22,11.4,0,12.13333333,0.92,400,1.3,,,
3131,130,116,23,11.2,0,12.10606061,0.94,400,1.3,,,
3132,130,116,24,11.2,0,12.12727273,0.94,400,3.6,,,
3133,130,117,1,11.2,0,12.17878788,0.92,400,3.6,,,
3134,130,117,2,10.6,0,12.27878788,0.95,400,3.6,,,
3135,130,117,3,10.7,0,12.42424242,0.95,400,3.6,,,
3136,130,117,4,10.6,0,12.63939394,0.93,400,3.6,,,
3137,130,117,5,10.3,0,12.8969697,0.94,400,3.6,,,
3138,130,117,6,10.9,89.77777778,13.18181818,0.96,400,3.6,,,
3139,130,117,7,11.9,280.5555556,13.43333333,0.94,400,3.6,,,
3140,130,117,8,13.2,505,13.72121212,0.89,400,3.6,,,
3141,130,117,9,14.6,942.6666667,13.95454545,0.87,400,3.6,,,
3142,130,117,10,15,1088.555556,14.12727273,0.84,400,3.6,,,
3143,130,117,11,17.2,931.4444444,14.23333333,0.78,400,3.6,,,
3144,131,117,12,18.4,1492.555556,14.19090909,0.68,400,3.6,,,
3145,131,117,13,19.3,1021.222222,14.1,0.69,400,3.6,,,
3146,131,117,14,18.3,1032.444444,14.01212121,0.63,400,3.6,,,
3147,131,117,15,19.7,987.5555556,13.92727273,0.6,400,3.6,,,
3148,131,117,16,18.9,1043.666667,13.83333333,0.61,400,3.6,,,
3149,131,117,17,17.7,628.4444444,13.77575758,0.62,400,3.6,,,
3150,131,117,18,16.5,291.7777778,13.7,0.63,400,3.6,,,
3151,131,117,19,15,67.33333333,13.61515152,0.67,400,3.6,,,
3152,131,117,20,13.9,0,13.48484848,0.75,400,3.6,,,
3153,131,117,21,13.4,0,13.37575758,0.78,400,3.6,,,
3154,131,117,22,13.1,0,13.3030303,0.8,400,3.6,,,
3155,131,117,23,12.1,0,13.24242424,0.82,400,3.6,,,
3156,131,117,24,11.6,0,13.25151515,0.86,400,4.3,,,
3157,131,118,1,11.1,0,13.30909091,0.88,400,4.3,,,
3158,131,118,2,10.5,0,13.41212121,0.9,400,4.3,,,
3159,131,118,3,9.3,0,13.56060606,0.93,400,4.3,,,
3160,131,118,4,9,0,13.73333333,0.95,400,4.3,,,
3161,131,118,5,9.4,11.22222222,13.92121212,0.96,400,4.3,,,
3162,131,118,6,9.8,145.8888889,14.12121212,0.96,400,4.3,,,
3163,131,118,7,11.7,471.3333333,14.33636364,0.9,400,4.3,,,
3164,131,118,8,13.1,819.2222222,14.51818182,0.82,400,4.3,,,
3165,131,118,9,14.6,1155.888889,14.65757576,0.76,400,4.3,,,
3166,131,118,10,16.1,1559.888889,14.73333333,0.71,400,4.3,,,
3167,131,118,11,16.3,1515,14.75454545,0.66,400,4.3,,,
3168,132,118,12,16.9,1638.444444,14.73030303,0.65,400,4.3,,,
3169,132,118,13,17.2,1515,14.61212121,0.65,400,4.3,,,
3170,132,118,14,17.4,1189.555556,14.44242424,0.63,400,4.3,,,
3171,132,118,15,16.9,1178.333333,14.26666667,0.63,400,4.3,,,
3172,132,118,16,16.5,740.6666667,14.11212121,0.64,400,4.3,,,
3173,132,118,17,15.7,527.4444444,13.90606061,0.69,400,4.3,,,
3174,132,118,18,15.3,190.7777778,13.67575758,0.69,400,4.3,,,
3175,132,118,19,14.2,67.33333333,13.46363636,0.74,400,4.3,,,
3176,132,118,20,13.3,0,13.27575758,0.78,400,4.3,,,
3177,132,118,21,12.8,0,13.13333333,0.82,400,4.3,,,
3178,132,118,22,13.5,0,13.03939394,0.8,400,4.3,,,
3179,132,118,23,13.2,0,12.96666667,0.77,400,4.3,,,
3180,132,118,24,12.9,0,12.93636364,0.8,400,4,,,
3181,132,119,1,11.3,0,12.95757576,0.83,400,4,,,
3182,132,119,2,10.7,0,13.01818182,0.9,400,4,,,
3183,132,119,3,10.3,0,13.11818182,0.93,400,4,,,
3184,132,119,4,10.3,0,13.28787879,0.92,400,4,,,
3185,132,119,5,10.8,11.22222222,13.50909091,0.88,400,4,,,
3186,132,119,6,11,123.4444444,13.73939394,0.87,400,4,,,
3187,132,119,7,12.1,303,13.98484848,0.86,400,4,,,
3188,132,119,8,12.8,516.2222222,14.23939394,0.82,400,4,,,
3189,132,119,9,13.6,606,14.4,0.79,400,4,,,
3190,132,119,10,14.4,516.2222222,14.49090909,0.78,400,4,,,
3191,132,119,11,16.1,864.1111111,14.53333333,0.71,400,4,,,
3192,133,119,12,16.6,1402.777778,14.48787879,0.75,400,4,,,
3193,133,119,13,16.6,1088.555556,14.41818182,0.7,400,4,,,
3194,133,119,14,17.5,1111,14.3030303,0.69,400,4,,,
3195,133,119,15,18.2,875.3333333,14.13939394,0.67,400,4,,,
3196,133,119,16,17,628.4444444,13.93939394,0.71,400,4,,,
3197,133,119,17,16.1,168.3333333,13.70606061,0.76,400,4,,,
3198,133,119,18,16,134.6666667,13.5030303,0.77,400,4,,,
3199,133,119,19,14.6,56.11111111,13.29090909,0.79,400,4,,,
3200,133,119,20,14,0,13.09090909,0.82,400,4,,,
3201,133,119,21,13.1,0,12.9,0.83,400,4,,,
3202,133,119,22,11.8,0,12.72424242,0.86,400,4,,,
3203,133,119,23,10.8,0,12.60909091,0.88,400,4,,,
3204,133,119,24,9.2,0,12.54848485,0.9,400,1.5,,,
3205,133,120,1,9.8,0,12.53030303,0.94,400,1.5,,,
3206,133,120,2,8.7,0,12.58787879,0.96,400,1.5,,,
3207,133,120,3,8.7,0,12.74545455,0.96,400,1.5,,,
3208,133,120,4,7.9,0,12.97575758,0.96,400,1.5,,,
3209,133,120,5,7.5,11.22222222,13.25454545,0.98,400,1.5,,,
3210,133,120,6,9,112.2222222,13.55454545,0.99,400,1.5,,,
3211,133,120,7,11.5,404,13.86363636,0.96,400,1.5,,,
3212,133,120,8,12.6,718.2222222,14.16666667,0.85,400,1.5,,,
3213,133,120,9,14.8,830.4444444,14.42121212,0.81,400,1.5,,,
3214,133,120,10,16.5,1189.555556,14.63333333,0.73,400,1.5,,,
3215,133,120,11,18.3,1571.111111,14.76969697,0.72,400,1.5,,,
3216,134,120,12,19.5,1672.111111,14.81515152,0.66,400,1.5,,,
3217,134,120,13,20.2,1537.444444,14.82121212,0.64,400,1.5,,,
3218,134,120,14,21,1458.888889,14.79090909,0.63,400,1.5,,,
3219,134,120,15,21,1245.666667,14.70909091,0.6,400,1.5,,,
3220,134,120,16,20.5,1111,14.60606061,0.57,400,1.5,,,
3221,134,120,17,19.8,763.1111111,14.43939394,0.6,400,1.5,,,
3222,134,120,18,18.1,404,14.28181818,0.66,400,1.5,,,
3223,134,120,19,15.9,78.55555556,14.13939394,0.71,400,1.5,,,
3224,134,120,20,16.3,0,13.98181818,0.79,400,1.5,,,
3225,134,120,21,15.6,0,13.84545455,0.82,400,1.5,,,
3226,134,120,22,13.9,0,13.6969697,0.88,400,1.5,,,
3227,134,120,23,14.1,0,13.63030303,0.92,400,1.5,,,
3228,134,120,24,12.7,0,13.66969697,0.91,400,1.6,,,
3229,134,121,1,11.8,0,13.80909091,0.94,400,1.6,,,
3230,134,121,2,11.4,0,14.05757576,0.97,400,1.6,,,
3231,134,121,3,10.8,0,14.32121212,0.98,400,1.6,,,
3232,134,121,4,10.1,0,14.65151515,0.99,400,1.6,,,
3233,134,121,5,9.1,11.22222222,15.01818182,1,400,1.6,,,
3234,134,121,6,10.9,190.7777778,15.43636364,1,400,1.6,,,
3235,134,121,7,13.1,527.4444444,15.85757576,0.98,400,1.6,,,
3236,134,121,8,15.4,886.5555556,16.23636364,0.84,400,1.6,,,
3237,134,121,9,17.4,1122.222222,16.53636364,0.72,400,1.6,,,
3238,134,121,10,18.5,1380.333333,16.76060606,0.59,400,1.6,,,
3239,134,121,11,19.6,1672.111111,16.86969697,0.56,400,1.6,,,
3240,135,121,12,20.8,1840.444444,16.84545455,0.47,400,1.6,,,
3241,135,121,13,21.7,1739.444444,16.75151515,0.48,400,1.6,,,
3242,135,121,14,21.4,1548.666667,16.54545455,0.5,400,1.6,,,
3243,135,121,15,21.5,1436.444444,16.31212121,0.49,400,1.6,,,
3244,135,121,16,21.4,1111,16.00606061,0.51,400,1.6,,,
3245,135,121,17,20,740.6666667,15.69393939,0.58,400,1.6,,,
3246,135,121,18,18.4,381.5555556,15.36969697,0.59,400,1.6,,,
3247,135,121,19,15.7,78.55555556,15.05454545,0.68,400,1.6,,,
3248,135,121,20,15.2,0,14.76060606,0.66,400,1.6,,,
3249,135,121,21,12.7,0,14.51818182,0.75,400,1.6,,,
3250,135,121,22,12.5,0,14.25454545,0.76,400,1.6,,,
3251,135,121,23,10.9,0,14.1,0.79,400,1.6,,,
3252,135,121,24,10.7,0,14.06666667,0.82,400,1.2,,,
3253,135,122,1,9.8,0,14.12121212,0.77,400,1.2,,,
3254,135,122,2,9.4,0,14.28181818,0.9,400,1.2,,,
3255,135,122,3,8.4,0,14.50606061,0.92,400,1.2,,,
3256,135,122,4,7.9,0,14.77272727,0.95,400,1.2,,,
3257,135,122,5,7.6,22.44444444,15.08787879,0.96,400,1.2,,,
3258,135,122,6,10.5,224.4444444,15.45454545,0.93,400,1.2,,,
3259,135,122,7,12.8,538.6666667,15.87272727,0.85,400,1.2,,,
3260,135,122,8,15.9,864.1111111,16.21212121,0.74,400,1.2,,,
3261,135,122,9,18,1212,16.49393939,0.64,400,1.2,,,
3262,135,122,10,19.2,1492.555556,16.67878788,0.6,400,1.2,,,
3263,135,122,11,20.2,1683.333333,16.75151515,0.61,400,1.2,,,
3264,136,122,12,21.2,1761.888889,16.73030303,0.55,400,1.2,,,
3265,136,122,13,22.2,1750.666667,16.61818182,0.5,400,1.2,,,
3266,136,122,14,22.9,1649.666667,16.44545455,0.43,400,1.2,,,
3267,136,122,15,22.1,1414,16.22424242,0.47,400,1.2,,,
3268,136,122,16,22.4,1043.666667,15.96363636,0.49,400,1.2,,,
3269,136,122,17,21.5,707,15.7,0.47,400,1.2,,,
3270,136,122,18,19.8,359.1111111,15.4030303,0.55,400,1.2,,,
3271,136,122,19,17.8,89.77777778,15.12727273,0.59,400,1.2,,,
3272,136,122,20,15.9,0,14.88181818,0.65,400,1.2,,,
3273,136,122,21,15.1,0,14.68484848,0.68,400,1.2,,,
3274,136,122,22,14.4,0,14.51515152,0.76,400,1.2,,,
3275,136,122,23,12.8,0,14.49393939,0.83,400,1.2,,,
3276,136,122,24,12.8,0,14.56363636,0.82,400,2.8,,,
3277,136,123,1,11.6,0,14.74242424,0.85,400,2.8,,,
3278,136,123,2,10.9,0,15,0.86,400,2.8,,,
3279,136,123,3,10.3,0,15.32424242,0.89,400,2.8,,,
3280,136,123,4,9.2,0,15.68787879,0.91,400,2.8,,,
3281,136,123,5,9.6,22.44444444,16.1030303,0.91,400,2.8,,,
3282,136,123,6,12,190.7777778,16.55151515,0.89,400,2.8,,,
3283,136,123,7,14.8,527.4444444,16.96969697,0.79,400,2.8,,,
3284,136,123,8,16.8,841.6666667,17.31515152,0.73,400,2.8,,,
3285,136,123,9,19.2,1178.333333,17.55151515,0.65,400,2.8,,,
3286,136,123,10,20.5,1470.111111,17.70909091,0.57,400,2.8,,,
3287,136,123,11,21.4,1683.333333,17.76363636,0.52,400,2.8,,,
3288,137,123,12,22.1,1806.777778,17.73636364,0.52,400,2.8,,,
3289,137,123,13,22.7,1593.555556,17.65454545,0.5,400,2.8,,,
3290,137,123,14,21.4,1335.444444,17.5,0.56,400,2.8,,,
3291,137,123,15,21.9,1245.666667,17.3,0.47,400,2.8,,,
3292,137,123,16,20.6,695.7777778,17.04242424,0.53,400,2.8,,,
3293,137,123,17,21.1,650.8888889,16.7969697,0.51,400,2.8,,,
3294,137,123,18,19.8,291.7777778,16.54848485,0.52,400,2.8,,,
3295,137,123,19,18.3,56.11111111,16.31212121,0.56,400,2.8,,,
3296,137,123,20,17.5,0,16.11515152,0.55,400,2.8,,,
3297,137,123,21,16.1,0,15.96969697,0.57,400,2.8,,,
3298,137,123,22,15.6,0,15.87272727,0.58,400,2.8,,,
3299,137,123,23,14.4,0,15.7969697,0.64,400,2.8,,,
3300,137,123,24,14,0,15.74545455,0.7,400,2.7,,,
3301,137,124,1,14.2,0,15.75757576,0.66,400,2.7,,,
3302,137,124,2,13.7,0,15.77878788,0.69,400,2.7,,,
3303,137,124,3,13.3,0,15.86060606,0.7,400,2.7,,,
3304,137,124,4,13,0,15.97878788,0.71,400,2.7,,,
3305,137,124,5,12.7,0,16.13030303,0.72,400,2.7,,,
3306,137,124,6,12.6,89.77777778,16.34848485,0.72,400,2.7,,,
3307,137,124,7,12.7,202,16.57575758,0.73,400,2.7,,,
3308,137,124,8,13.2,269.3333333,16.72424242,0.72,400,2.7,,,
3309,137,124,9,13.5,291.7777778,16.8,0.71,400,2.7,,,
3310,137,124,10,14.3,516.2222222,16.81818182,0.7,400,2.7,,,
3311,137,124,11,14.8,437.6666667,16.75757576,0.7,400,2.7,,,
3312,138,124,12,15.3,505,16.61818182,0.69,400,2.7,,,
3313,138,124,13,16.4,684.5555556,16.42121212,0.66,400,2.7,,,
3314,138,124,14,17.1,763.1111111,16.18484848,0.67,400,2.7,,,
3315,138,124,15,16.9,763.1111111,15.9030303,0.66,400,2.7,,,
3316,138,124,16,17.3,639.6666667,15.62121212,0.66,400,2.7,,,
3317,138,124,17,17.4,606,15.30606061,0.65,400,2.7,,,
3318,138,124,18,17.2,303,15.05151515,0.67,400,2.7,,,
3319,138,124,19,15.9,78.55555556,14.72424242,0.67,400,2.7,,,
3320,138,124,20,14.9,0,14.41212121,0.71,400,2.7,,,
3321,138,124,21,14.3,0,14.14242424,0.76,400,2.7,,,
3322,138,124,22,13.4,0,13.89090909,0.82,400,2.7,,,
3323,138,124,23,12.1,0,13.69090909,0.85,400,2.7,,,
3324,138,124,24,11.5,0,13.64242424,0.86,400,1.6,,,
3325,138,125,1,12.2,0,13.7,0.83,400,1.6,,,
3326,138,125,2,10.3,0,13.8,0.89,400,1.6,,,
3327,138,125,3,9.5,0,13.93333333,0.92,400,1.6,,,
3328,138,125,4,9.4,0,14.11212121,0.96,400,1.6,,,
3329,138,125,5,9.2,11.22222222,14.29090909,0.96,400,1.6,,,
3330,138,125,6,9.5,112.2222222,14.47878788,0.96,400,1.6,,,
3331,138,125,7,14,426.4444444,14.6969697,0.88,400,1.6,,,
3332,138,125,8,16.3,785.5555556,14.91818182,0.71,400,1.6,,,
3333,138,125,9,17.3,931.4444444,15.10909091,0.72,400,1.6,,,
3334,138,125,10,18.6,1032.444444,15.21212121,0.71,400,1.6,,,
3335,138,125,11,19.6,1335.444444,15.26969697,0.69,400,1.6,,,
3336,139,125,12,19.2,942.6666667,15.27878788,0.67,400,1.6,,,
3337,139,125,13,19.2,942.6666667,15.25151515,0.69,400,1.6,,,
3338,139,125,14,19.9,1122.222222,15.20606061,0.66,400,1.6,,,
3339,139,125,15,19.9,987.5555556,15.10606061,0.68,400,1.6,,,
3340,139,125,16,19,796.7777778,15,0.71,400,1.6,,,
3341,139,125,17,16.6,460.1111111,14.9030303,0.82,400,1.6,,,
3342,139,125,18,15.4,168.3333333,14.8,0.82,400,1.6,,,
3343,139,125,19,14.6,67.33333333,14.69090909,0.86,400,1.6,,,
3344,139,125,20,13.9,0,14.57272727,0.89,400,1.6,,,
3345,139,125,21,13.8,0,14.47575758,0.91,400,1.6,,,
3346,139,125,22,13.1,0,14.4030303,0.93,400,1.6,,,
3347,139,125,23,13.6,0,14.35454545,0.95,400,1.6,,,
3348,139,125,24,13.7,0,14.36666667,0.96,400,2.2,,,
3349,139,126,1,13.9,0,14.45151515,0.94,400,2.2,,,
3350,139,126,2,13.8,0,14.56363636,0.92,400,2.2,,,
3351,139,126,3,13.3,0,14.6969697,0.9,400,2.2,,,
3352,139,126,4,12.7,0,14.91818182,0.9,400,2.2,,,
3353,139,126,5,12.5,0,15.18181818,0.91,400,2.2,,,
3354,139,126,6,12.7,78.55555556,15.47272727,0.84,400,2.2,,,
3355,139,126,7,13.8,246.8888889,15.78181818,0.83,400,2.2,,,
3356,139,126,8,14.9,830.4444444,16.09393939,0.7,400,2.2,,,
3357,139,126,9,15.2,1021.222222,16.26060606,0.66,400,2.2,,,
3358,139,126,10,16.6,1178.333333,16.35454545,0.65,400,2.2,,,
3359,139,126,11,17.6,1627.222222,16.36666667,0.63,400,2.2,,,
3360,140,126,12,18.2,1728.222222,16.29090909,0.57,400,2.2,,,
3361,140,126,13,19,1773.111111,16.15757576,0.57,400,2.2,,,
3362,140,126,14,19.4,1503.777778,16.00909091,0.57,400,2.2,,,
3363,140,126,15,19.8,1155.888889,15.80909091,0.55,400,2.2,,,
3364,140,126,16,19.5,1066.111111,15.57575758,0.57,400,2.2,,,
3365,140,126,17,19.4,650.8888889,15.35151515,0.62,400,2.2,,,
3366,140,126,18,17.7,392.7777778,15.14545455,0.64,400,2.2,,,
3367,140,126,19,16.1,78.55555556,15.02121212,0.72,400,2.2,,,
3368,140,126,20,15.2,0,14.95151515,0.8,400,2.2,,,
3369,140,126,21,14.3,0,14.92727273,0.78,400,2.2,,,
3370,140,126,22,12.6,0,14.8969697,0.86,400,2.2,,,
3371,140,126,23,12.2,0,14.88484848,0.86,400,2.2,,,
3372,140,126,24,12.5,0,14.9030303,0.89,400,2.3,,,
3373,140,127,1,12.2,0,14.94848485,0.9,400,2.3,,,
3374,140,127,2,12.5,0,15.04242424,0.9,400,2.3,,,
3375,140,127,3,13.1,0,15.1969697,0.89,400,2.3,,,
3376,140,127,4,13.8,0,15.41212121,0.91,400,2.3,,,
3377,140,127,5,12.9,11.22222222,15.56969697,0.94,400,2.3,,,
3378,140,127,6,13.4,44.88888889,15.81212121,0.95,400,2.3,,,
