t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC
1598,52,2,4.5,0,5.346,0.96,400,4.6,80
1599,52,3,5.1,0,5.347,0.96,400,4.6,80
1600,52,4,5.5,0,5.401,0.95,400,4.6,80
1601,52,5,5.8,0,5.489,0.95,400,4.6,80
1602,52,6,6.2,0,5.6,0.94,400,4.6,80
1603,52,7,6.6,0,5.712,0.94,400,4.6,80
1604,52,8,7.1,0,5.84,0.93,400,4.6,80
1605,52,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1606,52,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1607,52,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1608,52,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1609,52,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1610,52,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1611,52,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1612,52,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1613,52,17,3.6,0,5.733,0.97,400,2.9,80
1614,52,18,3.7,0,5.59,0.98,400,2.9,80
1615,52,19,3.9,0,5.511,0.99,400,2.9,80
1616,52,20,3.9,0,5.48,0.99,400,2.9,80
1617,52,21,4.4,0,5.455,0.99,400,2.9,80
1618,52,22,4.7,0,5.45,0.99,400,2.9,80
1619,52,23,4.4,0,5.466,0.99,400,2.9,80
1620,52,24,4.3,0,5.445,0.98,400,4.6,80
1621,53,1,4.5,0,5.385,0.96,400,4.6,80
1622,53,2,4.5,0,5.346,0.96,400,4.6,80
1623,53,3,5.1,0,5.347,0.96,400,4.6,80
1624,53,4,5.5,0,5.401,0.95,400,4.6,80
1625,53,5,5.8,0,5.489,0.95,400,4.6,80
1626,53,6,6.2,0,5.6,0.94,400,4.6,80
1627,53,7,6.6,0,5.712,0.94,400,4.6,80
1628,53,8,7.1,0,5.84,0.93,400,4.6,80
1629,53,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1630,53,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1631,53,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1632,53,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1633,53,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1634,53,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1635,53,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1636,53,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1637,53,17,3.6,0,5.733,0.97,400,2.9,80
1638,53,18,3.7,0,5.59,0.98,400,2.9,80
1639,53,19,3.9,0,5.511,0.99,400,2.9,80
1640,53,20,3.9,0,5.48,0.99,400,2.9,80
1641,53,21,4.4,0,5.455,0.99,400,2.9,80
1642,53,22,4.7,0,5.45,0.99,400,2.9,80
1643,53,23,4.4,0,5.466,0.99,400,2.9,80
1644,53,24,4.3,0,5.445,0.98,400,4.6,80
1645,54,1,4.5,0,5.385,0.96,400,4.6,80
1646,54,2,4.5,0,5.346,0.96,400,4.6,80
1647,54,3,5.1,0,5.347,0.96,400,4.6,80
1648,54,4,5.5,0,5.401,0.95,400,4.6,80
1649,54,5,5.8,0,5.489,0.95,400,4.6,80
1650,54,6,6.2,0,5.6,0.94,400,4.6,80
1651,54,7,6.6,0,5.712,0.94,400,4.6,80
1652,54,8,7.1,0,5.84,0.93,400,4.6,80
1653,54,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1654,54,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1655,54,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1656,54,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1657,54,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1658,54,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1659,54,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1660,54,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1661,54,17,3.6,0,5.733,0.97,400,2.9,80
1662,54,18,3.7,0,5.59,0.98,400,2.9,80
1663,54,19,3.9,0,5.511,0.99,400,2.9,80
1664,54,20,3.9,0,5.48,0.99,400,2.9,80
1665,54,21,4.4,0,5.455,0.99,400,2.9,80
1666,54,22,4.7,0,5.45,0.99,400,2.9,80
1667,54,23,4.4,0,5.466,0.99,400,2.9,80
1668,54,24,4.3,0,5.445,0.98,400,4.6,80
1669,55,1,4.5,0,5.385,0.96,400,4.6,80
1670,55,2,4.5,0,5.346,0.96,400,4.6,80
1671,55,3,5.1,0,5.347,0.96,400,4.6,80
1672,55,4,5.5,0,5.401,0.95,400,4.6,80
1673,55,5,5.8,0,5.489,0.95,400,4.6,80
1674,55,6,6.2,0,5.6,0.94,400,4.6,80
1675,55,7,6.6,0,5.712,0.94,400,4.6,80
1676,55,8,7.1,0,5.84,0.93,400,4.6,80
1677,55,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1678,55,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1679,55,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1680,55,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1681,55,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1682,55,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1683,55,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1684,55,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1685,55,17,3.6,0,5.733,0.97,400,2.9,80
1686,55,18,3.7,0,5.59,0.98,400,2.9,80
1687,55,19,3.9,0,5.511,0.99,400,2.9,80
1688,55,20,3.9,0,5.48,0.99,400,2.9,80
1689,55,21,4.4,0,5.455,0.99,400,2.9,80
1690,55,22,4.7,0,5.45,0.99,400,2.9,80
1691,55,23,4.4,0,5.466,0.99,400,2.9,80
1692,55,24,4.3,0,5.445,0.98,400,4.6,80
1693,56,1,4.5,0,5.385,0.96,400,4.6,80
1694,56,2,4.5,0,5.346,0.96,400,4.6,80
1695,56,3,5.1,0,5.347,0.96,400,4.6,80
1696,56,4,5.5,0,5.401,0.95,400,4.6,80
1697,56,5,5.8,0,5.489,0.95,400,4.6,80
1698,56,6,6.2,0,5.6,0.94,400,4.6,80
1699,56,7,6.6,0,5.712,0.94,400,4.6,80
1700,56,8,7.1,0,5.84,0.93,400,4.6,80
1701,56,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1702,56,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1703,56,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1704,56,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1705,56,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1706,56,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1707,56,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1708,56,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1709,56,17,3.6,0,5.733,0.97,400,2.9,80
1710,56,18,3.7,0,5.59,0.98,400,2.9,80
1711,56,19,3.9,0,5.511,0.99,400,2.9,80
1712,56,20,3.9,0,5.48,0.99,400,2.9,80
1713,56,21,4.4,0,5.455,0.99,400,2.9,80
1714,56,22,4.7,0,5.45,0.99,400,2.9,80
1715,56,23,4.4,0,5.466,0.99,400,2.9,80
1716,56,24,4.3,0,5.445,0.98,400,4.6,80
1717,57,1,4.5,0,5.385,0.96,400,4.6,80
1718,57,2,4.5,0,5.346,0.96,400,4.6,80
1719,57,3,5.1,0,5.347,0.96,400,4.6,80
1720,57,4,5.5,0,5.401,0.95,400,4.6,80
1721,57,5,5.8,0,5.489,0.95,400,4.6,80
1722,57,6,6.2,0,5.6,0.94,400,4.6,80
1723,57,7,6.6,0,5.712,0.94,400,4.6,80
1724,57,8,7.1,0,5.84,0.93,400,4.6,80
1725,57,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1726,57,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1727,57,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1728,57,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1729,57,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1730,57,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1731,57,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1732,57,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1733,57,17,3.6,0,5.733,0.97,400,2.9,80
1734,57,18,3.7,0,5.59,0.98,400,2.9,80
1735,57,19,3.9,0,5.511,0.99,400,2.9,80
1736,57,20,3.9,0,5.48,0.99,400,2.9,80
1737,57,21,4.4,0,5.455,0.99,400,2.9,80
1738,57,22,4.7,0,5.45,0.99,400,2.9,80
1739,57,23,4.4,0,5.466,0.99,400,2.9,80
1740,57,24,4.3,0,5.445,0.98,400,4.6,80
1741,58,1,4.5,0,5.385,0.96,400,4.6,80
1742,58,2,4.5,0,5.346,0.96,400,4.6,80
1743,58,3,5.1,0,5.347,0.96,400,4.6,80
1744,58,4,5.5,0,5.401,0.95,400,4.6,80
1745,58,5,5.8,0,5.489,0.95,400,4.6,80
1746,58,6,6.2,0,5.6,0.94,400,4.6,80
1747,58,7,6.6,0,5.712,0.94,400,4.6,80
1748,58,8,7.1,0,5.84,0.93,400,4.6,80
1749,58,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1750,58,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1751,58,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1752,58,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1753,58,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1754,58,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1755,58,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1756,58,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1757,58,17,3.6,0,5.733,0.97,400,2.9,80
1758,58,18,3.7,0,5.59,0.98,400,2.9,80
1759,58,19,3.9,0,5.511,0.99,400,2.9,80
1760,58,20,3.9,0,5.48,0.99,400,2.9,80
1761,58,21,4.4,0,5.455,0.99,400,2.9,80
1762,58,22,4.7,0,5.45,0.99,400,2.9,80
1763,58,23,4.4,0,5.466,0.99,400,2.9,80
1764,58,24,4.3,0,5.445,0.98,400,4.6,80
1765,61,1,4.5,0,5.385,0.96,400,4.6,80
1766,61,2,4.5,0,5.346,0.96,400,4.6,80
1767,61,3,5.1,0,5.347,0.96,400,4.6,80
1768,61,4,5.5,0,5.401,0.95,400,4.6,80
1769,61,5,5.8,0,5.489,0.95,400,4.6,80
1770,61,6,6.2,0,5.6,0.94,400,4.6,80
1771,61,7,6.6,0,5.712,0.94,400,4.6,80
1772,61,8,7.1,0,5.84,0.93,400,4.6,80
1773,61,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1774,61,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1775,61,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1776,61,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1777,61,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1778,61,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1779,61,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1780,61,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1781,61,17,3.6,0,5.733,0.97,400,2.9,80
1782,61,18,3.7,0,5.59,0.98,400,2.9,80
1783,61,19,3.9,0,5.511,0.99,400,2.9,80
1784,61,20,3.9,0,5.48,0.99,400,2.9,80
1785,61,21,4.4,0,5.455,0.99,400,2.9,80
1786,61,22,4.7,0,5.45,0.99,400,2.9,80
1787,61,23,4.4,0,5.466,0.99,400,2.9,80
1788,61,24,4.3,0,5.445,0.98,400,4.6,80
1789,62,1,4.5,0,5.385,0.96,400,4.6,80
1790,62,2,4.5,0,5.346,0.96,400,4.6,80
1791,62,3,5.1,0,5.347,0.96,400,4.6,80
1792,62,4,5.5,0,5.401,0.95,400,4.6,80
1793,62,5,5.8,0,5.489,0.95,400,4.6,80
1794,62,6,6.2,0,5.6,0.94,400,4.6,80
1795,62,7,6.6,0,5.712,0.94,400,4.6,80
1796,62,8,7.1,0,5.84,0.93,400,4.6,80
1797,62,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1798,62,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1799,62,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1800,62,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1801,62,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1802,62,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1803,62,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1804,62,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1805,62,17,3.6,0,5.733,0.97,400,2.9,80
1806,62,18,3.7,0,5.59,0.98,400,2.9,80
1807,62,19,3.9,0,5.511,0.99,400,2.9,80
1808,62,20,3.9,0,5.48,0.99,400,2.9,80
1809,62,21,4.4,0,5.455,0.99,400,2.9,80
1810,62,22,4.7,0,5.45,0.99,400,2.9,80
1811,62,23,4.4,0,5.466,0.99,400,2.9,80
1812,62,24,4.3,0,5.445,0.98,400,4.6,80
1813,63,1,4.5,0,5.385,0.96,400,4.6,80
1814,63,2,4.5,0,5.346,0.96,400,4.6,80
1815,63,3,5.1,0,5.347,0.96,400,4.6,80
1816,63,4,5.5,0,5.401,0.95,400,4.6,80
1817,63,5,5.8,0,5.489,0.95,400,4.6,80
1818,63,6,6.2,0,5.6,0.94,400,4.6,80
1819,63,7,6.6,0,5.712,0.94,400,4.6,80
1820,63,8,7.1,0,5.84,0.93,400,4.6,80
1821,63,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1822,63,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1823,63,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1824,63,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1825,63,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1826,63,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1827,63,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1828,63,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1829,63,17,3.6,0,5.733,0.97,400,2.9,80
1830,63,18,3.7,0,5.59,0.98,400,2.9,80
1831,63,19,3.9,0,5.511,0.99,400,2.9,80
1832,63,20,3.9,0,5.48,0.99,400,2.9,80
1833,63,21,4.4,0,5.455,0.99,400,2.9,80
1834,63,22,4.7,0,5.45,0.99,400,2.9,80
1835,63,23,4.4,0,5.466,0.99,400,2.9,80
1836,63,24,4.3,0,5.445,0.98,400,4.6,80
1837,64,1,4.5,0,5.385,0.96,400,4.6,80
1838,64,2,4.5,0,5.346,0.96,400,4.6,80
1839,64,3,5.1,0,5.347,0.96,400,4.6,80
1840,64,4,5.5,0,5.401,0.95,400,4.6,80
1841,64,5,5.8,0,5.489,0.95,400,4.6,80
1842,64,6,6.2,0,5.6,0.94,400,4.6,80
1843,64,7,6.6,0,5.712,0.94,400,4.6,80
1844,64,8,7.1,0,5.84,0.93,400,4.6,80
1845,64,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1846,64,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1847,64,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1848,64,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1849,64,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1850,64,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1851,64,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1852,64,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1853,64,17,3.6,0,5.733,0.97,400,2.9,80
1854,64,18,3.7,0,5.59,0.98,400,2.9,80
1855,64,19,3.9,0,5.511,0.99,400,2.9,80
1856,64,20,3.9,0,5.48,0.99,400,2.9,80
1857,64,21,4.4,0,5.455,0.99,400,2.9,80
1858,64,22,4.7,0,5.45,0.99,400,2.9,80
1859,64,23,4.4,0,5.466,0.99,400,2.9,80
1860,64,24,4.3,0,5.445,0.98,400,4.6,80
1861,65,1,4.5,0,5.385,0.96,400,4.6,80
1862,65,2,4.5,0,5.346,0.96,400,4.6,80
1863,65,3,5.1,0,5.347,0.96,400,4.6,80
1864,65,4,5.5,0,5.401,0.95,400,4.6,80
1865,65,5,5.8,0,5.489,0.95,400,4.6,80
1866,65,6,6.2,0,5.6,0.94,400,4.6,80
1867,65,7,6.6,0,5.712,0.94,400,4.6,80
1868,65,8,7.1,0,5.84,0.93,400,4.6,80
1869,65,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1870,65,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1871,65,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1872,65,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1873,65,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1874,65,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1875,65,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1876,65,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1877,65,17,3.6,0,5.733,0.97,400,2.9,80
1878,65,18,3.7,0,5.59,0.98,400,2.9,80
1879,65,19,3.9,0,5.511,0.99,400,2.9,80
1880,65,20,3.9,0,5.48,0.99,400,2.9,80
1881,65,21,4.4,0,5.455,0.99,400,2.9,80
1882,65,22,4.7,0,5.45,0.99,400,2.9,80
1883,65,23,4.4,0,5.466,0.99,400,2.9,80
1884,65,24,4.3,0,5.445,0.98,400,4.6,80
1885,66,1,4.5,0,5.385,0.96,400,4.6,80
1886,66,2,4.5,0,5.346,0.96,400,4.6,80
1887,66,3,5.1,0,5.347,0.96,400,4.6,80
1888,66,4,5.5,0,5.401,0.95,400,4.6,80
1889,66,5,5.8,0,5.489,0.95,400,4.6,80
1890,66,6,6.2,0,5.6,0.94,400,4.6,80
1891,66,7,6.6,0,5.712,0.94,400,4.6,80
1892,66,8,7.1,0,5.84,0.93,400,4.6,80
1893,66,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1894,66,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1895,66,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1896,66,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1897,66,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1898,66,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1899,66,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1900,66,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1901,66,17,3.6,0,5.733,0.97,400,2.9,80
1902,66,18,3.7,0,5.59,0.98,400,2.9,80
1903,66,19,3.9,0,5.511,0.99,400,2.9,80
1904,66,20,3.9,0,5.48,0.99,400,2.9,80
1905,66,21,4.4,0,5.455,0.99,400,2.9,80
1906,66,22,4.7,0,5.45,0.99,400,2.9,80
1907,66,23,4.4,0,5.466,0.99,400,2.9,80
1908,66,24,4.3,0,5.445,0.98,400,4.6,80
1909,67,1,4.5,0,5.385,0.96,400,4.6,80
1910,67,2,4.5,0,5.346,0.96,400,4.6,80
1911,67,3,5.1,0,5.347,0.96,400,4.6,80
1912,67,4,5.5,0,5.401,0.95,400,4.6,80
1913,67,5,5.8,0,5.489,0.95,400,4.6,80
1914,67,6,6.2,0,5.6,0.94,400,4.6,80
1915,67,7,6.6,0,5.712,0.94,400,4.6,80
1916,67,8,7.1,0,5.84,0.93,400,4.6,80
1917,67,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1918,67,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1919,67,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1920,67,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1921,67,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1922,67,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1923,67,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1924,67,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1925,67,17,3.6,0,5.733,0.97,400,2.9,80
1926,67,18,3.7,0,5.59,0.98,400,2.9,80
1927,67,19,3.9,0,5.511,0.99,400,2.9,80
1928,67,20,3.9,0,5.48,0.99,400,2.9,80
1929,67,21,4.4,0,5.455,0.99,400,2.9,80
1930,67,22,4.7,0,5.45,0.99,400,2.9,80
1931,67,23,4.4,0,5.466,0.99,400,2.9,80
1932,67,24,4.3,0,5.445,0.98,400,4.6,80
1933,68,1,4.5,0,5.385,0.96,400,4.6,80
1934,68,2,4.5,0,5.346,0.96,400,4.6,80
1935,68,3,5.1,0,5.347,0.96,400,4.6,80
1936,68,4,5.5,0,5.401,0.95,400,4.6,80
1937,68,5,5.8,0,5.489,0.95,400,4.6,80
1938,68,6,6.2,0,5.6,0.94,400,4.6,80
1939,68,7,6.6,0,5.712,0.94,400,4.6,80
1940,68,8,7.1,0,5.84,0.93,400,4.6,80
1941,68,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1942,68,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1943,68,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1944,68,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1945,68,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1946,68,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1947,68,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1948,68,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1949,68,17,3.6,0,5.733,0.97,400,2.9,80
1950,68,18,3.7,0,5.59,0.98,400,2.9,80
1951,68,19,3.9,0,5.511,0.99,400,2.9,80
1952,68,20,3.9,0,5.48,0.99,400,2.9,80
1953,68,21,4.4,0,5.455,0.99,400,2.9,80
1954,68,22,4.7,0,5.45,0.99,400,2.9,80
1955,68,23,4.4,0,5.466,0.99,400,2.9,80
1956,68,24,4.3,0,5.445,0.98,400,4.6,80
1957,69,1,4.5,0,5.385,0.96,400,4.6,80
1958,69,2,4.5,0,5.346,0.96,400,4.6,80
1959,69,3,5.1,0,5.347,0.96,400,4.6,80
1960,69,4,5.5,0,5.401,0.95,400,4.6,80
1961,69,5,5.8,0,5.489,0.95,400,4.6,80
1962,69,6,6.2,0,5.6,0.94,400,4.6,80
1963,69,7,6.6,0,5.712,0.94,400,4.6,80
1964,69,8,7.1,0,5.84,0.93,400,4.6,80
1965,69,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1966,69,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1967,69,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1968,69,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1969,69,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1970,69,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1971,69,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1972,69,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1973,69,17,3.6,0,5.733,0.97,400,2.9,80
1974,69,18,3.7,0,5.59,0.98,400,2.9,80
1975,69,19,3.9,0,5.511,0.99,400,2.9,80
1976,69,20,3.9,0,5.48,0.99,400,2.9,80
1977,69,21,4.4,0,5.455,0.99,400,2.9,80
1978,69,22,4.7,0,5.45,0.99,400,2.9,80
1979,69,23,4.4,0,5.466,0.99,400,2.9,80
1980,69,24,4.3,0,5.445,0.98,400,4.6,80
1981,70,1,4.5,0,5.385,0.96,400,4.6,80
1982,70,2,4.5,0,5.346,0.96,400,4.6,80
1983,70,3,5.1,0,5.347,0.96,400,4.6,80
1984,70,4,5.5,0,5.401,0.95,400,4.6,80
1985,70,5,5.8,0,5.489,0.95,400,4.6,80
1986,70,6,6.2,0,5.6,0.94,400,4.6,80
1987,70,7,6.6,0,5.712,0.94,400,4.6,80
1988,70,8,7.1,0,5.84,0.93,400,4.6,80
1989,70,9,7.2,11.22222222,6.001,0.95,400,4.6,80
1990,70,10,7.7,33.66666667,6.203,0.95,400,4.6,80
1991,70,11,7.6,33.66666667,6.433,0.95,400,4.6,80
1992,70,12,5.2,516.2222222,5.84,0.95,400,2.9,80
1993,70,13,5.6,549.8888889,6.264,0.88,400,2.9,80
1994,70,14,4.8,392.7777778,5.415,0.92,400,2.9,80
1995,70,15,3.6,157.1111111,6.223,0.95,400,2.9,80
1996,70,16,3.5,22.44444444,5.957,0.96,400,2.9,80
1997,70,17,3.6,0,5.733,0.97,400,2.9,80
1998,70,18,3.7,0,5.59,0.98,400,2.9,80
1999,70,19,3.9,0,5.511,0.99,400,2.9,80
2000,70,20,3.9,0,5.48,0.99,400,2.9,80
2001,70,21,4.4,0,5.455,0.99,400,2.9,80
2002,70,22,4.7,0,5.45,0.99,400,2.9,80
2003,70,23,4.4,0,5.466,0.99,400,2.9,80
2004,70,24,4.3,0,5.445,0.98,400,4.6,80
2005,71,1,4.5,0,5.385,0.96,400,4.6,80
2006,71,2,4.5,0,5.346,0.96,400,4.6,80
2007,71,3,5.1,0,5.347,0.96,400,4.6,80
2008,71,4,5.5,0,5.401,0.95,400,4.6,80
2009,71,5,5.8,0,5.489,0.95,400,4.6,80
2010,71,6,6.2,0,5.6,0.94,400,4.6,80
2011,71,7,6.6,0,5.712,0.94,400,4.6,80
2012,71,8,7.1,0,5.84,0.93,400,4.6,80
2013,71,9,7.2,11.22222222,6.001,0.95,400,4.6,80
2014,71,10,7.7,33.66666667,6.203,0.95,400,4.6,80
2015,71,11,7.6,33.66666667,6.433,0.95,400,4.6,80
2016,71,12,5.2,516.2222222,5.84,0.95,400,2.9,80
2017,71,13,5.6,549.8888889,6.264,0.88,400,2.9,80
2018,71,14,4.8,392.7777778,5.415,0.92,400,2.9,80
2019,71,15,3.6,157.1111111,6.223,0.95,400,2.9,80
2020,71,16,3.5,22.44444444,5.957,0.96,400,2.9,80
2021,71,17,3.6,0,5.733,0.97,400,2.9,80
2022,71,18,3.7,0,5.59,0.98,400,2.9,80
2023,71,19,3.9,0,5.511,0.99,400,2.9,80
2024,71,20,3.9,0,5.48,0.99,400,2.9,80
2025,71,21,4.4,0,5.455,0.99,400,2.9,80
2026,71,22,4.7,0,5.45,0.99,400,2.9,80
2027,71,23,4.4,0,5.466,0.99,400,2.9,80
2028,71,24,4.3,0,5.445,0.98,400,4.6,80
2029,72,1,4.5,0,5.385,0.96,400,4.6,80
2030,72,2,4.5,0,5.346,0.96,400,4.6,80
2031,72,3,5.1,0,5.347,0.96,400,4.6,80
2032,72,4,5.5,0,5.401,0.95,400,4.6,80
2033,72,5,5.8,0,5.489,0.95,400,4.6,80
2034,72,6,6.2,0,5.6,0.94,400,4.6,80
2035,72,7,6.6,0,5.712,0.94,400,4.6,80
2036,72,8,7.1,0,5.84,0.93,400,4.6,80
2037,72,9,7.2,11.22222222,6.001,0.95,400,4.6,80
2038,72,10,7.7,33.66666667,6.203,0.95,400,4.6,80
2039,72,11,7.6,33.66666667,6.433,0.95,400,4.6,80
2040,72,12,5.2,516.2222222,5.84,0.95,400,2.9,80
2041,72,13,5.6,549.8888889,6.264,0.88,400,2.9,80
2042,72,14,4.8,392.7777778,5.415,0.92,400,2.9,80
2043,72,15,3.6,157.1111111,6.223,0.95,400,2.9,80
2044,72,16,3.5,22.44444444,5.957,0.96,400,2.9,80
2045,72,17,3.6,0,5.733,0.97,400,2.9,80
2046,72,18,3.7,0,5.59,0.98,400,2.9,80
2047,72,19,3.9,0,5.511,0.99,400,2.9,80
2048,72,20,3.9,0,5.48,0.99,400,2.9,80
2049,72,21,4.4,0,5.455,0.99,400,2.9,80
2050,72,22,4.7,0,5.45,0.99,400,2.9,80
2051,72,23,4.4,0,5.466,0.99,400,2.9,80
2052,72,24,4.3,0,5.445,0.98,400,4.6,80
2053,73,1,4.5,0,5.385,0.96,400,4.6,80
2054,73,2,4.5,0,5.346,0.96,400,4.6,80
2055,73,3,5.1,0,5.347,0.96,400,4.6,80
2056,73,4,5.5,0,5.401,0.95,400,4.6,80
2057,73,5,5.8,0,5.489,0.95,400,4.6,80
