t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC_optimal,PARi,SRWC
4199,160,11,13,583.5555556,10,0.75,400,3,80,535.650794,80
4200,160,12,13,1043.666667,10,0.75,400,3,80,649.476191,80
4201,160,13,13,808,10,0.75,400,3,80,795.968254,80
4202,160,14,13,1223.222222,10,0.75,400,3,80,635.650793,80
4203,160,15,13,1021.222222,10,0.75,400,3,80,529.4444444,80
4204,160,16,13,1133.444444,10,0.75,400,3,80,379.3492063,80
4205,160,17,13,1021.222222,10,0.75,400,3,80,148.4920635,80
4206,160,18,13,202,10,0.75,400,3,80,52.9047619,80
4207,160,19,13,56.11111111,10,0.75,400,3,80,0,80
4208,160,20,7,11.22222222,10,0.75,400,3,80,0,80
4209,160,21,7,0,10,0.75,400,3,80,0,80
4210,160,22,7,0,10,0.75,400,3,80,0,80
4211,160,23,7,0,10,0.75,400,3,80,0,80
4212,160,24,7,0,10,0.75,400,3,80,0,80
4213,161,1,7,0,10,0.75,400,3,80,0,80
4214,161,2,7,0,10,0.75,400,3,80,0,80
4215,161,3,7,0,10,0.75,400,3,80,0,80
4216,161,4,7,11.22222222,10,0.75,400,3,80,0,80
4217,161,5,7,89.77777778,10,0.75,400,3,80,0,80
4218,161,6,7,325.4444444,10,0.75,400,3,80,3.206349206,80
4219,161,7,13,639.6666667,10,0.75,400,3,80,81.76190476,80
4220,161,8,13,1043.666667,10,0.75,400,3,80,138.2698413,80
4221,161,9,13,1380.333333,10,0.75,400,3,80,338.6666667,80
4222,161,10,13,1470.111111,10,0.75,400,3,80,474.3333333,80
4223,161,11,13,1414,10,0.75,400,3,80,535.650794,80
4224,161,12,13,1773.111111,10,0.75,400,3,80,649.476191,80
4225,161,13,13,1313,10,0.75,400,3,80,795.968254,80
4226,161,14,13,998.7777778,10,0.75,400,3,80,635.650793,80
4227,161,15,13,763.1111111,10,0.75,400,3,80,529.4444444,80
4228,161,16,13,684.5555556,10,0.75,400,3,80,379.3492063,80
4229,161,17,13,617.2222222,10,0.75,400,3,80,148.4920635,80
4230,161,18,13,527.4444444,10,0.75,400,3,80,52.9047619,80
4231,161,19,13,303,10,0.75,400,3,80,0,80
4232,161,20,7,56.11111111,10,0.75,400,3,80,0,80
4233,161,21,7,0,10,0.75,400,3,80,0,80
4234,161,22,7,0,10,0.75,400,3,80,0,80
4235,161,23,7,0,10,0.75,400,3,80,0,80
4236,161,24,7,0,10,0.75,400,3,80,0,80
4237,162,1,7,0,10,0.75,400,3,80,0,80
4238,162,2,7,0,10,0.75,400,3,80,0,80
4239,162,3,7,0,10,0.75,400,3,80,0,80
4240,162,4,7,0,10,0.75,400,3,80,0,80
4241,162,5,7,56.11111111,10,0.75,400,3,80,0,80
4242,162,6,7,280.5555556,10,0.75,400,3,80,3.206349206,80
4243,162,7,13,650.8888889,10,0.75,400,3,80,81.76190476,80
4244,162,8,13,1021.222222,10,0.75,400,3,80,138.2698413,80
4245,162,9,13,1369.111111,10,0.75,400,3,80,338.6666667,80
4246,162,10,13,1582.333333,10,0.75,400,3,80,474.3333333,80
4247,162,11,13,1515,10,0.75,400,3,80,535.650794,80
4248,162,12,13,1806.777778,10,0.75,400,3,80,649.476191,80
4249,162,13,13,1032.444444,10,0.75,400,3,80,795.968254,80
4250,162,14,13,695.7777778,10,0.75,400,3,80,635.650793,80
4251,162,15,13,1021.222222,10,0.75,400,3,80,529.4444444,80
4252,162,16,13,314.2222222,10,0.75,400,3,80,379.3492063,80
4253,162,17,13,785.5555556,10,0.75,400,3,80,148.4920635,80
4254,162,18,13,549.8888889,10,0.75,400,3,80,52.9047619,80
4255,162,19,13,157.1111111,10,0.75,400,3,80,0,80
4256,162,20,7,22.44444444,10,0.75,400,3,80,0,80
4257,162,21,7,0,10,0.75,400,3,80,0,80
4258,162,22,7,0,10,0.75,400,3,80,0,80
4259,162,23,7,0,10,0.75,400,3,80,0,80
4260,162,24,7,0,10,0.75,400,3,80,0,80
4261,163,1,7,0,10,0.75,400,3,80,0,80
4262,163,2,7,0,10,0.75,400,3,80,0,80
4263,163,3,7,0,10,0.75,400,3,80,0,80
4264,163,4,7,0,10,0.75,400,3,80,0,80
4265,163,5,7,0,10,0.75,400,3,80,0,80
4266,163,6,7,67.33333333,10,0.75,400,3,80,3.206349206,80
4267,163,7,13,224.4444444,10,0.75,400,3,80,81.76190476,80
4268,163,8,13,325.4444444,10,0.75,400,3,80,138.2698413,80
4269,163,9,13,482.5555556,10,0.75,400,3,80,338.6666667,80
4270,163,10,13,909,10,0.75,400,3,80,474.3333333,80
4271,163,11,13,1245.666667,10,0.75,400,3,80,535.650794,80
4272,163,12,13,583.5555556,10,0.75,400,3,80,649.476191,80
4273,163,13,13,493.7777778,10,0.75,400,3,80,795.968254,80
4274,163,14,13,1032.444444,10,0.75,400,3,80,635.650793,80
4275,163,15,13,1245.666667,10,0.75,400,3,80,529.4444444,80
4276,163,16,13,1391.555556,10,0.75,400,3,80,379.3492063,80
4277,163,17,13,998.7777778,10,0.75,400,3,80,148.4920635,80
4278,163,18,13,359.1111111,10,0.75,400,3,80,52.9047619,80
4279,163,19,13,157.1111111,10,0.75,400,3,80,0,80
4280,163,20,7,44.88888889,10,0.75,400,3,80,0,80
4281,163,21,7,0,10,0.75,400,3,80,0,80
4282,163,22,7,0,10,0.75,400,3,80,0,80
4283,163,23,7,0,10,0.75,400,3,80,0,80
4284,163,24,7,0,10,0.75,400,3,80,0,80
4285,164,1,7,0,10,0.75,400,3,80,0,80
4286,164,2,7,0,10,0.75,400,3,80,0,80
4287,164,3,7,0,10,0.75,400,3,80,0,80
4288,164,4,7,0,10,0.75,400,3,80,0,80
4289,164,5,7,67.33333333,10,0.75,400,3,80,0,80
4290,164,6,7,246.8888889,10,0.75,400,3,80,3.206349206,80
4291,164,7,13,493.7777778,10,0.75,400,3,80,81.76190476,80
4292,164,8,13,707,10,0.75,400,3,80,138.2698413,80
4293,164,9,13,774.3333333,10,0.75,400,3,80,338.6666667,80
4294,164,10,13,1010,10,0.75,400,3,80,474.3333333,80
4295,164,11,13,1223.222222,10,0.75,400,3,80,535.650794,80
4296,164,12,13,1290.555556,10,0.75,400,3,80,649.476191,80
4297,164,13,13,1616,10,0.75,400,3,80,795.968254,80
4298,164,14,13,1200.777778,10,0.75,400,3,80,635.650793,80
4299,164,15,13,1301.777778,10,0.75,400,3,80,529.4444444,80
4300,164,16,13,998.7777778,10,0.75,400,3,80,379.3492063,80
4301,164,17,13,886.5555556,10,0.75,400,3,80,148.4920635,80
4302,164,18,13,516.2222222,10,0.75,400,3,80,52.9047619,80
4303,164,19,13,202,10,0.75,400,3,80,0,80
4304,164,20,7,22.44444444,10,0.75,400,3,80,0,80
4305,164,21,7,0,10,0.75,400,3,80,0,80
4306,164,22,7,0,10,0.75,400,3,80,0,80
4307,164,23,7,0,10,0.75,400,3,80,0,80
4308,164,24,7,0,10,0.75,400,3,80,0,80
4309,165,1,7,0,10,0.75,400,3,80,0,80
4310,165,2,7,0,10,0.75,400,3,80,0,80
4311,165,3,7,0,10,0.75,400,3,80,0,80
4312,165,4,7,0,10,0.75,400,3,80,0,80
4313,165,5,7,78.55555556,10,0.75,400,3,80,0,80
4314,165,6,7,291.7777778,10,0.75,400,3,80,3.206349206,80
4315,165,7,13,594.7777778,10,0.75,400,3,80,81.76190476,80
4316,165,8,13,942.6666667,10,0.75,400,3,80,138.2698413,80
4317,165,9,13,1301.777778,10,0.75,400,3,80,338.6666667,80
4318,165,10,13,1593.555556,10,0.75,400,3,80,474.3333333,80
4319,165,11,13,1784.333333,10,0.75,400,3,80,535.650794,80
4320,165,12,13,1907.777778,10,0.75,400,3,80,649.476191,80
4321,165,13,13,1660.888889,10,0.75,400,3,80,795.968254,80
4322,165,14,13,1021.222222,10,0.75,400,3,80,635.650793,80
4323,165,15,13,1548.666667,10,0.75,400,3,80,529.4444444,80
4324,165,16,13,1066.111111,10,0.75,400,3,80,379.3492063,80
4325,165,17,13,875.3333333,10,0.75,400,3,80,148.4920635,80
4326,165,18,13,415.2222222,10,0.75,400,3,80,52.9047619,80
4327,165,19,13,280.5555556,10,0.75,400,3,80,0,80
4328,165,20,7,44.88888889,10,0.75,400,3,80,0,80
4329,165,21,7,0,10,0.75,400,3,80,0,80
4330,165,22,7,0,10,0.75,400,3,80,0,80
4331,165,23,7,0,10,0.75,400,3,80,0,80
4332,165,24,7,0,10,0.75,400,3,80,0,80
4333,166,1,7,0,10,0.75,400,3,80,0,80
4334,166,2,7,0,10,0.75,400,3,80,0,80
4335,166,3,7,0,10,0.75,400,3,80,0,80
4336,166,4,7,0,10,0.75,400,3,80,0,80
4337,166,5,7,78.55555556,10,0.75,400,3,80,0,80
4338,166,6,7,303,10,0.75,400,3,80,3.206349206,80
4339,166,7,13,617.2222222,10,0.75,400,3,80,81.76190476,80
4340,166,8,13,965.1111111,10,0.75,400,3,80,138.2698413,80
4341,166,9,13,1313,10,0.75,400,3,80,338.6666667,80
4342,166,10,13,1582.333333,10,0.75,400,3,80,474.3333333,80
4343,166,11,13,1784.333333,10,0.75,400,3,80,535.650794,80
4344,166,12,13,1806.777778,10,0.75,400,3,80,649.476191,80
4345,166,13,13,1481.333333,10,0.75,400,3,80,795.968254,80
4346,166,14,13,1806.777778,10,0.75,400,3,80,635.650793,80
4347,166,15,13,841.6666667,10,0.75,400,3,80,529.4444444,80
4348,166,16,13,942.6666667,10,0.75,400,3,80,379.3492063,80
4349,166,17,13,527.4444444,10,0.75,400,3,80,148.4920635,80
4350,166,18,13,415.2222222,10,0.75,400,3,80,52.9047619,80
4351,166,19,13,123.4444444,10,0.75,400,3,80,0,80
4352,166,20,7,22.44444444,10,0.75,400,3,80,0,80
4353,166,21,7,0,10,0.75,400,3,80,0,80
4354,166,22,7,0,10,0.75,400,3,80,0,80
4355,166,23,7,0,10,0.75,400,3,80,0,80
4356,166,24,7,0,10,0.75,400,3,80,0,80
4357,167,1,7,0,10,0.75,400,3,80,0,80
4358,167,2,7,0,10,0.75,400,3,80,0,80
4359,167,3,7,0,10,0.75,400,3,80,0,80
4360,167,4,7,0,10,0.75,400,3,80,0,80
4361,167,5,7,67.33333333,10,0.75,400,3,80,0,80
4362,167,6,7,303,10,0.75,400,3,80,3.206349206,80
4363,167,7,13,628.4444444,10,0.75,400,3,80,81.76190476,80
4364,167,8,13,1010,10,0.75,400,3,80,138.2698413,80
4365,167,9,13,1335.444444,10,0.75,400,3,80,338.6666667,80
4366,167,10,13,1649.666667,10,0.75,400,3,80,474.3333333,80
4367,167,11,13,1705.777778,10,0.75,400,3,80,535.650794,80
4368,167,12,13,1829.222222,10,0.75,400,3,80,649.476191,80
4369,167,13,13,1750.666667,10,0.75,400,3,80,795.968254,80
4370,167,14,13,1660.888889,10,0.75,400,3,80,635.650793,80
4371,167,15,13,1054.888889,10,0.75,400,3,80,529.4444444,80
4372,167,16,13,628.4444444,10,0.75,400,3,80,379.3492063,80
4373,167,17,13,808,10,0.75,400,3,80,148.4920635,80
4374,167,18,13,628.4444444,10,0.75,400,3,80,52.9047619,80
4375,167,19,13,291.7777778,10,0.75,400,3,80,0,80
4376,167,20,7,44.88888889,10,0.75,400,3,80,0,80
4377,167,21,7,0,10,0.75,400,3,80,0,80
4378,167,22,7,0,10,0.75,400,3,80,0,80
4379,167,23,7,0,10,0.75,400,3,80,0,80
4380,167,24,7,0,10,0.75,400,3,80,0,80
4381,168,1,7,0,10,0.75,400,3,80,0,80
4382,168,2,7,0,10,0.75,400,3,80,0,80
4383,168,3,7,0,10,0.75,400,3,80,0,80
4384,168,4,7,0,10,0.75,400,3,80,0,80
4385,168,5,7,78.55555556,10,0.75,400,3,80,0,80
4386,168,6,7,325.4444444,10,0.75,400,3,80,3.206349206,80
4387,168,7,13,662.1111111,10,0.75,400,3,80,81.76190476,80
4388,168,8,13,1010,10,0.75,400,3,80,138.2698413,80
4389,168,9,13,1369.111111,10,0.75,400,3,80,338.6666667,80
4390,168,10,13,1616,10,0.75,400,3,80,474.3333333,80
4391,168,11,13,1784.333333,10,0.75,400,3,80,535.650794,80
4392,168,12,13,1997.555556,10,0.75,400,3,80,649.476191,80
4393,168,13,13,1941.444444,10,0.75,400,3,80,795.968254,80
4394,168,14,13,1795.555556,10,0.75,400,3,80,635.650793,80
4395,168,15,13,1627.222222,10,0.75,400,3,80,529.4444444,80
4396,168,16,13,1346.666667,10,0.75,400,3,80,379.3492063,80
4397,168,17,13,987.5555556,10,0.75,400,3,80,148.4920635,80
4398,168,18,13,628.4444444,10,0.75,400,3,80,52.9047619,80
4399,168,19,13,303,10,0.75,400,3,80,0,80
4400,168,20,7,44.88888889,10,0.75,400,3,80,0,80
4401,168,21,7,0,10,0.75,400,3,80,0,80
4402,168,22,7,0,10,0.75,400,3,80,0,80
4403,168,23,7,0,10,0.75,400,3,80,0,80
4404,168,24,7,0,10,0.75,400,3,80,0,80
4405,169,1,7,0,10,0.75,400,3,80,0,80
4406,169,2,7,0,10,0.75,400,3,80,0,80
4407,169,3,7,0,10,0.75,400,3,80,0,80
4408,169,4,7,11.22222222,10,0.75,400,3,80,0,80
4409,169,5,7,89.77777778,10,0.75,400,3,80,0,80
4410,169,6,7,359.1111111,10,0.75,400,3,80,3.206349206,80
4411,169,7,13,695.7777778,10,0.75,400,3,80,81.76190476,80
4412,169,8,13,1043.666667,10,0.75,400,3,80,138.2698413,80
4413,169,9,13,1391.555556,10,0.75,400,3,80,338.6666667,80
4414,169,10,13,1694.555556,10,0.75,400,3,80,474.3333333,80
4415,169,11,13,1907.777778,10,0.75,400,3,80,535.650794,80
4416,169,12,13,2031.222222,10,0.75,400,3,80,649.476191,80
4417,169,13,13,2008.777778,10,0.75,400,3,80,795.968254,80
4418,169,14,13,1874.111111,10,0.75,400,3,80,635.650793,80
4419,169,15,13,1660.888889,10,0.75,400,3,80,529.4444444,80
4420,169,16,13,1335.444444,10,0.75,400,3,80,379.3492063,80
4421,169,17,13,998.7777778,10,0.75,400,3,80,148.4920635,80
4422,169,18,13,617.2222222,10,0.75,400,3,80,52.9047619,80
4423,169,19,13,235.6666667,10,0.75,400,3,80,0,80
4424,169,20,7,33.66666667,10,0.75,400,3,80,0,80
4425,169,21,7,0,10,0.75,400,3,80,0,80
4426,169,22,7,0,10,0.75,400,3,80,0,80
4427,169,23,7,0,10,0.75,400,3,80,0,80
4428,169,24,7,0,10,0.75,400,3,80,0,80
4429,170,1,7,0,10,0.75,400,3,80,0,80
4430,170,2,7,0,10,0.75,400,3,80,0,80
4431,170,3,7,0,10,0.75,400,3,80,0,80
4432,170,4,7,0,10,0.75,400,3,80,0,80
4433,170,5,7,33.66666667,10,0.75,400,3,80,0,80
4434,170,6,7,112.2222222,10,0.75,400,3,80,3.206349206,80
4435,170,7,13,202,10,0.75,400,3,80,81.76190476,80
4436,170,8,13,258.1111111,10,0.75,400,3,80,138.2698413,80
4437,170,9,13,303,10,0.75,400,3,80,338.6666667,80
4438,170,10,13,370.3333333,10,0.75,400,3,80,474.3333333,80
4439,170,11,13,471.3333333,10,0.75,400,3,80,535.650794,80
4440,170,12,13,729.4444444,10,0.75,400,3,80,649.476191,80
4441,170,13,13,639.6666667,10,0.75,400,3,80,795.968254,80
4442,170,14,13,505,10,0.75,400,3,80,635.650793,80
4443,170,15,13,482.5555556,10,0.75,400,3,80,529.4444444,80
4444,170,16,13,392.7777778,10,0.75,400,3,80,379.3492063,80
4445,170,17,13,325.4444444,10,0.75,400,3,80,148.4920635,80
4446,170,18,13,213.2222222,10,0.75,400,3,80,52.9047619,80
4447,170,19,13,168.3333333,10,0.75,400,3,80,0,80
4448,170,20,7,22.44444444,10,0.75,400,3,80,0,80
4449,170,21,7,0,10,0.75,400,3,80,0,80
4450,170,22,7,0,10,0.75,400,3,80,0,80
4451,170,23,7,0,10,0.75,400,3,80,0,80
4452,170,24,7,0,10,0.75,400,3,80,0,80
4453,171,1,7,0,10,0.75,400,3,80,0,80
4454,171,2,7,0,10,0.75,400,3,80,0,80
4455,171,3,7,0,10,0.75,400,3,80,0,80
4456,171,4,7,11.22222222,10,0.75,400,3,80,0,80
4457,171,5,7,78.55555556,10,0.75,400,3,80,0,80
4458,171,6,7,359.1111111,10,0.75,400,3,80,3.206349206,80
4459,171,7,13,695.7777778,10,0.75,400,3,80,81.76190476,80
4460,171,8,13,864.1111111,10,0.75,400,3,80,138.2698413,80
4461,171,9,13,1301.777778,10,0.75,400,3,80,338.6666667,80
4462,171,10,13,673.3333333,10,0.75,400,3,80,474.3333333,80
4463,171,11,13,695.7777778,10,0.75,400,3,80,535.650794,80
4464,171,12,13,897.7777778,10,0.75,400,3,80,649.476191,80
4465,171,13,13,965.1111111,10,0.75,400,3,80,795.968254,80
4466,171,14,13,1200.777778,10,0.75,400,3,80,635.650793,80
4467,171,15,13,1043.666667,10,0.75,400,3,80,529.4444444,80
4468,171,16,13,1088.555556,10,0.75,400,3,80,379.3492063,80
4469,171,17,13,875.3333333,10,0.75,400,3,80,148.4920635,80
4470,171,18,13,549.8888889,10,0.75,400,3,80,52.9047619,80
4471,171,19,13,291.7777778,10,0.75,400,3,80,0,80
4472,171,20,7,56.11111111,10,0.75,400,3,80,0,80
4473,171,21,7,0,10,0.75,400,3,80,0,80
4474,171,22,7,0,10,0.75,400,3,80,0,80
4475,171,23,7,0,10,0.75,400,3,80,0,80
4476,171,24,7,0,10,0.75,400,3,80,0,80
4477,172,1,7,0,10,0.75,400,3,80,0,80
4478,172,2,7,0,10,0.75,400,3,80,0,80
4479,172,3,7,0,10,0.75,400,3,80,0,80
4480,172,4,7,11.22222222,10,0.75,400,3,80,0,80
4481,172,5,7,89.77777778,10,0.75,400,3,80,0,80
4482,172,6,7,370.3333333,10,0.75,400,3,80,3.206349206,80
4483,172,7,13,673.3333333,10,0.75,400,3,80,81.76190476,80
4484,172,8,13,1032.444444,10,0.75,400,3,80,138.2698413,80
4485,172,9,13,1335.444444,10,0.75,400,3,80,338.6666667,80
4486,172,10,13,1133.444444,10,0.75,400,3,80,474.3333333,80
4487,172,11,13,1537.444444,10,0.75,400,3,80,535.650794,80
4488,172,12,13,1167.111111,10,0.75,400,3,80,649.476191,80
4489,172,13,13,1930.222222,10,0.75,400,3,80,795.968254,80
4490,172,14,13,740.6666667,10,0.75,400,3,80,635.650793,80
4491,172,15,13,606,10,0.75,400,3,80,529.4444444,80
4492,172,16,13,841.6666667,10,0.75,400,3,80,379.3492063,80
4493,172,17,13,695.7777778,10,0.75,400,3,80,148.4920635,80
4494,172,18,13,617.2222222,10,0.75,400,3,80,52.9047619,80
4495,172,19,13,269.3333333,10,0.75,400,3,80,0,80
4496,172,20,7,44.88888889,10,0.75,400,3,80,0,80
4497,172,21,7,0,10,0.75,400,3,80,0,80
4498,172,22,7,0,10,0.75,400,3,80,0,80
4499,172,23,7,0,10,0.75,400,3,80,0,80
4500,172,24,7,0,10,0.75,400,3,80,0,80
4501,173,1,7,0,10,0.75,400,3,80,0,80
4502,173,2,7,0,10,0.75,400,3,80,0,80
4503,173,3,7,0,10,0.75,400,3,80,0,80
4504,173,4,7,0,10,0.75,400,3,80,0,80
4505,173,5,7,78.55555556,10,0.75,400,3,80,0,80
4506,173,6,7,325.4444444,10,0.75,400,3,80,3.206349206,80
4507,173,7,13,650.8888889,10,0.75,400,3,80,81.76190476,80
4508,173,8,13,976.3333333,10,0.75,400,3,80,138.2698413,80
4509,173,9,13,1391.555556,10,0.75,400,3,80,338.6666667,80
4510,173,10,13,1212,10,0.75,400,3,80,474.3333333,80
4511,173,11,13,1919,10,0.75,400,3,80,535.650794,80
4512,173,12,13,1380.333333,10,0.75,400,3,80,649.476191,80
4513,173,13,13,1975.111111,10,0.75,400,3,80,795.968254,80
4514,173,14,13,1728.222222,10,0.75,400,3,80,635.650793,80
4515,173,15,13,1301.777778,10,0.75,400,3,80,529.4444444,80
4516,173,16,13,572.3333333,10,0.75,400,3,80,379.3492063,80
4517,173,17,13,426.4444444,10,0.75,400,3,80,148.4920635,80
4518,173,18,13,448.8888889,10,0.75,400,3,80,52.9047619,80
4519,173,19,13,269.3333333,10,0.75,400,3,80,0,80
4520,173,20,7,44.88888889,10,0.75,400,3,80,0,80
4521,173,21,7,0,10,0.75,400,3,80,0,80
4522,173,22,7,0,10,0.75,400,3,80,0,80
4523,173,23,7,0,10,0.75,400,3,80,0,80
4524,173,24,7,0,10,0.75,400,3,80,0,80
4525,174,1,7,0,10,0.75,400,3,80,0,80
4526,174,2,7,0,10,0.75,400,3,80,0,80
4527,174,3,7,0,10,0.75,400,3,80,0,80
4528,174,4,7,0,10,0.75,400,3,80,0,80
4529,174,5,7,89.77777778,10,0.75,400,3,80,0,80
4530,174,6,7,325.4444444,10,0.75,400,3,80,3.206349206,80
4531,174,7,13,650.8888889,10,0.75,400,3,80,81.76190476,80
4532,174,8,13,1032.444444,10,0.75,400,3,80,138.2698413,80
4533,174,9,13,1369.111111,10,0.75,400,3,80,338.6666667,80
4534,174,10,13,1638.444444,10,0.75,400,3,80,474.3333333,80
4535,174,11,13,1874.111111,10,0.75,400,3,80,535.650794,80
4536,174,12,13,1986.333333,10,0.75,400,3,80,649.476191,80
4537,174,13,13,1975.111111,10,0.75,400,3,80,795.968254,80
4538,174,14,13,1829.222222,10,0.75,400,3,80,635.650793,80
4539,174,15,13,1593.555556,10,0.75,400,3,80,529.4444444,80
4540,174,16,13,1301.777778,10,0.75,400,3,80,379.3492063,80
4541,174,17,13,965.1111111,10,0.75,400,3,80,148.4920635,80
4542,174,18,13,617.2222222,10,0.75,400,3,80,52.9047619,80
4543,174,19,13,280.5555556,10,0.75,400,3,80,0,80
4544,174,20,7,56.11111111,10,0.75,400,3,80,0,80
4545,174,21,7,0,10,0.75,400,3,80,0,80
4546,174,22,7,0,10,0.75,400,3,80,0,80
4547,174,23,7,0,10,0.75,400,3,80,0,80
4548,174,24,7,0,10,0.75,400,3,80,0,80
4549,175,1,7,0,10,0.75,400,3,80,0,80
4550,175,2,7,0,10,0.75,400,3,80,0,80
4551,175,3,7,0,10,0.75,400,3,80,0,80
4552,175,4,7,0,10,0.75,400,3,80,0,80
4553,175,5,7,78.55555556,10,0.75,400,3,80,0,80
4554,175,6,7,314.2222222,10,0.75,400,3,80,3.206349206,80
4555,175,7,13,639.6666667,10,0.75,400,3,80,81.76190476,80
4556,175,8,13,1010,10,0.75,400,3,80,138.2698413,80
4557,175,9,13,1346.666667,10,0.75,400,3,80,338.6666667,80
4558,175,10,13,1660.888889,10,0.75,400,3,80,474.3333333,80
4559,175,11,13,1874.111111,10,0.75,400,3,80,535.650794,80
4560,175,12,13,1963.888889,10,0.75,400,3,80,649.476191,80
4561,175,13,13,1930.222222,10,0.75,400,3,80,795.968254,80
4562,175,14,13,1818,10,0.75,400,3,80,635.650793,80
4563,175,15,13,1571.111111,10,0.75,400,3,80,529.4444444,80
4564,175,16,13,1279.333333,10,0.75,400,3,80,379.3492063,80
4565,175,17,13,920.2222222,10,0.75,400,3,80,148.4920635,80
4566,175,18,13,583.5555556,10,0.75,400,3,80,52.9047619,80
4567,175,19,13,269.3333333,10,0.75,400,3,80,0,80
4568,175,20,7,44.88888889,10,0.75,400,3,80,0,80
4569,175,21,7,0,10,0.75,400,3,80,0,80
4570,175,22,7,0,10,0.75,400,3,80,0,80
4571,175,23,7,0,10,0.75,400,3,80,0,80
4572,175,24,7,0,10,0.75,400,3,80,0,80
4573,176,1,7,0,10,0.75,400,3,80,0,80
4574,176,2,7,0,10,0.75,400,3,80,0,80
4575,176,3,7,0,10,0.75,400,3,80,0,80
4576,176,4,7,11.22222222,10,0.75,400,3,80,0,80
4577,176,5,7,112.2222222,10,0.75,400,3,80,0,80
4578,176,6,7,168.3333333,10,0.75,400,3,80,3.206349206,80
4579,176,7,13,78.55555556,10,0.75,400,3,80,81.76190476,80
4580,176,8,13,179.5555556,10,0.75,400,3,80,138.2698413,80
4581,176,9,13,751.8888889,10,0.75,400,3,80,338.6666667,80
4582,176,10,13,942.6666667,10,0.75,400,3,80,474.3333333,80
4583,176,11,13,1773.111111,10,0.75,400,3,80,535.650794,80
4584,176,12,13,1919,10,0.75,400,3,80,649.476191,80
4585,176,13,13,1324.222222,10,0.75,400,3,80,795.968254,80
4586,176,14,13,953.8888889,10,0.75,400,3,80,635.650793,80
4587,176,15,13,1032.444444,10,0.75,400,3,80,529.4444444,80
4588,176,16,13,606,10,0.75,400,3,80,379.3492063,80
4589,176,17,13,359.1111111,10,0.75,400,3,80,148.4920635,80
4590,176,18,13,370.3333333,10,0.75,400,3,80,52.9047619,80
4591,176,19,13,157.1111111,10,0.75,400,3,80,0,80
4592,176,20,7,44.88888889,10,0.75,400,3,80,0,80
4593,176,21,7,0,10,0.75,400,3,80,0,80
4594,176,22,7,0,10,0.75,400,3,80,0,80
4595,176,23,7,0,10,0.75,400,3,80,0,80
4596,176,24,7,0,10,0.75,400,3,80,0,80
4597,177,1,7,0,10,0.75,400,3,80,0,80
4598,177,2,7,0,10,0.75,400,3,80,0,80
4599,177,3,7,0,10,0.75,400,3,80,0,80
4600,177,4,7,0,10,0.75,400,3,80,0,80
4601,177,5,7,22.44444444,10,0.75,400,3,80,0,80
4602,177,6,7,78.55555556,10,0.75,400,3,80,3.206349206,80
4603,177,7,13,224.4444444,10,0.75,400,3,80,81.76190476,80
4604,177,8,13,168.3333333,10,0.75,400,3,80,138.2698413,80
4605,177,9,13,370.3333333,10,0.75,400,3,80,338.6666667,80
4606,177,10,13,920.2222222,10,0.75,400,3,80,474.3333333,80
4607,177,11,13,1200.777778,10,0.75,400,3,80,535.650794,80
4608,177,12,13,505,10,0.75,400,3,80,649.476191,80
4609,177,13,13,695.7777778,10,0.75,400,3,80,795.968254,80
4610,177,14,13,718.2222222,10,0.75,400,3,80,635.650793,80
4611,177,15,13,516.2222222,10,0.75,400,3,80,529.4444444,80
4612,177,16,13,886.5555556,10,0.75,400,3,80,379.3492063,80
4613,177,17,13,819.2222222,10,0.75,400,3,80,148.4920635,80
4614,177,18,13,291.7777778,10,0.75,400,3,80,52.9047619,80
4615,177,19,13,112.2222222,10,0.75,400,3,80,0,80
4616,177,20,7,11.22222222,10,0.75,400,3,80,0,80
4617,177,21,7,0,10,0.75,400,3,80,0,80
4618,177,22,7,0,10,0.75,400,3,80,0,80
4619,177,23,7,0,10,0.75,400,3,80,0,80
4620,177,24,7,0,10,0.75,400,3,80,0,80
4621,178,1,7,0,10,0.75,400,3,80,0,80
4622,178,2,7,0,10,0.75,400,3,80,0,80
4623,178,3,7,0,10,0.75,400,3,80,0,80
4624,178,4,7,0,10,0.75,400,3,80,0,80
4625,178,5,7,56.11111111,10,0.75,400,3,80,0,80
4626,178,6,7,336.6666667,10,0.75,400,3,80,3.206349206,80
4627,178,7,13,617.2222222,10,0.75,400,3,80,81.76190476,80
4628,178,8,13,695.7777778,10,0.75,400,3,80,138.2698413,80
4629,178,9,13,953.8888889,10,0.75,400,3,80,338.6666667,80
4630,178,10,13,841.6666667,10,0.75,400,3,80,474.3333333,80
4631,178,11,13,819.2222222,10,0.75,400,3,80,535.650794,80
4632,178,12,13,763.1111111,10,0.75,400,3,80,649.476191,80
4633,178,13,13,808,10,0.75,400,3,80,795.968254,80
4634,178,14,13,628.4444444,10,0.75,400,3,80,635.650793,80
4635,178,15,13,942.6666667,10,0.75,400,3,80,529.4444444,80
4636,178,16,13,404,10,0.75,400,3,80,379.3492063,80
4637,178,17,13,460.1111111,10,0.75,400,3,80,148.4920635,80
4638,178,18,13,347.8888889,10,0.75,400,3,80,52.9047619,80
4639,178,19,13,145.8888889,10,0.75,400,3,80,0,80
4640,178,20,7,33.66666667,10,0.75,400,3,80,0,80
